train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/policy_loss,time/iterations,rollout/ep_rew_mean,train/std,time/fps
132899,0.0007,0.996985156,-17.67417336,24,12689,664500,18.29123497,-68.3290863,132900,45.14222,1.22285378,52
132999,0.0007,0.979983833,-17.67252541,24,12698,665000,25.23985863,-57.98851776,133000,46.53865,1.222443461,52
133099,0.0007,0,-17.66208649,24,12707,665500,1.03870225,-5.814129353,133100,49.16363,1.221065998,52
133199,0.0007,0.795385212,-17.65929413,24,12717,666000,174.2432098,163.1672974,133200,56.05103,1.220535994,52
133299,0.0007,0.827473626,-17.69298172,24,12727,666500,170.4743042,-76.94573212,133300,63.91899,1.224506736,52
133399,0.0007,0.997501103,-17.66534615,24,12736,667000,12.93262768,-57.3808403,133400,69.48732,1.221849442,52
133499,0.0007,0.996492336,-17.66007423,24,12746,667500,6.060873508,-36.47748566,133500,70.42899,1.221320033,52
133599,0.0007,0.998931864,-17.68804169,24,12756,668000,1.668955445,-16.84319687,133600,68.93526,1.224397779,52
133699,0.0007,0,-17.69848633,24,12765,668500,7.233002663,36.24002457,133700,64.47353,1.225350618,52
133799,0.0007,0.946077164,-17.68776512,24,12775,669000,35.2029953,62.24003983,133800,58.2514,1.224365115,52
133899,0.0007,0.813316628,-17.70379066,24,12784,669500,175.8529968,65.76243591,133900,52.36414,1.225292444,52
133999,0.0007,0.967073008,-17.71266365,24,12794,670000,127.6755753,176.6268158,134000,51.30159,1.226041913,52
134099,0.0007,0.99939035,-17.70446777,24,12804,670500,0.784403682,-11.91137218,134100,53.72956,1.22508657,52
134199,0.0007,0.865237623,-17.70025444,24,12813,671000,94.48880768,-32.24082184,134200,55.3766,1.223495364,52
134299,0.0007,0.000292659,-17.70373917,24,12823,671500,26.02463722,76.13671875,134300,57.90607,1.223742962,52
134399,0.0007,0.417349637,-17.6902256,24,12832,672000,257.9032593,-13.17981243,134400,63.2933,1.222250819,52
134499,0.0007,0.945368022,-17.68859673,24,12842,672500,176.5958862,173.2770233,134500,66.50241,1.220836759,52
134599,0.0007,0.984240396,-17.69945335,24,12851,673000,85.81658936,165.6096802,134600,70.63019,1.222437382,52
134699,0.0007,0.997756716,-17.71794701,24,12861,673500,1.516155481,10.90737724,134700,75.84173,1.224110842,52
134799,0.0007,0.833186641,-17.72050476,24,12871,674000,210.3387146,45.36294174,134800,79.7354,1.224189281,52
134899,0.0007,0.53561613,-17.72771454,24,12880,674500,57.21613312,110.624527,134900,82.09166,1.22472465,52
134999,0.0007,0.988447892,-17.77555275,24,12890,675000,7.929625511,19.18673134,135000,80.63532,1.229619145,52
135099,0.0007,0.942210138,-17.75981331,24,12900,675500,59.65035248,-59.91612625,135100,79.67369,1.228093266,52
135199,0.0007,0.970761843,-17.75886917,24,12909,676000,27.32013321,26.20460129,135200,78.50351,1.228124976,52
135299,0.0007,0.998709455,-17.72350121,24,12919,676500,1.750983596,-21.13574791,135300,77.95732,1.223698139,52
135399,0.0007,0.982120946,-17.706007,24,12928,677000,32.96834183,-61.17914963,135400,77.38873,1.222520709,52
135499,0.0007,0.285753548,-17.70549393,24,12938,677500,166.7086945,217.6836395,135500,79.79904,1.222142339,52
135599,0.0007,0.782052189,-17.71902657,24,12947,678000,292.2721863,217.3066711,135600,79.42009,1.223093867,52
135699,0.0007,0.856575713,-17.74204826,24,12957,678500,128.4215393,41.1268425,135700,78.40779,1.226093054,52
135799,0.0007,0.972612491,-17.70300293,24,12966,679000,113.95121,175.0643311,135800,78.69627,1.222079277,52
135899,0.0007,0.996998492,-17.70092773,24,12976,679500,2.899593592,18.93626404,135900,76.46713,1.221627116,52
135999,0.0007,0.941464085,-17.67342758,24,12986,680000,39.65284348,31.89877892,136000,70.61209,1.218662858,52
136099,0.0007,0,-17.67097092,24,12995,680500,10.85279465,50.52998352,136100,65.54363,1.218757987,52
136199,0.0007,0.992974665,-17.67965698,24,13005,681000,4.843923569,16.97822952,136200,61.06248,1.219509125,52
136299,0.0007,0.929147266,-17.65166473,24,13014,681500,63.73001862,-25.87552452,136300,58.70894,1.216657281,52
136399,0.0007,0.97065773,-17.69293785,24,13024,682000,119.6287384,156.8937378,136400,58.36857,1.220922112,52
136499,0.0007,0.963646721,-17.70628357,24,13033,682500,31.58159256,-64.27992249,136500,62.77698,1.222573161,52
136599,0.0007,0.719402015,-17.6868248,24,13043,683000,405.2682495,-201.0491638,136600,67.52916,1.220715046,52
136699,0.0007,5.96E-08,-17.69265175,24,13053,683500,154.5389709,177.5357666,136700,69.72758,1.221499324,52
136799,0.0007,0.978743672,-17.68562126,24,13063,684000,80.98032379,139.5565033,136800,68.76615,1.220576167,52
136899,0.0007,0.878381439,-17.68818092,24,13073,684500,353.0676575,-303.6873474,136900,66.57404,1.22104001,52
136999,0.0007,0.972374793,-17.68301582,24,13082,685000,85.53070068,148.3192139,137000,61.95694,1.220851779,52
137099,0.0007,0.992034806,-17.72327042,24,13092,685500,4.731470108,12.82903004,137100,57.8539,1.224482179,52
137199,0.0007,0.99476624,-17.74434662,24,13101,686000,8.056899071,-36.83491135,137200,55.20672,1.226878166,52
137299,0.0007,0,-17.73723793,24,13111,686500,258.0186768,260.776947,137300,58.44298,1.226603389,52
137399,0.0007,0.980596874,-17.75803757,24,13121,687000,66.36078644,127.8382797,137400,62.16082,1.228903055,52
137499,0.0007,0.945692144,-17.754879,24,13131,687500,53.18846512,31.12613297,137500,67.78595,1.229073882,52
137599,0.0007,0.973231379,-17.74667358,24,13140,688000,88.39369202,137.0093079,137600,70.77127,1.228276134,52
137699,0.0007,0.998593836,-17.73160553,24,13151,688500,5.773200035,37.06323242,137700,72.73363,1.226215482,52
137799,0.0007,0.984107394,-17.74034691,24,13160,689000,33.36835861,-89.87464905,137800,74.27731,1.226313233,52
137899,0.0007,-1.19E-07,-17.72146797,24,13170,689500,235.6026154,219.7445831,137900,77.30595,1.224128842,52
137999,0.0007,0.843940899,-17.72304535,24,13180,690000,85.00630188,60.06254196,138000,78.67138,1.224736452,52
138099,0.0007,0.734194517,-17.71522713,24,13190,690500,463.3737183,250.8038788,138100,80.5033,1.223859668,52
138199,0.0007,0.977195701,-17.75828552,24,13200,691000,42.20111084,102.9390106,138200,80.18976,1.228660464,52
138299,0.0007,0.997995648,-17.71990776,24,13209,691500,1.847593546,-15.58614635,138300,73.75707,1.223513007,52
138399,0.0007,0.990813434,-17.68937683,24,13219,692000,20.76810646,-69.24061584,138400,69.11853,1.219748735,52
138499,0.0007,0.499847531,-17.6954937,24,13229,692500,12.56637383,42.92624664,138500,66.427,1.220941067,52
138599,0.0007,0.807405189,-17.68554115,24,13239,693000,97.1230545,31.05834961,138600,65.55345,1.219471097,52
138699,0.0007,0.901179723,-17.69062805,24,13248,693500,120.5218735,-94.80600739,138700,66.15496,1.220850825,52
138799,0.0007,0.995654031,-17.71269798,24,13258,694000,4.024252892,12.42368793,138800,67.76832,1.223014712,52
138899,0.0007,0.999016133,-17.68267632,24,13267,694500,0.544872165,2.902496815,138900,67.88769,1.219803929,52
138999,0.0007,0.997619393,-17.69075966,24,13277,695000,2.736636639,20.25688362,139000,64.12069,1.221800923,52
139099,0.0007,1.28E-05,-17.66483307,24,13286,695500,61.52085114,-117.0509872,139100,59.76421,1.219110012,52
139199,0.0007,0.932291798,-17.6723175,24,13296,696000,50.22415161,70.26615906,139200,52.80513,1.220232368,52
139299,0.0007,0.886681274,-17.67513466,24,13305,696500,114.5739365,62.07358932,139300,44.13056,1.220113397,52
139399,0.0007,0.997226398,-17.70769501,24,13315,697000,2.272853851,-3.728308916,139400,39.38361,1.223893046,52
139499,0.0007,0.99897617,-17.6862793,24,13325,697500,0.714967906,-7.389589787,139500,36.04428,1.221913338,52
139599,0.0007,0.926387377,-17.64958763,24,13334,698000,73.2495575,102.4939957,139600,33.53476,1.217991352,52
139699,0.0007,0,-17.71266937,24,13344,698500,64.55673218,127.3906021,139700,37.89127,1.224689722,52
139799,0.0007,0.918710671,-17.72662544,24,13353,699000,93.82667542,128.3151398,139800,45.00776,1.225974917,52
139899,0.0007,0.924220011,-17.72047043,24,13363,699500,65.06414032,9.954845428,139900,46.78778,1.226273537,52
139999,0.0007,0.999339395,-17.6873455,24,13372,700000,4.481958866,-33.00583649,140000,47.58889,1.221493602,52
140099,0.0007,0.999901684,-17.68696404,24,13382,700500,0.137953788,-5.21023798,140100,46.53727,1.221268535,52
140199,0.0007,0.974226451,-17.68467331,24,13392,701000,19.02947235,42.19946289,140200,42.61973,1.221406698,52
140299,0.0007,-2.75E-05,-17.68091774,24,13401,701500,4.98112011,27.11127281,140300,41.58143,1.22113502,52
140399,0.0007,0.977556301,-17.68396187,24,13411,702000,44.46834564,104.5805664,140400,43.9308,1.222104311,52
140499,0.0007,0.93750355,-17.70470428,24,13420,702500,82.02644348,105.6836929,140500,48.32614,1.2247082,52
140599,0.0007,0.9987301,-17.74391174,24,13430,703000,24.1033783,79.02929688,140600,52.85266,1.229322553,52
140699,0.0007,0.999507561,-17.776577,24,13440,703500,2.600667238,-24.89046669,140700,59.98659,1.232792974,52
140799,0.0007,0.99395308,-17.77899551,24,13449,704000,4.558173656,-20.46754646,140800,59.83712,1.233102322,52
140899,0.0007,0,-17.77028847,24,13459,704500,14.60379791,57.35868073,140900,60.96876,1.231534004,52
140999,0.0007,0.801801652,-17.78697395,24,13468,705000,122.4621735,105.3583221,141000,63.27204,1.233603358,52
141099,0.0007,0.91507218,-17.80911064,24,13478,705500,366.1359253,-298.8969116,141100,69.9761,1.235973358,52
141199,0.0007,0.981133314,-17.81508064,24,13487,706000,14.99877739,-5.335520744,141200,76.24146,1.237550974,52
141299,0.0007,0.999716222,-17.80883598,24,13497,706500,0.388664186,8.735494614,141300,85.86838,1.237082839,52
141399,0.0007,0.957919821,-17.83507538,24,13507,707000,83.8574295,-138.7266388,141400,93.44723,1.239098191,52
141499,0.0007,0,-17.8517189,24,13517,707500,582.7782593,366.1342163,141500,100.91683,1.24119103,52
141599,0.0007,0.900389761,-17.85718727,24,13526,708000,231.4814453,245.0008545,141600,105.59168,1.241959929,52
141699,0.0007,0.963335779,-17.83751297,24,13536,708500,35.09963989,-34.31438065,141700,106.79844,1.23860836,52
141799,0.0007,0.966744695,-17.81817245,24,13545,709000,81.9864502,-142.6038361,141800,104.03326,1.237118483,52
141899,0.0007,0.994932242,-17.81175423,24,13555,709500,2.925884724,9.465150833,141900,102.90274,1.236163735,52
141999,0.0007,0.701609373,-17.83271217,24,13564,710000,863.9713745,-304.1842346,142000,100.39642,1.238614917,52
142099,0.0007,0,-17.83625221,24,13574,710500,432.2804565,327.3617554,142100,97.20835,1.238668084,52
142199,0.0007,0.652756095,-17.81134224,24,13584,711000,185.6898193,88.74433899,142200,100.30738,1.235538006,52
142299,0.0007,0.944353335,-17.82318878,24,13593,711500,283.3743591,-279.8262634,142300,107.66552,1.236962438,52
142399,0.0007,0.936273031,-17.81121254,24,13603,712000,48.44073486,1.275547743,142400,108.99633,1.234811306,52
142499,0.0007,0.998392793,-17.80028534,24,13612,712500,1.526910543,15.11328316,142500,112.90506,1.233999014,52
142599,0.0007,0.732817978,-17.75274658,24,13622,713000,845.4943237,-299.8266602,142600,116.77973,1.228983045,52
142699,0.0007,0,-17.74101257,24,13631,713500,863.7631836,463.1879272,142700,118.72173,1.228292823,52
142799,0.0007,0.747134894,-17.75967216,24,13641,714000,289.8583374,232.1763,142800,119.80708,1.229912043,52
142899,0.0007,0.904720239,-17.75058746,24,13651,714500,303.3210449,-258.974762,142900,123.26685,1.228813648,52
142999,0.0007,0.987186784,-17.77079964,24,13660,715000,320.7470093,327.0005188,143000,125.02583,1.23149085,52
143099,0.0007,0.99964701,-17.78460121,24,13670,715500,8.300145149,55.98349762,143100,125.59851,1.233530879,52
143199,0.0007,0.651200175,-17.78702927,24,13679,716000,1240.615967,-341.3804321,143200,121.21151,1.233517528,52
143299,0.0007,0,-17.79376221,24,13689,716500,475.973877,314.9133606,143300,115.59544,1.233798146,52
143399,0.0007,0.914423689,-17.74694061,24,13699,717000,226.4243927,260.1176147,143400,107.53227,1.229559064,52
143499,0.0007,0.893212549,-17.75848579,24,13708,717500,446.7504883,-344.1454468,143500,101.78376,1.230739594,52
143599,0.0007,0.998577709,-17.75634384,24,13718,718000,2.913659811,-23.96339798,143600,95.96449,1.23013103,52
143699,0.0007,0.996047044,-17.74272346,24,13727,718500,7.219508171,-40.06185532,143700,94.90718,1.229343176,52
143799,0.0007,0.658993393,-17.77822304,24,13737,719000,958.7771606,-340.2045288,143800,96.74532,1.233091831,52
143899,0.0007,0,-17.78437424,24,13746,719500,321.6414185,269.6003113,143900,96.91932,1.233514071,52
143999,0.0007,0.80046089,-17.78463554,24,13755,720000,170.4759521,155.1500702,144000,98.11264,1.23345685,52
144099,0.0007,0.928883366,-17.8171463,24,13765,720500,411.4016113,-360.3189392,144100,99.4815,1.23665905,52
144199,0.0007,0.906868272,-17.81313705,24,13775,721000,72.90242767,25.55885696,144200,97.99156,1.236681938,52
144299,0.0007,0.997584007,-17.79924393,24,13785,721500,1.227693081,2.249157667,144300,96.98284,1.23501575,52
144399,0.0007,0.753141284,-17.79613495,24,13795,722000,825.3756104,-276.2130737,144400,96.67635,1.234577775,52
144499,0.0007,0,-17.79774284,24,13805,722500,1012.946655,508.5260315,144500,98.46815,1.233639598,52
144599,0.0007,0.917017102,-17.75425339,24,13815,723000,332.0282288,313.9492188,144600,104.33512,1.229122281,52
144699,0.0007,0.93771987,-17.71722794,24,13825,723500,61.33420563,41.41336823,144700,111.91863,1.224056721,52
144799,0.0007,0.998182672,-17.69232941,24,13834,724000,8.151263237,47.44028854,144800,117.93229,1.221755266,52
144899,0.0007,0.997079046,-17.68901825,24,13845,724500,5.042035103,28.90776062,144900,125.51837,1.22112751,52
144999,0.0007,0.864713714,-17.72247314,24,13855,725000,395.1999817,-194.8950958,145000,130.38467,1.225360751,52
145099,0.0007,0,-17.7199688,24,13865,725500,1052.757568,492.1261597,145100,132.03431,1.224461317,52
145199,0.0007,0.710757792,-17.72223282,24,13874,726000,756.9399414,446.2550659,145200,134.5956,1.225387931,52
145299,0.0007,0.944179066,-17.74637985,24,13884,726500,278.4988403,-274.3571167,145300,135.8906,1.227731228,52
145399,0.0007,0.999293305,-17.76132202,24,13894,727000,80.12541962,152.9176025,145400,135.32625,1.229719996,52
145499,0.0007,0.998216321,-17.76215744,24,13903,727500,1.38319993,12.17727089,145500,133.60445,1.230227113,52
145599,0.0007,0.831393629,-17.77602386,24,13913,728000,396.7026062,-207.2403107,145600,131.58982,1.231323361,52
145699,0.0007,0,-17.76117706,24,13922,728500,540.0203247,372.1453552,145700,128.45402,1.229133844,52
145799,0.0007,0.951331373,-17.72689056,24,13932,729000,141.4315491,178.7095032,145800,126.10544,1.225718617,52
145899,0.0007,0.9473125,-17.68888664,24,13942,729500,290.3016663,-267.3025513,145900,129.3468,1.222075343,52
145999,0.0007,0.99779198,-17.7211132,24,13952,730000,2.784908533,-15.44207573,146000,131.944,1.225957036,52
146099,0.0007,0.997525882,-17.72371292,24,13961,730500,5.558773994,-35.39727783,146100,139.95471,1.225742459,52
146199,0.0007,0.885314807,-17.73910332,24,13971,731000,638.616394,-269.1697083,146200,155.4983,1.226280093,52
146299,0.0007,0,-17.77541351,24,13980,731500,1649.307861,606.7817993,146300,166.63552,1.229503155,52
146399,0.0007,0.720813751,-17.75827217,24,13990,732000,263.8789673,242.6222382,146400,174.09621,1.228110075,52
146499,0.0007,0.713713288,-17.76854134,24,14000,732500,378.7616577,-210.2313995,146500,184.27884,1.228927493,52
146599,0.0007,0.990403753,-17.79167938,24,14009,733000,449.9870605,332.1088867,146600,185.42333,1.231351972,52
146699,0.0007,0.992984681,-17.82183456,24,14019,733500,12.49144554,52.85575485,146700,181.34065,1.235688925,52
146799,0.0007,0.835649282,-17.89566803,24,14028,734000,560.0502319,-236.3594513,146800,178.47561,1.244199872,52
146899,0.0007,0,-17.93743134,24,14037,734500,1913.185181,738.6832275,146900,176.73835,1.248034716,52
146999,0.0007,0.806631446,-17.92409706,24,14047,735000,550.7479858,343.6984253,147000,170.29959,1.246195555,52
147099,0.0007,0.93899316,-17.91974831,24,14057,735500,57.34565353,-35.07468414,147100,165.61623,1.246194363,52
147199,0.0007,0.999481424,-17.9900322,24,14066,736000,4.915238857,37.46875,147200,164.28918,1.254400253,52
147299,0.0007,0.998408221,-18.02218246,24,14076,736500,0.797249794,-1.593254328,147300,167.53864,1.258073688,52
147399,0.0007,0.853477448,-18.06289673,24,14085,737000,426.3053589,-238.8170471,147400,168.94449,1.262420774,52
147499,0.0007,0,-18.08955765,24,14095,737500,2228.939941,707.9064331,147500,174.55558,1.265208125,52
147599,0.0007,0.640624434,-18.1041317,24,14104,738000,879.7324219,496.4266052,147600,178.17999,1.267101288,52
147699,0.0007,0.708308518,-18.12665558,24,14113,738500,535.0366821,352.4922485,147700,181.09996,1.270084858,52
147799,0.0007,0.991890107,-18.16982269,24,14123,739000,113.2573471,-184.8794861,147800,183.76684,1.275343657,52
147899,0.0007,0.994901755,-18.20089912,24,14133,739500,3.059552908,-11.79162312,147900,180.16987,1.279455304,52
147999,0.0007,0.827708945,-18.18871307,24,14142,740000,664.7125244,-346.9240417,148000,175.93036,1.277356744,52
148099,0.0007,0,-18.18927765,24,14152,740500,3824.435059,927.0997925,148100,180.48024,1.277267456,52
148199,0.0007,0.477301955,-18.20372581,24,14161,741000,952.4547119,538.8161621,148200,186.50102,1.279949903,52
148299,0.0007,0.937303968,-18.20965195,24,14171,741500,56.81363678,36.61450577,148300,190.50975,1.280839324,52
148399,0.0007,0.994699555,-18.25415039,24,14181,742000,17.46834755,-61.2248764,148400,197.80406,1.286300659,52
148499,0.0007,0.996828087,-18.28436279,24,14190,742500,4.96671772,32.93431473,148500,204.29706,1.289179802,52
148599,0.0007,0.896758743,-18.27942276,24,14200,743000,445.8955994,-253.769043,148600,203.21574,1.288896203,52
148699,0.0007,0,-18.31206131,24,14210,743500,2645.809082,793.0895386,148700,199.04836,1.292269945,52
148799,0.0007,0.706961989,-18.30237007,24,14219,744000,976.6636963,600.8944092,148800,194.27809,1.291467071,52
148899,0.0007,0.780981183,-18.2970295,24,14229,744500,192.2406464,19.92019653,148900,191.31943,1.290763617,52
148999,0.0007,0.968604356,-18.30077934,24,14238,745000,69.32116699,-121.3722916,149000,184.27592,1.292036414,52
149099,0.0007,0.996942357,-18.33567619,24,14248,745500,1.625034094,-6.224470139,149100,176.83185,1.296207309,52
149199,0.0007,0.798724413,-18.311306,24,14258,746000,489.0939026,-216.1924133,149200,169.89004,1.293802381,52
149299,0.0007,-1.19E-07,-18.31007576,24,14267,746500,2449.872559,856.2652588,149300,165.14785,1.294321656,52
149399,0.0007,0.724292338,-18.32179642,24,14276,747000,676.9637451,496.3733521,149400,162.5402,1.296399593,52
149499,0.0007,0.813944682,-18.33280182,24,14286,747500,216.0826111,131.274765,149500,161.76287,1.296849966,52
149599,0.0007,0.964599371,-18.30230141,24,14296,748000,30.94793701,30.58432007,149600,163.84038,1.293481946,52
149699,0.0007,0.993747579,-18.29745865,24,14305,748500,5.174687386,26.4588356,149700,169.31079,1.293374777,52
