train/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/delta_std,train/step_size,train/learning_rate,time/fps,rollout/return_std
1843,708096,642.92125,24,12843,0.05,0.006890629,0.02,55,0.362811446
1844,708480,642.98,24,12850,0.05,0.005681785,0.02,55,0.440002441
1845,708864,641.241875,24,12857,0.05,0.000338303,0.02,55,7.389832973
1846,709248,643.09,24,12864,0.05,20000,0.02,55,0
1847,709632,643.09,24,12870,0.05,20000,0.02,55,0
1848,710016,643.08875,24,12877,0.05,0.499489844,0.02,55,0.005004982
1849,710400,643.09,24,12884,0.05,20000,0.02,55,0
1850,710784,643.09,24,12891,0.05,20000,0.02,55,0
1851,711168,642.929375,24,12898,0.05,0.003891039,0.02,55,0.642501831
1852,711552,643.089375,24,12905,0.05,0.998796225,0.02,55,0.002502888
1853,711936,642.403125,24,12912,0.05,0.00099409,0.02,55,2.514863253
1854,712320,642.47125,24,12918,0.05,0.001010098,0.02,55,2.475006104
1855,712704,643.089375,24,12925,0.05,0.998954654,0.02,55,0.002502491
1856,713088,642.470625,24,12932,0.05,0.001009078,0.02,55,2.477508545
1857,713472,577.98125,24,12939,0.05,9.62E-06,0.02,55,259.9552002
1858,713856,642.98,24,12946,0.05,0.008314541,0.02,55,0.300677925
1859,714240,642.92125,24,12953,0.05,0.006890629,0.02,55,0.362811446
1860,714624,643.033125,24,12960,0.05,0.011118362,0.02,55,0.224853143
1861,715008,643.089375,24,12967,0.05,0.998954654,0.02,55,0.002502491
1862,715392,643.0775,24,12974,0.05,0.049996819,0.02,55,0.050003052
1863,715776,642.47,24,12981,0.05,0.001009146,0.02,55,2.477343082
1864,716160,643.033125,24,12988,0.05,0.011118362,0.02,55,0.224853143
1865,716544,643.089375,24,12996,0.05,0.998954654,0.02,55,0.002502491
1866,716928,643.09,24,13002,0.05,20000,0.02,55,0
1867,717312,642.981875,24,13009,0.05,0.008560586,0.02,55,0.292035967
1868,717696,643.086875,24,13017,0.05,0.521684527,0.02,55,0.004792043
1869,718080,489.788125,24,13024,0.05,5.69E-06,0.02,55,439.6377563
1870,718464,643.020625,24,13031,0.05,0.011011776,0.02,55,0.227029562
1871,718848,643.089375,24,13038,0.05,0.998954654,0.02,55,0.002502491
1872,719232,642.47,24,13045,0.05,0.001010234,0.02,55,2.474674702
1873,719616,623.053125,24,13052,0.05,3.12E-05,0.02,55,80.14750671
1874,720000,643.09,24,13059,0.05,20000,0.02,55,0
1875,720384,643.035625,24,13067,0.05,0.011493505,0.02,55,0.217514038
1876,720768,643.09,24,13074,0.05,20000,0.02,55,0
1877,721152,642.9825,24,13080,0.05,0.008553707,0.02,55,0.292270809
1878,721536,643.0775,24,13087,0.05,0.049996819,0.02,55,0.050003052
1879,721920,643.09,24,13094,0.05,20000,0.02,55,0
1880,722304,643.08875,24,13101,0.05,0.73115319,0.02,55,0.003419131
1881,722688,643.03375,24,13108,0.05,0.011110804,0.02,55,0.225006104
1882,723072,643.03375,24,13115,0.05,0.011110804,0.02,55,0.225006104
1883,723456,643.09,24,13122,0.05,20000,0.02,55,0
1884,723840,642.87875,24,13129,0.05,0.003784113,0.02,55,0.660656571
1885,724224,643.09,24,13136,0.05,20000,0.02,55,0
1886,724608,643.08875,24,13143,0.05,0.73115319,0.02,55,0.003419131
1887,724992,643.03375,24,13150,0.05,0.011110804,0.02,55,0.225006104
1888,725376,604.848125,24,13157,0.05,1.63E-05,0.02,55,152.9595032
1889,725760,643.089375,24,13164,0.05,0.998954654,0.02,55,0.002502491
1890,726144,643.089375,24,13171,0.05,0.998796225,0.02,55,0.002502888
1891,726528,643.09,24,13178,0.05,20000,0.02,55,0
1892,726912,643.03375,24,13185,0.05,0.011110804,0.02,55,0.225006104
1893,727296,643.09,24,13192,0.05,20000,0.02,55,0
1894,727680,643.09,24,13199,0.05,20000,0.02,55,0
1895,728064,643.09,24,13206,0.05,20000,0.02,55,0
1896,728448,643.09,24,13213,0.05,20000,0.02,55,0
1897,728832,643.09,24,13220,0.05,20000,0.02,55,0
1898,729216,643.031875,24,13227,0.05,0.011132327,0.02,55,0.224571064
1899,729600,640.564375,24,13234,0.05,0.000247725,0.02,55,10.09184837
1900,729984,643.089375,24,13241,0.05,0.998796225,0.02,55,0.002502888
1901,730368,547.6475,24,13248,0.05,6.55E-06,0.02,55,381.7700195
1902,730752,643.039375,24,13255,0.05,0.012345708,0.02,55,0.20249939
1903,731136,643.09,24,13262,0.05,20000,0.02,55,0
1904,731520,643.03125,24,13269,0.05,0.011137253,0.02,55,0.224471748
1905,731904,643.09,24,13276,0.05,20000,0.02,55,0
1906,732288,643.09,24,13283,0.05,20000,0.02,55,0
1907,732672,643.09,24,13290,0.05,20000,0.02,55,0
1908,733056,643.09,24,13297,0.05,20000,0.02,55,0
1909,733440,643.089375,24,13304,0.05,0.998954654,0.02,55,0.002502491
1910,733824,643.08875,24,13311,0.05,0.499489844,0.02,55,0.005004982
1911,734208,643.09,24,13318,0.05,20000,0.02,55,0
1912,734592,642.310625,24,13325,0.05,0.00099394,0.02,55,2.515241146
1913,734976,643.09,24,13332,0.05,20000,0.02,55,0
1914,735360,643.089125,24,13339,0.05,0.712306261,0.02,55,0.003509601
1915,735744,643.033125,24,13346,0.05,0.011118362,0.02,55,0.224853143
1916,736128,643.089375,24,13353,0.05,0.998954654,0.02,55,0.002502491
1917,736512,643.08875,24,13360,0.05,0.73115319,0.02,55,0.003419131
1918,736896,643.09,24,13367,0.05,20000,0.02,55,0
1919,737280,643.08875,24,13374,0.05,0.499489844,0.02,55,0.005004982
1920,737664,643.09,24,13381,0.05,20000,0.02,55,0
1921,738048,643.09,24,13388,0.05,20000,0.02,55,0
1922,738432,643.09,24,13395,0.05,20000,0.02,55,0
1923,738816,643.09,24,13402,0.05,20000,0.02,55,0
1924,739200,643.09,24,13409,0.05,20000,0.02,55,0
1925,739584,643.03625,24,13416,0.05,0.011627274,0.02,55,0.215011597
1926,739968,642.47125,24,13423,0.05,0.001010098,0.02,55,2.475006104
1927,740352,643.09,24,13430,0.05,20000,0.02,55,0
1928,740736,643.08875,24,13437,0.05,0.499489844,0.02,55,0.005004982
1929,741120,643.09,24,13444,0.05,20000,0.02,55,0
1930,741504,643.09,24,13451,0.05,20000,0.02,55,0
1931,741888,643.033125,24,13458,0.05,0.011118362,0.02,55,0.224853143
1932,742272,642.978125,24,13465,0.05,0.005687823,0.02,55,0.439535379
1933,742656,643.088125,24,13472,0.05,0.619544744,0.02,55,0.004035096
1934,743040,643.08875,24,13479,0.05,0.499489844,0.02,55,0.005004982
1935,743424,643.09,24,13486,0.05,20000,0.02,55,0
1936,743808,643.09,24,13493,0.05,20000,0.02,55,0
1937,744192,643.09,24,13500,0.05,20000,0.02,55,0
1938,744576,643.09,24,13507,0.05,20000,0.02,55,0
1939,744960,641.23,24,13514,0.05,0.00033844,0.02,55,7.386834145
1940,745344,642.8275,24,13521,0.05,0.003695117,0.02,55,0.676568508
1941,745728,643.09,24,13528,0.05,20000,0.02,55,0
1942,746112,643.09,24,13535,0.05,20000,0.02,55,0
1943,746496,643.039375,24,13542,0.05,0.012345708,0.02,55,0.20249939
1944,746880,622.38,24,13549,0.05,3.03E-05,0.02,55,82.38510895
1945,747264,643.039375,24,13556,0.05,0.012345708,0.02,55,0.20249939
1946,747648,643.09,24,13563,0.05,20000,0.02,55,0
1947,748032,643.09,24,13570,0.05,20000,0.02,55,0
1948,748416,622.87375,24,13577,0.05,3.10E-05,0.02,55,80.62532043
1949,748800,643.02125,24,13584,0.05,0.011002653,0.02,55,0.227217779
1950,749184,643.09,24,13591,0.05,20000,0.02,55,0
1951,749568,643.09,24,13598,0.05,20000,0.02,55,0
1952,749952,643.0613125,24,13605,0.05,0.021784313,0.02,55,0.114761353
1953,750336,643.09,24,13612,0.05,20000,0.02,55,0
1954,750720,643.03375,24,13619,0.05,0.011110804,0.02,55,0.225006104
1955,751104,643.09,24,13626,0.05,20000,0.02,55,0
1956,751488,643.09,24,13633,0.05,20000,0.02,55,0
1957,751872,643.09,24,13640,0.05,20000,0.02,55,0
1958,752256,643.09,24,13647,0.05,20000,0.02,55,0
1959,752640,643.09,24,13654,0.05,20000,0.02,55,0
1960,753024,643.09,24,13661,0.05,20000,0.02,55,0
1961,753408,643.09,24,13668,0.05,20000,0.02,55,0
1962,753792,643.09,24,13675,0.05,20000,0.02,55,0
1963,754176,643.09,24,13682,0.05,20000,0.02,55,0
1964,754560,643.09,24,13690,0.05,20000,0.02,55,0
1965,754944,643.09,24,13697,0.05,20000,0.02,55,0
1966,755328,643.09,24,13704,0.05,20000,0.02,55,0
1967,755712,643.09,24,13711,0.05,20000,0.02,55,0
1968,756096,643.09,24,13718,0.05,20000,0.02,55,0
1969,756480,643.09,24,13725,0.05,20000,0.02,55,0
1970,756864,643.09,24,13732,0.05,20000,0.02,55,0
1971,757248,643.09,24,13739,0.05,20000,0.02,55,0
1972,757632,643.09,24,13746,0.05,20000,0.02,55,0
1973,758016,643.033125,24,13754,0.05,0.011118362,0.02,55,0.224853143
1974,758400,643.09,24,13761,0.05,20000,0.02,55,0
1975,758784,643.09,24,13768,0.05,20000,0.02,55,0
1976,759168,643.089375,24,13775,0.05,0.998796225,0.02,55,0.002502888
1977,759552,643.09,24,13782,0.05,20000,0.02,55,0
1978,759936,541.613125,24,13789,0.05,6.16E-06,0.02,55,405.9075012
1979,760320,643.09,24,13796,0.05,20000,0.02,55,0
1980,760704,643.09,24,13803,0.05,20000,0.02,55,0
1981,761088,643.09,24,13810,0.05,20000,0.02,55,0
1982,761472,643.09,24,13817,0.05,20000,0.02,55,0
1983,761856,643.09,24,13824,0.05,20000,0.02,55,0
1984,762240,642.98,24,13831,0.05,0.005681785,0.02,55,0.440002441
1985,762624,643.089375,24,13839,0.05,0.998954654,0.02,55,0.002502491
1986,763008,643.09,24,13846,0.05,20000,0.02,55,0
1987,763392,643.089375,24,13853,0.05,0.998796225,0.02,55,0.002502888
1988,763776,643.09,24,13860,0.05,20000,0.02,55,0
1989,764160,642.929375,24,13867,0.05,0.003891039,0.02,55,0.642501831
1990,764544,641.83125,24,13874,0.05,0.000496524,0.02,55,5.035003662
1991,764928,643.09,24,13881,0.05,20000,0.02,55,0
1992,765312,643.09,24,13888,0.05,20000,0.02,55,0
1993,765696,642.930625,24,13895,0.05,0.003921492,0.02,55,0.637512207
1994,766080,643.09,24,13902,0.05,20000,0.02,55,0
1995,766464,643.03375,24,13908,0.05,0.011110804,0.02,55,0.225006104
1996,766848,643.09,24,13915,0.05,20000,0.02,55,0
1997,767232,642.469375,24,13922,0.05,0.001007044,0.02,55,2.482513428
1998,767616,643.09,24,13929,0.05,20000,0.02,55,0
1999,768000,640.566875,24,13936,0.05,0.000247708,0.02,55,10.09251404
2000,768384,643.09,24,13944,0.05,20000,0.02,55,0
2001,768768,643.033125,24,13951,0.05,0.011118362,0.02,55,0.224853143
2002,769152,643.06375,24,13958,0.05,0.036811665,0.02,55,0.06791313
2003,769536,643.09,24,13965,0.05,20000,0.02,55,0
2004,769920,643.09,24,13972,0.05,20000,0.02,55,0
2005,770304,643.033125,24,13979,0.05,0.011118362,0.02,55,0.224853143
2006,770688,643.09,24,13986,0.05,20000,0.02,55,0
2007,771072,627.09,24,13993,0.05,3.91E-05,0.02,55,64.00000763
2008,771456,643.09,24,14000,0.05,20000,0.02,55,0
2009,771840,641.081875,24,14007,0.05,0.000338979,0.02,55,7.375081062
2010,772224,643.09,24,14014,0.05,20000,0.02,55,0
2011,772608,643.09,24,14021,0.05,20000,0.02,55,0
2012,772992,642.92875,24,14028,0.05,0.00389202,0.02,55,0.642339885
2013,773376,643.09,24,14035,0.05,20000,0.02,55,0
2014,773760,643.033125,24,14043,0.05,0.011118362,0.02,55,0.224853143
2015,774144,643.09,24,14050,0.05,20000,0.02,55,0
2016,774528,643.09,24,14057,0.05,20000,0.02,55,0
2017,774912,643.0875,24,14064,0.05,0.322428554,0.02,55,0.007753531
2018,775296,540.341875,24,14071,0.05,6.08E-06,0.02,55,410.9925232
2019,775680,643.09,24,14078,0.05,20000,0.02,55,0
2020,776064,642.929375,24,14085,0.05,0.003891039,0.02,55,0.642501831
2021,776448,643.09,24,14092,0.05,20000,0.02,55,0
2022,776832,643.033125,24,14099,0.05,0.011118362,0.02,55,0.224853143
2023,777216,643.09,24,14106,0.05,20000,0.02,55,0
2024,777600,643.09,24,14113,0.05,20000,0.02,55,0
2025,777984,643.089375,24,14120,0.05,0.998954654,0.02,55,0.002502491
2026,778368,643.03625,24,14127,0.05,0.011627274,0.02,55,0.215011597
2027,778752,643.03375,24,14134,0.05,0.011110804,0.02,55,0.225006104
2028,779136,643.09,24,14141,0.05,20000,0.02,55,0
2029,779520,642.24625,24,14148,0.05,0.000740741,0.02,55,3.375
2030,779904,642.929375,24,14155,0.05,0.003891039,0.02,55,0.642501831
2031,780288,643.089375,24,14162,0.05,0.998954654,0.02,55,0.002502491
2032,780672,626.376875,24,14169,0.05,3.78E-05,0.02,55,66.17028046
2033,781056,643.09,24,14176,0.05,20000,0.02,55,0
2034,781440,643.09,24,14183,0.05,20000,0.02,55,0
2035,781824,643.09,24,14190,0.05,20000,0.02,55,0
2036,782208,641.69875,24,14197,0.05,0.000449236,0.02,55,5.565002441
2037,782592,642.930625,24,14204,0.05,0.003921492,0.02,55,0.637512207
2038,782976,625.01,24,14211,0.05,3.46E-05,0.02,55,72.32000732
2039,783360,643.09,24,14218,0.05,20000,0.02,55,0
2040,783744,643.09,24,14225,0.05,20000,0.02,55,0
2041,784128,643.09,24,14232,0.05,20000,0.02,55,0
2042,784512,643.09,24,14239,0.05,20000,0.02,55,0
2043,784896,642.925625,24,14246,0.05,0.005247125,0.02,55,0.476451218
2044,785280,642.70625,24,14253,0.05,0.00162866,0.02,55,1.535003662
2045,785664,602.968125,24,14260,0.05,1.56E-05,0.02,55,160.4848328
2046,786048,643.09,24,14267,0.05,20000,0.02,55,0
2047,786432,643.09,24,14274,0.05,20000,0.02,55,0
2048,786816,643.089375,24,14280,0.05,0.998954654,0.02,55,0.002502491
2049,787200,643.0775,24,14287,0.05,0.049996819,0.02,55,0.050003052
2050,787584,643.08875,24,14294,0.05,0.499489844,0.02,55,0.005004982
2051,787968,643.09,24,14301,0.05,20000,0.02,55,0
2052,788352,643.09,24,14308,0.05,20000,0.02,55,0
2053,788736,643.09,24,14315,0.05,20000,0.02,55,0
2054,789120,550.7675,24,14322,0.05,6.77E-06,0.02,55,369.06073
2055,789504,643.09,24,14328,0.05,20000,0.02,55,0
2056,789888,643.09,24,14335,0.05,20000,0.02,55,0
2057,790272,643.03375,24,14342,0.05,0.011110804,0.02,55,0.225006104
2058,790656,643.03625,24,14350,0.05,0.011627274,0.02,55,0.215011597
2059,791040,643.039375,24,14357,0.05,0.012345708,0.02,55,0.20249939
2060,791424,643.09,24,14364,0.05,20000,0.02,55,0
2061,791808,643.0325,24,14371,0.05,0.011126028,0.02,55,0.224698216
2062,792192,642.929375,24,14378,0.05,0.003891039,0.02,55,0.642501831
2063,792576,642.87875,24,14385,0.05,0.003784113,0.02,55,0.660656571
2064,792960,643.09,24,14392,0.05,20000,0.02,55,0
2065,793344,642.930625,24,14399,0.05,0.003921492,0.02,55,0.637512207
2066,793728,643.089375,24,14405,0.05,0.998954654,0.02,55,0.002502491
2067,794112,643.089375,24,14412,0.05,0.998954654,0.02,55,0.002502491
2068,794496,643.09,24,14419,0.05,20000,0.02,55,0
2069,794880,643.09,24,14426,0.05,20000,0.02,55,0
2070,795264,641.859375,24,14433,0.05,0.000507872,0.02,55,4.92250061
2071,795648,643.09,24,14441,0.05,20000,0.02,55,0
2072,796032,642.514375,24,14448,0.05,0.001085774,0.02,55,2.302505493
2073,796416,643.015,24,14455,0.05,0.008333245,0.02,55,0.300003052
2074,796800,643.09,24,14462,0.05,20000,0.02,55,0
2075,797184,643.035,24,14469,0.05,0.011642194,0.02,55,0.214736015
2076,797568,643.09,24,14477,0.05,20000,0.02,55,0
2077,797952,643.08875,24,14484,0.05,0.499489844,0.02,55,0.005004982
2078,798336,643.03375,24,14491,0.05,0.011110804,0.02,55,0.225006104
2079,798720,643.09,24,14498,0.05,20000,0.02,55,0
2080,799104,643.09,24,14505,0.05,20000,0.02,55,0
2081,799488,643.03375,24,14513,0.05,0.011110804,0.02,55,0.225006104
2082,799872,643.09,24,14520,0.05,20000,0.02,55,0
2083,800256,643.09,24,14527,0.05,20000,0.02,55,0
2084,800640,643.09,24,14534,0.05,20000,0.02,55,0
2085,801024,625.01,24,14541,0.05,3.46E-05,0.02,55,72.32000732
2086,801408,643.09,24,14549,0.05,20000,0.02,55,0
2087,801792,625.01,24,14556,0.05,3.46E-05,0.02,55,72.32000732
2088,802176,643.09,24,14564,0.05,20000,0.02,55,0
2089,802560,642.929375,24,14571,0.05,0.003891039,0.02,55,0.642501831
2090,802944,643.033125,24,14578,0.05,0.011118362,0.02,55,0.224853143
2091,803328,643.09,24,14585,0.05,20000,0.02,55,0
2092,803712,643.09,24,14592,0.05,20000,0.02,55,0
2093,804096,642.98,24,14599,0.05,0.005681603,0.02,55,0.440016508
2094,804480,642.3025,24,14606,0.05,0.000793648,0.02,55,3.150009155
2095,804864,643.09,24,14613,0.05,20000,0.02,55,0
2096,805248,643.08875,24,14621,0.05,0.73115319,0.02,55,0.003419131
2097,805632,578.61,24,14627,0.05,9.69E-06,0.02,55,257.9200134
2098,806016,598.77,24,14635,0.05,1.41E-05,0.02,55,177.280014
2099,806400,643.09,24,14642,0.05,20000,0.02,55,0
2100,806784,643.09,24,14649,0.05,20000,0.02,55,0
2101,807168,643.09,24,14656,0.05,20000,0.02,55,0
2102,807552,643.09,24,14663,0.05,20000,0.02,55,0
2103,807936,643.09,24,14670,0.05,20000,0.02,55,0
2104,808320,643.075875,24,14677,0.05,0.044245098,0.02,55,0.056503303
2105,808704,643.015,24,14684,0.05,0.008333245,0.02,55,0.300003052
2106,809088,643.09,24,14692,0.05,20000,0.02,55,0
2107,809472,643.09,24,14698,0.05,20000,0.02,55,0
2108,809856,643.09,24,14706,0.05,20000,0.02,55,0
2109,810240,643.03375,24,14713,0.05,0.011110804,0.02,55,0.225006104
2110,810624,643.09,24,14720,0.05,20000,0.02,55,0
2111,811008,643.09,24,14727,0.05,20000,0.02,55,0
2112,811392,643.09,24,14734,0.05,20000,0.02,55,0
2113,811776,643.09,24,14741,0.05,20000,0.02,55,0
2114,812160,643.09,24,14748,0.05,20000,0.02,55,0
2115,812544,642.47125,24,14755,0.05,0.001010098,0.02,55,2.475006104
2116,812928,643.09,24,14762,0.05,20000,0.02,55,0
2117,813312,643.09,24,14769,0.05,20000,0.02,55,0
2118,813696,643.09,24,14776,0.05,20000,0.02,55,0
2119,814080,643.09,24,14783,0.05,20000,0.02,55,0
2120,814464,643.09,24,14790,0.05,20000,0.02,55,0
2121,814848,643.089375,24,14797,0.05,0.998954654,0.02,55,0.002502491
2122,815232,643.09,24,14804,0.05,20000,0.02,55,0
2123,815616,643.09,24,14811,0.05,20000,0.02,55,0
2124,816000,643.09,24,14818,0.05,20000,0.02,55,0
2125,816384,643.09,24,14825,0.05,20000,0.02,55,0
2126,816768,643.09,24,14832,0.05,20000,0.02,55,0
2127,817152,643.09,24,14839,0.05,20000,0.02,55,0
2128,817536,642.70625,24,14846,0.05,0.00162866,0.02,55,1.535003662
2129,817920,642.81,24,14853,0.05,0.002728803,0.02,55,0.916152418
2130,818304,643.03375,24,14860,0.05,0.011110804,0.02,55,0.225006104
2131,818688,643.09,24,14867,0.05,20000,0.02,55,0
2132,819072,643.09,24,14874,0.05,20000,0.02,55,0
2133,819456,643.09,24,14881,0.05,20000,0.02,55,0
2134,819840,643.09,24,14888,0.05,20000,0.02,55,0
2135,820224,643.09,24,14895,0.05,20000,0.02,55,0
2136,820608,643.09,24,14903,0.05,20000,0.02,55,0
2137,820992,643.09,24,14909,0.05,20000,0.02,55,0
2138,821376,643.09,24,14916,0.05,20000,0.02,55,0
2139,821760,643.09,24,14923,0.05,20000,0.02,55,0
2140,822144,642.98,24,14930,0.05,0.005681785,0.02,55,0.440002441
2141,822528,643.09,24,14937,0.05,20000,0.02,55,0
2142,822912,643.09,24,14944,0.05,20000,0.02,55,0
2143,823296,642.929375,24,14951,0.05,0.003891039,0.02,55,0.642501831
2144,823680,643.09,24,14958,0.05,20000,0.02,55,0
2145,824064,642.514375,24,14965,0.05,0.001085774,0.02,55,2.302505493
2146,824448,643.09,24,14972,0.05,20000,0.02,55,0
2147,824832,598.77,24,14979,0.05,1.41E-05,0.02,55,177.280014
2148,825216,643.09,24,14987,0.05,20000,0.02,55,0
2149,825600,643.09,24,14994,0.05,20000,0.02,55,0
2150,825984,643.09,24,15001,0.05,20000,0.02,55,0
2151,826368,643.03375,24,15008,0.05,0.011110804,0.02,55,0.225006104
2152,826752,643.09,24,15014,0.05,20000,0.02,55,0
2153,827136,643.09,24,15022,0.05,20000,0.02,55,0
2154,827520,643.09,24,15028,0.05,20000,0.02,55,0
2155,827904,643.09,24,15036,0.05,20000,0.02,55,0
2156,828288,643.09,24,15043,0.05,20000,0.02,55,0
2157,828672,643.09,24,15049,0.05,20000,0.02,55,0
2158,829056,643.09,24,15056,0.05,20000,0.02,55,0
2159,829440,643.09,24,15064,0.05,20000,0.02,55,0
2160,829824,643.09,24,15070,0.05,20000,0.02,55,0
2161,830208,643.09,24,15078,0.05,20000,0.02,55,0
2162,830592,643.09,24,15085,0.05,20000,0.02,55,0
2163,830976,643.09,24,15092,0.05,20000,0.02,55,0
2164,831360,643.09,24,15099,0.05,20000,0.02,55,0
2165,831744,643.03875,24,15106,0.05,0.012354947,0.02,55,0.202347964
2166,832128,643.033125,24,15113,0.05,0.011118362,0.02,55,0.224853143
2167,832512,643.09,24,15120,0.05,20000,0.02,55,0
2168,832896,643.09,24,15127,0.05,20000,0.02,55,0
2169,833280,643.09,24,15134,0.05,20000,0.02,55,0
2170,833664,643.09,24,15141,0.05,20000,0.02,55,0
2171,834048,643.089375,24,15148,0.05,0.998796225,0.02,55,0.002502888
2172,834432,643.039375,24,15155,0.05,0.012345708,0.02,55,0.20249939
2173,834816,643.09,24,15162,0.05,20000,0.02,55,0
2174,835200,643.09,24,15169,0.05,20000,0.02,55,0
2175,835584,549.090625,24,15176,0.05,6.65E-06,0.02,55,375.9975281
2176,835968,643.09,24,15183,0.05,20000,0.02,55,0
2177,836352,643.005,24,15191,0.05,0.007352687,0.02,55,0.340011597
2178,836736,643.09,24,15197,0.05,20000,0.02,55,0
2179,837120,643.089375,24,15204,0.05,0.998954654,0.02,55,0.002502491
2180,837504,643.08875,24,15212,0.05,0.73115319,0.02,55,0.003419131
2181,837888,643.09,24,15219,0.05,20000,0.02,55,0
2182,838272,598.77,24,15225,0.05,1.41E-05,0.02,55,177.280014
2183,838656,560.840625,24,15233,0.05,7.60E-06,0.02,55,328.7549133
2184,839040,643.09,24,15240,0.05,20000,0.02,55,0
2185,839424,643.09,24,15247,0.05,20000,0.02,55,0
2186,839808,643.09,24,15254,0.05,20000,0.02,55,0
2187,840192,642.80625,24,15261,0.05,0.002732085,0.02,55,0.915052056
2188,840576,643.09,24,15268,0.05,20000,0.02,55,0
2189,840960,643.039375,24,15275,0.05,0.012345708,0.02,55,0.20249939
2190,841344,643.09,24,15282,0.05,20000,0.02,55,0
2191,841728,643.09,24,15289,0.05,20000,0.02,55,0
2192,842112,643.09,24,15296,0.05,20000,0.02,55,0
2193,842496,643.09,24,15303,0.05,20000,0.02,55,0
2194,842880,643.089375,24,15310,0.05,0.998954654,0.02,55,0.002502491
2195,843264,643.09,24,15317,0.05,20000,0.02,55,0
2196,843648,643.09,24,15324,0.05,20000,0.02,55,0
2197,844032,643.09,24,15331,0.05,20000,0.02,55,0
2198,844416,643.09,24,15338,0.05,20000,0.02,55,0
2199,844800,643.09,24,15345,0.05,20000,0.02,55,0
2200,845184,643.09,24,15352,0.05,20000,0.02,55,0
2201,845568,590.380625,24,15359,0.05,1.19E-05,0.02,55,210.8375092
2202,845952,643.09,24,15366,0.05,20000,0.02,55,0
2203,846336,643.03375,24,15373,0.05,0.011110804,0.02,55,0.225006104
2204,846720,643.09,24,15380,0.05,20000,0.02,55,0
2205,847104,643.09,24,15388,0.05,20000,0.02,55,0
2206,847488,643.09,24,15395,0.05,20000,0.02,55,0
2207,847872,642.87875,24,15402,0.05,0.003784113,0.02,55,0.660656571
2208,848256,643.039375,24,15409,0.05,0.012345708,0.02,55,0.20249939
2209,848640,643.09,24,15415,0.05,20000,0.02,55,0
2210,849024,642.86375,24,15422,0.05,0.002762388,0.02,55,0.905014038
2211,849408,643.08875,24,15430,0.05,0.499489844,0.02,55,0.005004982
2212,849792,643.09,24,15437,0.05,20000,0.02,55,0
2213,850176,625.01,24,15444,0.05,3.46E-05,0.02,55,72.32000732
2214,850560,643.03625,24,15451,0.05,0.011627274,0.02,55,0.215011597
2215,850944,641.698125,24,15458,0.05,0.00044925,0.02,55,5.564836025
2216,851328,643.09,24,15465,0.05,20000,0.02,55,0
2217,851712,643.03625,24,15472,0.05,0.011627274,0.02,55,0.215011597
2218,852096,643.09,24,15479,0.05,20000,0.02,55,0
2219,852480,643.09,24,15486,0.05,20000,0.02,55,0
2220,852864,643.09,24,15493,0.05,20000,0.02,55,0
2221,853248,643.09,24,15500,0.05,20000,0.02,55,0
2222,853632,641.859375,24,15507,0.05,0.000507872,0.02,55,4.92250061
2223,854016,643.09,24,15514,0.05,20000,0.02,55,0
2224,854400,643.09,24,15521,0.05,20000,0.02,55,0
2225,854784,643.09,24,15528,0.05,20000,0.02,55,0
2226,855168,643.09,24,15535,0.05,20000,0.02,55,0
2227,855552,643.09,24,15542,0.05,20000,0.02,55,0
2228,855936,643.09,24,15549,0.05,20000,0.02,55,0
2229,856320,643.09,24,15556,0.05,20000,0.02,55,0
2230,856704,643.09,24,15563,0.05,20000,0.02,55,0
2231,857088,643.09,24,15570,0.05,20000,0.02,55,0
2232,857472,643.09,24,15577,0.05,20000,0.02,55,0
2233,857856,643.089375,24,15584,0.05,0.998954654,0.02,55,0.002502491
2234,858240,642.98875,24,15592,0.05,0.009036134,0.02,55,0.27666685
2235,858624,643.09,24,15599,0.05,20000,0.02,55,0
2236,859008,643.09,24,15606,0.05,20000,0.02,55,0
2237,859392,643.09,24,15613,0.05,20000,0.02,55,0
2238,859776,643.09,24,15620,0.05,20000,0.02,55,0
2239,860160,643.09,24,15627,0.05,20000,0.02,55,0
2240,860544,643.09,24,15634,0.05,20000,0.02,55,0
2241,860928,643.09,24,15641,0.05,20000,0.02,55,0
2242,861312,642.929375,24,15649,0.05,0.003891039,0.02,55,0.642501831
2243,861696,642.548125,24,15655,0.05,0.001288304,0.02,55,1.940535069
2244,862080,643.03375,24,15662,0.05,0.011110804,0.02,55,0.225006104
2245,862464,643.09,24,15669,0.05,20000,0.02,55,0
2246,862848,643.033125,24,15677,0.05,0.011118362,0.02,55,0.224853143
2247,863232,643.088125,24,15684,0.05,0.333001852,0.02,55,0.007507341
2248,863616,643.09,24,15691,0.05,20000,0.02,55,0
2249,864000,642.88875,24,15698,0.05,0.003115876,0.02,55,0.802342534
2250,864384,643.09,24,15705,0.05,20000,0.02,55,0
2251,864768,643.09,24,15712,0.05,20000,0.02,55,0
2252,865152,643.08875,24,15719,0.05,0.499489844,0.02,55,0.005004982
2253,865536,643.09,24,15726,0.05,20000,0.02,55,0
2254,865920,641.805625,24,15733,0.05,0.000508869,0.02,55,4.912852764
2255,866304,643.089375,24,15740,0.05,0.998954654,0.02,55,0.002502491
2256,866688,643.09,24,15747,0.05,20000,0.02,55,0
2257,867072,643.09,24,15754,0.05,20000,0.02,55,0
