time/total_timesteps,train/learning_rate,train/entropy_loss,time/time_elapsed,train/policy_loss,train/value_loss,train/n_updates,train/explained_variance,train/std,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations
674000,0.0007,-18.181320190429688,8453,-263.61883544921875,599.9238891601562,134799,0.9907759102061391,1.3394217491149902,79,558.98861,24.0,134800
674500,0.0007,-18.202943801879883,8460,-72.01188659667969,348.3552551269531,134899,0.7718753665685654,1.3423514366149902,79,558.70619,24.0,134900
675000,0.0007,-18.17643165588379,8466,847.7109375,2291.66259765625,134999,0.0,1.3397899866104126,79,557.0386100000001,24.0,135000
675500,0.0007,-18.21045684814453,8472,-175.41929626464844,98.86476135253906,135099,0.9978695162571967,1.344301700592041,79,552.28932,24.0,135100
676000,0.0007,-18.187864303588867,8479,-18.710426330566406,5.141479015350342,135199,0.9944102028384805,1.3433837890625,79,544.0255,24.0,135200
676500,0.0007,-18.174877166748047,8485,24.781688690185547,3.0605318546295166,135299,0.9963453225791454,1.3422274589538574,79,536.7431499999999,24.0,135300
677000,0.0007,-18.188600540161133,8491,-79.19963073730469,188.69070434570312,135399,0.9959400054067373,1.3440572023391724,79,532.83157,24.0,135400
677500,0.0007,-18.18329429626465,8498,929.8439331054688,3060.97802734375,135499,0.7959182411432266,1.3436875343322754,79,533.8548900000001,24.0,135500
678000,0.0007,-18.170677185058594,8504,106.42569732666016,206.4889678955078,135599,0.0,1.3420389890670776,79,544.80593,24.0,135600
678500,0.0007,-18.1710205078125,8511,-74.40789031982422,48.40723419189453,135699,0.9873446226119995,1.3386253118515015,79,556.78775,24.0,135700
679000,0.0007,-18.152936935424805,8517,106.48812103271484,42.31373977661133,135799,0.9982113748556003,1.3363792896270752,79,565.5189899999999,24.0,135800
679500,0.0007,-18.1204833984375,8523,75.69993591308594,19.660842895507812,135899,0.9904577182605863,1.3337591886520386,79,576.90029,24.0,135900
680000,0.0007,-18.118860244750977,8530,162.4916229248047,262.5502014160156,135999,0.9959967047907412,1.3350920677185059,79,582.6720200000001,24.0,136000
680500,0.0007,-18.124052047729492,8536,-60.305320739746094,348.35333251953125,136099,0.7867129296064377,1.3362351655960083,79,582.01314,24.0,136100
681000,0.0007,-18.123003005981445,8542,135.26327514648438,517.6301879882812,136199,0.0,1.3355542421340942,79,582.30144,24.0,136200
681500,0.0007,-18.129804611206055,8549,-73.96098327636719,52.9734992980957,136299,0.9843745902180672,1.336527943611145,79,585.30849,24.0,136300
682000,0.0007,-18.12111473083496,8555,-1.383082389831543,1.158020257949829,136399,0.9982136955950409,1.3356760740280151,79,587.07547,24.0,136400
682500,0.0007,-18.118139266967773,8562,-26.9401912689209,3.487461566925049,136499,0.9949505976401269,1.3353887796401978,79,588.6299,24.0,136500
683000,0.0007,-18.13693618774414,8568,-158.9408721923828,285.6388854980469,136599,0.9947563936002553,1.3378920555114746,79,593.41484,24.0,136600
683500,0.0007,-18.13982391357422,8575,409.2874450683594,830.7892456054688,136699,0.8777069672942162,1.3390926122665405,79,596.2529499999999,24.0,136700
684000,0.0007,-18.11920928955078,8581,463.79248046875,820.4066162109375,136799,0.7266455292701721,1.3377381563186646,79,597.48357,24.0,136800
684500,0.0007,-18.07662010192871,8588,-147.63015747070312,88.04005432128906,136899,0.9881012542173266,1.3319940567016602,79,598.9457399999999,24.0,136900
685000,0.0007,-18.074922561645508,8594,65.98881530761719,14.149496078491211,136999,0.9969065894838423,1.3318533897399902,79,602.4329599999999,24.0,137000
685500,0.0007,-18.082307815551758,8601,-31.21095848083496,3.4029510021209717,137099,0.9988877458963543,1.3332773447036743,79,603.21928,24.0,137100
686000,0.0007,-18.08478355407715,8607,-47.583919525146484,115.69346618652344,137199,0.9976904750801623,1.3331866264343262,79,602.51492,24.0,137200
686500,0.0007,-18.093061447143555,8613,868.9714965820312,2862.458740234375,137299,0.7201773226261139,1.3340532779693604,79,602.96376,24.0,137300
687000,0.0007,-18.076356887817383,8620,403.015380859375,529.6582641601562,137399,0.6582053899765015,1.33218514919281,79,600.6668599999999,24.0,137400
687500,0.0007,-18.08602523803711,8626,-190.18923950195312,111.85791015625,137499,0.9981369653251022,1.334244966506958,79,598.03773,24.0,137500
688000,0.0007,-18.07390594482422,8632,-43.59661102294922,6.866147518157959,137599,0.9981494427192956,1.3343936204910278,79,594.90806,24.0,137600
688500,0.0007,-18.06092071533203,8639,2.4951186180114746,1.0652096271514893,137699,0.9965931086335331,1.3315831422805786,79,594.56272,24.0,137700
689000,0.0007,-18.07597541809082,8645,24.84063720703125,137.53639221191406,137799,0.9968955537769943,1.3328009843826294,79,592.27248,24.0,137800
689500,0.0007,-18.122695922851562,8651,383.2359924316406,985.3982543945312,137899,0.6494525074958801,1.3390427827835083,79,592.00356,24.0,137900
690000,0.0007,-18.0993709564209,8657,256.8122253417969,320.49542236328125,137999,0.551421195268631,1.336750864982605,79,590.55249,24.0,138000
690500,0.0007,-18.098520278930664,8663,-59.794464111328125,42.79641342163086,138099,0.9870155621320009,1.3362681865692139,79,588.61625,24.0,138100
691000,0.0007,-18.097309112548828,8669,24.40744400024414,2.5309414863586426,138199,0.9994534224970266,1.3363511562347412,79,584.4013299999999,24.0,138200
691500,0.0007,-18.079864501953125,8675,-32.878814697265625,3.2530319690704346,138299,0.9993711545830593,1.3353984355926514,79,582.82624,24.0,138300
692000,0.0007,-18.08673095703125,8682,-168.6464080810547,213.63119506835938,138399,0.99713014671579,1.336419939994812,79,578.64231,24.0,138400
692500,0.0007,-18.080602645874023,8688,939.6700439453125,3240.94482421875,138499,0.8870697692036629,1.3353586196899414,79,578.2832500000001,24.0,138500
693000,0.0007,-18.08627700805664,8694,200.3771514892578,221.9341278076172,138599,0.5862257480621338,1.3367079496383667,79,579.18096,24.0,138600
693500,0.0007,-18.10560417175293,8700,-99.59356689453125,47.576290130615234,138699,0.9916328815743327,1.335708498954773,79,577.64731,24.0,138700
694000,0.0007,-18.109743118286133,8706,8.50422191619873,0.36406949162483215,138799,0.9997540375043172,1.3375885486602783,79,575.4760799999999,24.0,138800
694500,0.0007,-18.065046310424805,8712,5.659300804138184,1.5666080713272095,138899,0.995419301558286,1.3309950828552246,79,577.70021,24.0,138900
695000,0.0007,-18.015459060668945,8718,103.05476379394531,191.8524627685547,138999,0.9961713827215135,1.32463800907135,79,579.13714,24.0,139000
695500,0.0007,-17.9872989654541,8724,485.7630310058594,1178.663330078125,139099,0.7048440277576447,1.3204306364059448,79,578.7143799999999,24.0,139100
696000,0.0007,-17.97153091430664,8730,762.1712036132812,2168.201171875,139199,0.6272832155227661,1.3187297582626343,79,576.88734,24.0,139200
696500,0.0007,-17.942699432373047,8737,-28.787500381469727,46.716468811035156,139299,0.9816372375935316,1.3163443803787231,79,576.6304100000001,24.0,139300
697000,0.0007,-17.93406105041504,8743,65.00839233398438,31.32305335998535,139399,0.9778984356671572,1.3153914213180542,79,575.10374,24.0,139400
697500,0.0007,-17.883302688598633,8749,39.21629333496094,7.083731174468994,139499,0.9954542587511241,1.308234691619873,79,575.14933,24.0,139500
698000,0.0007,-17.840370178222656,8755,32.11700439453125,12.149500846862793,139599,0.999828274056199,1.3032832145690918,79,576.3702599999999,24.0,139600
698500,0.0007,-17.81174087524414,8761,307.8302307128906,631.36376953125,139699,0.8639160543680191,1.2997698783874512,79,578.8204700000001,24.0,139700
699000,0.0007,-17.82517433166504,8767,459.250732421875,698.140869140625,139799,0.5184423327445984,1.3025120496749878,79,579.09041,24.0,139800
699500,0.0007,-17.84133529663086,8773,-91.36497497558594,48.68772888183594,139899,0.991911182180047,1.30433988571167,79,577.393,24.0,139900
700000,0.0007,-17.843080520629883,8780,-24.442432403564453,1.7653865814208984,139999,0.9994298726087436,1.3045499324798584,79,574.4248499999999,24.0,140000
700500,0.0007,-17.84537124633789,8786,-34.97584915161133,4.952538967132568,140099,0.9992641522549093,1.3047882318496704,79,572.21316,24.0,140100
701000,0.0007,-17.8637638092041,8792,73.23193359375,99.72152709960938,140199,0.99805683712475,1.3078327178955078,79,569.92957,24.0,140200
701500,0.0007,-17.808984756469727,8798,423.40008544921875,617.9561157226562,140299,0.9685171879827976,1.300875186920166,79,568.8383499999999,24.0,140300
702000,0.0007,-17.797208786010742,8804,507.0072326660156,872.36962890625,140399,0.5574237406253815,1.299033284187317,79,567.75783,24.0,140400
702500,0.0007,-17.81830406188965,8810,-110.6767349243164,51.779296875,140499,0.9930694103240967,1.3024812936782837,79,567.0117300000001,24.0,140500
703000,0.0007,-17.82571029663086,8816,13.123964309692383,0.6298909783363342,140599,0.9997715339268325,1.303328037261963,79,569.1328400000001,24.0,140600
703500,0.0007,-17.779399871826172,8822,-36.964202880859375,8.281106948852539,140699,0.9883683873340487,1.297480821609497,79,572.1536400000001,24.0,140700
704000,0.0007,-17.74741554260254,8828,96.18668365478516,217.077392578125,140799,0.9957895432598889,1.293134331703186,79,576.2508200000001,24.0,140800
704500,0.0007,-17.723560333251953,8835,60.75498580932617,190.7733612060547,140899,0.9125616103410721,1.2905910015106201,79,583.55962,24.0,140900
705000,0.0007,-17.693500518798828,8841,633.6057739257812,1439.026611328125,140999,0.46065753698349,1.286239504814148,79,590.75849,24.0,141000
705500,0.0007,-17.71113395690918,8847,-121.35443115234375,74.05809020996094,141099,0.9957085368223488,1.290041446685791,79,593.6966100000001,24.0,141100
706000,0.0007,-17.70454216003418,8853,4.9644060134887695,0.8286482691764832,141199,0.998810201883316,1.290490746498108,79,595.75823,24.0,141200
706500,0.0007,-17.69291114807129,8859,-33.830440521240234,3.6903584003448486,141299,0.999358382250648,1.2885451316833496,79,593.27738,24.0,141300
707000,0.0007,-17.68571662902832,8865,-31.781665802001953,16.30104637145996,141399,0.9997045888158027,1.2874428033828735,79,586.2805999999999,24.0,141400
707500,0.0007,-17.679058074951172,8871,241.1013641357422,503.4581604003906,141499,0.8508549481630325,1.2883281707763672,79,578.65639,24.0,141500
708000,0.0007,-17.648530960083008,8877,338.40130615234375,546.1246337890625,141599,0.514731228351593,1.2839329242706299,79,572.94821,24.0,141600
708500,0.0007,-17.66701889038086,8884,-47.361385345458984,178.75045776367188,141699,0.9318030402064323,1.2869535684585571,79,568.13282,24.0,141700
709000,0.0007,-17.696060180664062,8890,-37.28220748901367,4.7435173988342285,141799,0.9996987521881238,1.2886316776275635,79,564.70177,24.0,141800
709500,0.0007,-17.719953536987305,8896,3.6935863494873047,0.6407216787338257,141899,0.9981319378130138,1.2912791967391968,79,565.3879499999999,24.0,141900
710000,0.0007,-17.708677291870117,8902,-104.9771728515625,80.09557342529297,141999,0.9989318795269355,1.2897716760635376,79,562.40424,24.0,142000
710500,0.0007,-17.70665740966797,8908,128.4491729736328,350.00811767578125,142099,0.8353765308856964,1.2887800931930542,79,560.00423,24.0,142100
711000,0.0007,-17.682085037231445,8914,254.0369110107422,309.82012939453125,142199,0.5300482511520386,1.2845890522003174,79,559.41784,24.0,142200
711500,0.0007,-17.682140350341797,8920,-61.46354293823242,41.441650390625,142299,0.9886949453502893,1.2853038311004639,79,560.9031200000002,24.0,142300
712000,0.0007,-17.69359016418457,8927,8.663691520690918,0.5952297449111938,142399,0.9993012679042295,1.288715124130249,79,560.64309,24.0,142400
712500,0.0007,-17.697072982788086,8933,-0.662797749042511,2.303494691848755,142499,0.9925489244051278,1.2888470888137817,79,561.87026,24.0,142500
713000,0.0007,-17.678897857666016,8939,-160.0213165283203,226.2078857421875,142599,0.9969007214531302,1.2859059572219849,79,562.3074200000001,24.0,142600
713500,0.0007,-17.68781089782715,8945,677.2936401367188,1524.292236328125,142699,0.8421529829502106,1.2884299755096436,79,559.5948800000001,24.0,142700
714000,0.0007,-17.709915161132812,8951,267.3224792480469,262.068359375,142799,0.5983020663261414,1.2920159101486206,79,556.3531499999999,24.0,142800
714500,0.0007,-17.731693267822266,8957,-126.49525451660156,61.9036865234375,142899,0.9950054511427879,1.2938482761383057,79,554.9489100000001,24.0,142900
715000,0.0007,-17.706010818481445,8964,14.400586128234863,1.287564992904663,142999,0.9989701457088813,1.291375994682312,79,556.1590600000001,24.0,143000
715500,0.0007,-17.684551239013672,8970,19.068744659423828,1.4342715740203857,143099,0.9997552752611227,1.2886356115341187,79,558.3427200000001,24.0,143100
716000,0.0007,-17.655981063842773,8976,158.4912567138672,329.0475769042969,143199,0.9938727412372828,1.2856459617614746,79,562.89612,24.0,143200
716500,0.0007,-17.64729881286621,8982,-43.14036178588867,375.05816650390625,143299,0.7709132581949234,1.2827092409133911,79,566.5491700000001,24.0,143300
717000,0.0007,-17.661575317382812,8988,685.4735107421875,1374.9720458984375,143399,0.13830482959747314,1.2859452962875366,79,570.07312,24.0,143400
717500,0.0007,-17.648944854736328,8994,-61.108009338378906,42.37641143798828,143499,0.9898506747558713,1.2854173183441162,79,570.3829800000001,24.0,143500
718000,0.0007,-17.655738830566406,9000,44.488006591796875,9.699679374694824,143599,0.996095742797479,1.2865618467330933,79,571.02165,24.0,143600
718500,0.0007,-17.64274024963379,9007,25.60341453552246,2.4847311973571777,143699,0.9982503911014646,1.285374402999878,79,571.09475,24.0,143700
719000,0.0007,-17.63559341430664,9013,-38.75801086425781,16.941089630126953,143799,0.9997241885575932,1.284027099609375,79,573.2179600000001,24.0,143800
719500,0.0007,-17.606565475463867,9019,15.302464485168457,126.3134536743164,143899,0.9150962755084038,1.2839455604553223,79,574.6890200000001,24.0,143900
720000,0.0007,-17.64075469970703,9025,-336.7771911621094,464.2959899902344,143999,0.34089869260787964,1.284932017326355,79,575.8006799999999,24.0,144000
720500,0.0007,-17.655811309814453,9031,-70.21818542480469,43.90021896362305,144099,0.9895415715873241,1.2882914543151855,79,577.88658,24.0,144100
721000,0.0007,-17.681903839111328,9037,1.2103261947631836,0.4217890799045563,144199,0.9993521522264928,1.292265772819519,79,580.78428,24.0,144200
721500,0.0007,-17.686811447143555,9043,-0.4561290144920349,0.08051840960979462,144299,0.9997346125601325,1.2931915521621704,79,579.90155,24.0,144300
722000,0.0007,-17.661828994750977,9049,-148.49307250976562,152.15296936035156,144399,0.9982250465545803,1.2911579608917236,79,580.5257599999999,24.0,144400
722500,0.0007,-17.669029235839844,9056,252.3064422607422,410.179931640625,144499,0.9027779176831245,1.2912548780441284,79,580.96234,24.0,144500
723000,0.0007,-17.65412712097168,9062,106.2977523803711,255.431640625,144599,-0.0514451265335083,1.2911162376403809,79,576.7324400000001,24.0,144600
723500,0.0007,-17.66307830810547,9068,-61.22528076171875,42.742149353027344,144699,0.9885684801265597,1.2919937372207642,79,572.9045299999999,24.0,144700
724000,0.0007,-17.600187301635742,9074,-8.273630142211914,0.530238926410675,144799,0.999520029668929,1.2831008434295654,79,573.23561,24.0,144800
724500,0.0007,-17.5985107421875,9081,8.93504524230957,0.3979901671409607,144899,0.9996520722052082,1.2835850715637207,79,573.3083799999999,24.0,144900
725000,0.0007,-17.54867935180664,9087,-203.3185272216797,306.5690612792969,144999,0.995762012898922,1.2766362428665161,79,577.4548199999999,24.0,145000
725500,0.0007,-17.527313232421875,9093,208.920654296875,454.77655029296875,145099,0.8047543317079544,1.2746713161468506,79,585.5772299999999,24.0,145100
726000,0.0007,-17.528902053833008,9099,151.31582641601562,563.2862548828125,145199,0.00030922889709472656,1.2771668434143066,79,592.81081,24.0,145200
726500,0.0007,-17.564943313598633,9105,17.65826988220215,119.04203033447266,145299,0.951993752270937,1.2798919677734375,79,598.01803,24.0,145300
727000,0.0007,-17.521387100219727,9111,7.2219648361206055,0.5221883654594421,145399,0.9994972035638057,1.2758641242980957,79,602.24225,24.0,145400
727500,0.0007,-17.538837432861328,9117,21.53873062133789,2.10762619972229,145499,0.9985763113945723,1.2781307697296143,79,602.7324100000001,24.0,145500
728000,0.0007,-17.56200408935547,9124,89.56257629394531,237.7124481201172,145599,0.9957229550927877,1.2812774181365967,79,602.21443,24.0,145600
728500,0.0007,-17.576087951660156,9130,495.9151916503906,725.9629516601562,145699,0.90396998077631,1.2829941511154175,79,601.21565,24.0,145700
