train/step_size,train/iterations,rollout/ep_rew_mean,time/fps,rollout/return_std,time/total_timesteps,time/time_elapsed,train/delta_std,rollout/ep_len_mean,train/learning_rate
0.0010234188521280885,886,652.988125,50,2.4427924156188965,340608,6737,0.05,24.0,0.02
0.0007995404885150492,887,652.630625,50,3.126795768737793,340992,6745,0.05,24.0,0.02
0.00018876568356063217,888,649.7112500000001,50,13.243931770324707,341376,6752,0.05,24.0,0.02
0.00039320430369116366,889,651.365,50,6.358017444610596,341760,6760,0.05,24.0,0.02
0.001773241558112204,890,652.663125,50,1.4098472595214844,342144,6767,0.05,24.0,0.02
0.0015888841589912772,891,652.98325,50,1.573431134223938,342528,6775,0.05,24.0,0.02
4.2840358219109476e-05,892,634.72875,50,58.3561897277832,342912,6783,0.05,24.0,0.02
9.883113989417325e-07,893,19.394375000000082,50,2529.567138671875,343296,6790,0.05,24.0,0.02
0.0014504146529361606,894,652.178125,50,1.7236448526382446,343680,6798,0.05,24.0,0.02
0.0004586736613418907,895,650.3321874999999,50,5.450498104095459,344064,6805,0.05,24.0,0.02
0.00199569808319211,896,652.9775,50,1.2526943683624268,344448,6813,0.05,24.0,0.02
0.0016701574204489589,897,652.71375,50,1.496864676475525,344832,6820,0.05,24.0,0.02
0.0006746219587512314,898,651.467875,50,3.7057785987854004,345216,6828,0.05,24.0,0.02
0.0002468972816132009,899,650.3071875,50,10.1256685256958,345600,6836,0.05,24.0,0.02
0.0006472062668763101,900,651.878125,50,3.86275577545166,345984,6844,0.05,24.0,0.02
0.00172333640512079,901,652.6637499999999,50,1.450674295425415,346368,6851,0.05,24.0,0.02
0.0007226145244203508,902,651.6475,50,3.4596588611602783,346752,6859,0.05,24.0,0.02
0.0017265812493860722,903,652.755,50,1.4479478597640991,347136,6866,0.05,24.0,0.02
0.0005128290504217148,904,651.8987500000001,50,4.8749189376831055,347520,6874,0.05,24.0,0.02
0.0008003483526408672,905,651.99125,50,3.1236395835876465,347904,6881,0.05,24.0,0.02
0.00042866161675192416,906,650.36625,50,5.83210563659668,348288,6889,0.05,24.0,0.02
0.00040788535261526704,907,650.4175,50,6.129173278808594,348672,6896,0.05,24.0,0.02
0.0005711490521207452,908,651.861875,50,4.377140998840332,349056,6904,0.05,24.0,0.02
1.2325227544351947e-05,909,601.26625,50,202.8360137939453,349440,6912,0.05,24.0,0.02
0.000359785946784541,910,648.8006250000001,50,6.948575496673584,349824,6920,0.05,24.0,0.02
0.0008614459657110274,911,652.718625,50,2.90209698677063,350208,6927,0.05,24.0,0.02
1.0970169569191057e-05,912,595.0899999999999,50,227.89073181152344,350592,6935,0.05,24.0,0.02
0.0021291852463036776,913,653.250625,50,1.174157977104187,350976,6942,0.05,24.0,0.02
1.2595290172612295e-05,914,596.436875,50,198.4868927001953,351360,6950,0.05,24.0,0.02
0.0006867112242616713,915,651.45875,50,3.64054012298584,351744,6957,0.05,24.0,0.02
0.0007762641180306673,916,651.6425,50,3.220552921295166,352128,6965,0.05,24.0,0.02
0.0026303555350750685,917,653.55125,50,0.9504416584968567,352512,6973,0.05,24.0,0.02
1.1874330084538087e-05,918,599.4749999999999,50,210.53819274902344,352896,6981,0.05,24.0,0.02
0.0025732433423399925,919,653.431,50,0.9715364575386047,353280,6988,0.05,24.0,0.02
0.0005762240616604686,920,650.5118749999999,50,4.338590145111084,353664,6995,0.05,24.0,0.02
0.000818428467027843,921,651.8512499999999,50,3.0546345710754395,354048,7003,0.05,24.0,0.02
0.000690908171236515,922,651.4775,50,3.6184256076812744,354432,7011,0.05,24.0,0.02
0.0008010258898139,923,652.4606249999999,50,3.120997428894043,354816,7019,0.05,24.0,0.02
0.00012269537546671927,924,647.910625,50,20.37566566467285,355200,7026,0.05,24.0,0.02
0.001026097685098648,925,652.3369375,50,2.4364147186279297,355584,7033,0.05,24.0,0.02
0.000437384529504925,926,651.923125,50,5.715794086456299,355968,7041,0.05,24.0,0.02
0.0027097708079963923,927,653.3987500000001,50,0.9225870966911316,356352,7049,0.05,24.0,0.02
0.002436906099319458,928,653.233125,50,1.025890827178955,356736,7056,0.05,24.0,0.02
0.0009262868552468717,929,652.403125,50,2.6989476680755615,357120,7064,0.05,24.0,0.02
0.0024643486831337214,930,653.21125,50,1.014466643333435,357504,7072,0.05,24.0,0.02
0.0022430792450904846,931,653.2119375,50,1.1145391464233398,357888,7079,0.05,24.0,0.02
0.0007076165056787431,932,652.0775,50,3.532986879348755,358272,7087,0.05,24.0,0.02
0.001031036488711834,933,652.73625,50,2.424744129180908,358656,7095,0.05,24.0,0.02
0.00037329032784327865,934,650.3368125000001,50,6.697200298309326,359040,7102,0.05,24.0,0.02
0.0037000863812863827,935,653.2375,50,0.6756597757339478,359424,7109,0.05,24.0,0.02
0.0008871839963831007,936,652.198125,50,2.817904472351074,359808,7117,0.05,24.0,0.02
0.00035569616011343896,937,651.20025,50,7.028470516204834,360192,7125,0.05,24.0,0.02
0.0023344531655311584,938,653.13375,50,1.0709145069122314,360576,7132,0.05,24.0,0.02
0.0001857063762145117,939,646.8946874999999,50,13.462111473083496,360960,7139,0.05,24.0,0.02
0.0010967908892780542,940,652.673125,50,2.279376745223999,361344,7147,0.05,24.0,0.02
0.0013406070647761226,941,652.4749999999999,50,1.8648265600204468,361728,7155,0.05,24.0,0.02
0.0002478678652551025,942,649.42625,50,10.086018562316895,362112,7162,0.05,24.0,0.02
0.00032734355772845447,943,650.1387500000001,50,7.63723611831665,362496,7170,0.05,24.0,0.02
0.0005890379543416202,944,650.66975,50,4.244208812713623,362880,7178,0.05,24.0,0.02
0.0005948266480118036,945,652.200625,50,4.202905178070068,363264,7185,0.05,24.0,0.02
0.0005966080934740603,946,650.9449999999999,50,4.19035530090332,363648,7193,0.05,24.0,0.02
0.004102134611457586,947,653.7825,50,0.6094386577606201,364032,7200,0.05,24.0,0.02
0.0008131063659675419,948,652.855625,50,3.0746283531188965,364416,7208,0.05,24.0,0.02
0.0020739492028951645,949,653.1084375,50,1.2054295539855957,364800,7215,0.05,24.0,0.02
0.001070101629011333,950,652.8568750000001,50,2.336226224899292,365184,7223,0.05,24.0,0.02
0.00036674566217698157,951,649.5250000000001,50,6.816713333129883,365568,7231,0.05,24.0,0.02
0.002030064817517996,952,653.0354375,50,1.2314876317977905,365952,7239,0.05,24.0,0.02
0.004207787569612265,953,653.6723125000001,50,0.5941362977027893,366336,7246,0.05,24.0,0.02
0.0001565129787195474,954,647.641875,50,15.973114967346191,366720,7253,0.05,24.0,0.02
0.0023294566199183464,955,652.9437499999999,50,1.0732115507125854,367104,7261,0.05,24.0,0.02
0.0022178671788424253,956,653.088125,50,1.127208948135376,367488,7269,0.05,24.0,0.02
0.00020484394917730242,957,648.266875,50,12.204411506652832,367872,7276,0.05,24.0,0.02
0.00024628479150123894,958,648.065,50,10.150850296020508,368256,7284,0.05,24.0,0.02
0.005754532292485237,959,653.334375,50,0.4344400465488434,368640,7292,0.05,24.0,0.02
0.0004316940903663635,960,650.7137500000001,50,5.7911376953125,369024,7300,0.05,24.0,0.02
0.002517776796594262,961,653.0764999999999,50,0.9929393529891968,369408,7307,0.05,24.0,0.02
0.003095872700214386,962,653.18375,50,0.8075266480445862,369792,7315,0.05,24.0,0.02
0.00039939756970852613,963,651.251875,50,6.259427070617676,370176,7323,0.05,24.0,0.02
0.00012658552441280335,964,648.463375,50,19.749494552612305,370560,7331,0.05,24.0,0.02
0.0005568317719735205,965,650.58125,50,4.489686012268066,370944,7338,0.05,24.0,0.02
0.00104314845521003,966,652.9165,50,2.3965904712677,371328,7345,0.05,24.0,0.02
0.0010141192469745874,967,652.63125,50,2.465193033218384,371712,7353,0.05,24.0,0.02
4.146108403801918e-05,968,636.8387500000001,50,60.297508239746094,372096,7360,0.05,24.0,0.02
0.0006321982946246862,969,650.79,50,3.9544551372528076,372480,7367,0.05,24.0,0.02
0.0008015215280465782,970,651.5,50,3.119067430496216,372864,7375,0.05,24.0,0.02
0.002283285604789853,971,652.71375,50,1.0949132442474365,373248,7382,0.05,24.0,0.02
0.0017796134343370795,972,652.8943750000001,50,1.4047993421554565,373632,7390,0.05,24.0,0.02
0.0007697687251493335,973,651.86375,50,3.2477283477783203,374016,7398,0.05,24.0,0.02
0.0008990795467980206,974,652.46,50,2.780621290206909,374400,7406,0.05,24.0,0.02
0.0020307619124650955,975,653.1918750000001,50,1.2310649156570435,374784,7413,0.05,24.0,0.02
8.39780259411782e-05,976,642.0375,50,29.769691467285156,375168,7421,0.05,24.0,0.02
0.0004696665855590254,977,649.1476875,50,5.322924613952637,375552,7429,0.05,24.0,0.02
0.0017144536832347512,978,652.8787500000001,50,1.4581903219223022,375936,7436,0.05,24.0,0.02
0.0009398883557878435,979,652.9862499999999,50,2.6598901748657227,376320,7444,0.05,24.0,0.02
0.0021364777348935604,980,653.2165,50,1.1701501607894897,376704,7452,0.05,24.0,0.02
0.00017300702165812254,981,649.5718750000001,50,14.45028018951416,377088,7460,0.05,24.0,0.02
0.0036649173125624657,982,653.674,50,0.68214350938797,377472,7467,0.05,24.0,0.02
0.0019488921388983727,983,653.2606250000001,50,1.2827799320220947,377856,7475,0.05,24.0,0.02
0.0008395551121793687,984,652.673125,50,2.9777674674987793,378240,7482,0.05,24.0,0.02
0.00017156820103991777,985,649.5478125,50,14.571463584899902,378624,7490,0.05,24.0,0.02
0.0010218550451099873,986,652.791875,50,2.446530818939209,379008,7498,0.05,24.0,0.02
0.0007288326160050929,987,651.645,50,3.430142402648926,379392,7505,0.05,24.0,0.02
0.0009833094663918018,988,652.421875,50,2.5424344539642334,379776,7513,0.05,24.0,0.02
0.0005092842620797455,989,652.073125,50,4.908849716186523,380160,7521,0.05,24.0,0.02
3.1364281312562525e-05,990,632.850625,50,79.70850372314453,380544,7528,0.05,24.0,0.02
0.0009008923661895096,991,652.51125,50,2.7750260829925537,380928,7536,0.05,24.0,0.02
4.020046253572218e-05,992,632.450625,50,62.18833923339844,381312,7544,0.05,24.0,0.02
0.0016013843705877662,993,652.52875,50,1.5611491203308105,381696,7552,0.05,24.0,0.02
0.0025572231970727444,994,653.1775,50,0.9776228666305542,382080,7559,0.05,24.0,0.02
0.0016710662748664618,995,653.04475,50,1.4960505962371826,382464,7567,0.05,24.0,0.02
0.003360218834131956,996,653.705,50,0.7439990043640137,382848,7575,0.05,24.0,0.02
3.696042040246539e-05,997,633.010625,50,67.63992309570312,383232,7582,0.05,24.0,0.02
4.621472180588171e-05,998,638.892125,50,54.095314025878906,383616,7590,0.05,24.0,0.02
0.0006695752963423729,999,651.97125,50,3.7337095737457275,384000,7598,0.05,24.0,0.02
0.0001653593935770914,1000,647.371875,50,15.118583679199219,384384,7606,0.05,24.0,0.02
0.0006214234745129943,1001,651.848125,50,4.023021697998047,384768,7613,0.05,24.0,0.02
0.0007870710687711835,1002,651.965,50,3.176332950592041,385152,7621,0.05,24.0,0.02
0.00011145151074742898,1003,644.9684375,50,22.4312801361084,385536,7629,0.05,24.0,0.02
0.00037214267649687827,1004,650.3463750000001,50,6.717853546142578,385920,7637,0.05,24.0,0.02
0.0001660564448684454,1005,646.710625,50,15.055121421813965,386304,7644,0.05,24.0,0.02
0.000867269525770098,1006,652.901875,50,2.8826098442077637,386688,7652,0.05,24.0,0.02
0.0004953450406901538,1007,651.32375,50,5.0469865798950195,387072,7659,0.05,24.0,0.02
0.0008798943017609417,1008,652.9568750000001,50,2.841249942779541,387456,7667,0.05,24.0,0.02
0.0005771155119873583,1009,651.110625,50,4.331888198852539,387840,7674,0.05,24.0,0.02
0.003092837054282427,1010,653.58875,50,0.8083192110061646,388224,7682,0.05,24.0,0.02
0.0032912525348365307,1011,653.5656250000001,50,0.7595891356468201,388608,7690,0.05,24.0,0.02
0.0002883888082578778,1012,650.380625,50,8.668851852416992,388992,7698,0.05,24.0,0.02
0.002911238931119442,1013,653.6175000000001,50,0.8587407469749451,389376,7706,0.05,24.0,0.02
4.048150731250644e-05,1014,633.069375,50,61.756591796875,389760,7713,0.05,24.0,0.02
0.008718538098037243,1015,653.8731250000001,50,0.28674519062042236,390144,7721,0.05,24.0,0.02
0.0007590226014144719,1016,652.8318750000001,50,3.2937092781066895,390528,7728,0.05,24.0,0.02
0.00100888020824641,1017,652.876875,50,2.477994441986084,390912,7736,0.05,24.0,0.02
0.006888832431286573,1018,653.77,50,0.3629060685634613,391296,7743,0.05,24.0,0.02
0.0006164218066260219,1019,652.3251250000001,50,4.0556640625,391680,7751,0.05,24.0,0.02
0.0009439795976504683,1020,652.896875,50,2.648361921310425,392064,7759,0.05,24.0,0.02
0.0004528634890448302,1021,651.2433125,50,5.520427227020264,392448,7767,0.05,24.0,0.02
0.000543583941180259,1022,651.2481250000001,50,4.5991058349609375,392832,7774,0.05,24.0,0.02
0.0007797452853992581,1023,652.7481250000001,50,3.206174850463867,393216,7782,0.05,24.0,0.02
0.0006669722497463226,1024,651.628125,50,3.748281478881836,393600,7790,0.05,24.0,0.02
0.0020929418969899416,1025,653.19,50,1.1944907903671265,393984,7797,0.05,24.0,0.02
3.923336771549657e-05,1026,636.8731250000001,50,63.72126770019531,394368,7805,0.05,24.0,0.02
0.00038060551742091775,1027,649.5075,50,6.568480491638184,394752,7812,0.05,24.0,0.02
0.002518516732379794,1028,653.1751875,50,0.992647647857666,395136,7820,0.05,24.0,0.02
0.0015667518600821495,1029,653.21,50,1.5956577062606812,395520,7828,0.05,24.0,0.02
0.00015872456424403936,1030,646.501875,50,15.750555038452148,395904,7836,0.05,24.0,0.02
0.00016464487998746336,1031,648.00125,50,15.184194564819336,396288,7843,0.05,24.0,0.02
0.0004993188777007163,1032,650.37875,50,5.0068206787109375,396672,7851,0.05,24.0,0.02
0.00040314337820746005,1033,651.378,50,6.201267719268799,397056,7859,0.05,24.0,0.02
0.002206754172220826,1034,653.510625,50,1.132885456085205,397440,7866,0.05,24.0,0.02
4.218793492327677e-06,1035,474.26062500000006,50,592.5864868164062,397824,7874,0.05,24.0,0.02
0.0007957235793583095,1036,653.138125,50,3.141794204711914,398208,7882,0.05,24.0,0.02
0.00037969768163748085,1037,652.2793750000001,50,6.584185600280762,398592,7889,0.05,24.0,0.02
0.0003564193320926279,1038,651.4285,50,7.014209270477295,398976,7897,0.05,24.0,0.02
0.002664299216121435,1039,653.4793750000001,50,0.9383328557014465,399360,7905,0.05,24.0,0.02
0.002480058930814266,1040,653.41575,50,1.008040428161621,399744,7912,0.05,24.0,0.02
0.0008666589856147766,1041,652.8325,50,2.884640693664551,400128,7920,0.05,24.0,0.02
7.833910785848275e-05,1042,645.0406250000001,50,31.912538528442383,400512,7927,0.05,24.0,0.02
3.266453495598398e-05,1043,633.95,50,76.53559875488281,400896,7935,0.05,24.0,0.02
0.0008851882885210216,1044,652.062875,50,2.8242576122283936,401280,7943,0.05,24.0,0.02
0.0033631720580160618,1045,653.69625,50,0.7433457374572754,401664,7951,0.05,24.0,0.02
0.0028512482531368732,1046,653.5537499999999,50,0.876808762550354,402048,7958,0.05,24.0,0.02
3.150300108245574e-05,1047,630.2341875,50,79.3575210571289,402432,7966,0.05,24.0,0.02
0.002219670917838812,1048,653.41125,50,1.1262929439544678,402816,7974,0.05,24.0,0.02
0.001800247933715582,1049,653.433125,50,1.3886973857879639,403200,7981,0.05,24.0,0.02
0.003292481880635023,1050,653.4965,50,0.759305477142334,403584,7989,0.05,24.0,0.02
4.334292680141516e-05,1051,638.0406250000001,50,57.67953872680664,403968,7996,0.05,24.0,0.02
0.0003140362387057394,1052,649.9425,50,7.960865020751953,404352,8004,0.05,24.0,0.02
0.000876716454513371,1053,652.8571875,50,2.851548910140991,404736,8011,0.05,24.0,0.02
0.0010287851328030229,1054,653.3225,50,2.4300503730773926,405120,8018,0.05,24.0,0.02
0.0019349608337506652,1055,653.162625,50,1.2920156717300415,405504,8026,0.05,24.0,0.02
0.002898129867389798,1056,653.673125,50,0.8626251220703125,405888,8033,0.05,24.0,0.02
0.00043918643495999277,1057,651.679125,50,5.692343235015869,406272,8040,0.05,24.0,0.02
0.001025852281600237,1058,653.0137500000001,50,2.436997652053833,406656,8047,0.05,24.0,0.02
0.0033987408969551325,1059,653.753625,50,0.7355663776397705,407040,8056,0.05,24.0,0.02
0.0005480896215885878,1060,650.7825,50,4.56129789352417,407424,8064,0.05,24.0,0.02
0.004909164272248745,1061,653.62625,50,0.5092515349388123,407808,8072,0.05,24.0,0.02
0.002503303810954094,1062,653.3633124999999,50,0.998680055141449,408192,8080,0.05,24.0,0.02
0.0001872277061920613,1063,647.97,50,13.3527250289917,408576,8087,0.05,24.0,0.02
0.0008792556473053992,1064,653.175,50,2.843313694000244,408960,8095,0.05,24.0,0.02
1.0172106158279348e-05,1065,588.306875,50,245.77012634277344,409344,8103,0.05,24.0,0.02
0.00029106935835443437,1066,648.830625,50,8.589017868041992,409728,8111,0.05,24.0,0.02
0.0005816493649035692,1067,652.655,50,4.298121929168701,410112,8119,0.05,24.0,0.02
0.0010251094354316592,1068,652.790625,50,2.4387636184692383,410496,8127,0.05,24.0,0.02
0.009080471470952034,1069,653.885,50,0.2753159701824188,410880,8135,0.05,24.0,0.02
5.532918748940574e-06,1070,535.403125,50,451.8410949707031,411264,8143,0.05,24.0,0.02
1.401385452481918e-05,1071,608.7268750000001,50,178.39488220214844,411648,8150,0.05,24.0,0.02
3.137830208288506e-05,1072,632.634875,50,79.67288208007812,412032,8158,0.05,24.0,0.02
0.0008045342401601374,1073,652.285625,50,3.1073875427246094,412416,8166,0.05,24.0,0.02
0.0018721013329923153,1074,653.1868750000001,50,1.3353976011276245,412800,8174,0.05,24.0,0.02
0.0003873362438753247,1075,652.1925,50,6.45434045791626,413184,8182,0.05,24.0,0.02
0.0009055484551936388,1076,652.32375,50,2.7607574462890625,413568,8190,0.05,24.0,0.02
0.0005614416440948844,1077,651.6625,50,4.452822685241699,413952,8198,0.05,24.0,0.02
0.0020049256272614002,1078,653.415625,50,1.2469288110733032,414336,8205,0.05,24.0,0.02
0.00015858016558922827,1079,648.1643750000001,50,15.764896392822266,414720,8213,0.05,24.0,0.02
0.0006331019103527069,1080,650.836875,50,3.9488112926483154,415104,8220,0.05,24.0,0.02
0.00047361411270685494,1081,651.900625,50,5.278558731079102,415488,8228,0.05,24.0,0.02
0.003316199406981468,1082,653.6703125,50,0.7538748979568481,415872,8235,0.05,24.0,0.02
0.0019783899188041687,1083,653.1556250000001,50,1.2636537551879883,416256,8243,0.05,24.0,0.02
0.0005688309320248663,1084,652.236875,50,4.394979000091553,416640,8251,0.05,24.0,0.02
0.0025460906326770782,1085,653.4937500000001,50,0.9818972945213318,417024,8258,0.05,24.0,0.02
0.003667430253699422,1086,653.72,50,0.6816760897636414,417408,8266,0.05,24.0,0.02
0.000356122589437291,1087,650.5606250000001,50,7.020054817199707,417792,8274,0.05,24.0,0.02
0.001020511845126748,1088,652.985,50,2.4497506618499756,418176,8282,0.05,24.0,0.02
0.0004504657117649913,1089,652.54625,50,5.549811840057373,418560,8289,0.05,24.0,0.02
0.000937189266551286,1090,653.115,50,2.667550563812256,418944,8297,0.05,24.0,0.02
0.0008436166099272668,1091,652.938125,50,2.9634311199188232,419328,8305,0.05,24.0,0.02
0.0013187471777200699,1092,653.03625,50,1.8957384824752808,419712,8312,0.05,24.0,0.02
0.003301373915746808,1093,653.6543750000001,50,0.7572603225708008,420096,8320,0.05,24.0,0.02
4.696175528806634e-05,1094,638.935,50,53.234806060791016,420480,8327,0.05,24.0,0.02
0.002911119954660535,1095,653.39,50,0.8587758541107178,420864,8335,0.05,24.0,0.02
0.0008977535762824118,1096,652.7525625,50,2.7847282886505127,421248,8343,0.05,24.0,0.02
0.005171420052647591,1097,653.7066875,50,0.48342612385749817,421632,8351,0.05,24.0,0.02
0.002679108642041683,1098,653.45375,50,0.9331459999084473,422016,8358,0.05,24.0,0.02
0.0007895966409705579,1099,652.56,50,3.166173219680786,422400,8366,0.05,24.0,0.02
0.00028610791196115315,1100,650.97875,50,8.737961769104004,422784,8374,0.05,24.0,0.02
0.0037875340785831213,1101,653.776875,50,0.660059928894043,423168,8381,0.05,24.0,0.02
0.012658570893108845,1102,653.940625,50,0.1974945217370987,423552,8389,0.05,24.0,0.02
0.0007876544259488583,1103,652.528125,50,3.173980474472046,423936,8397,0.05,24.0,0.02
0.0032981080003082752,1104,653.6481249999999,50,0.7580102682113647,424320,8405,0.05,24.0,0.02
1.2516147762653418e-05,1105,603.468875,50,199.74197387695312,424704,8413,0.05,24.0,0.02
0.006763656158000231,1106,653.7831249999999,50,0.36962246894836426,425088,8420,0.05,24.0,0.02
0.00025016997824423015,1107,647.891875,50,9.993205070495605,425472,8428,0.05,24.0,0.02
0.0005596631090156734,1108,651.925,50,4.466972827911377,425856,8436,0.05,24.0,0.02
5.796505774924299e-06,1109,545.931875,50,431.2943420410156,426240,8443,0.05,24.0,0.02
0.00018640649795997888,1110,647.438125,50,13.41154956817627,426624,8451,0.05,24.0,0.02
0.0006244273390620947,1111,652.0731250000001,50,4.003668308258057,427008,8459,0.05,24.0,0.02
2.6843468731385656e-05,1112,629.145,50,93.13252258300781,427392,8466,0.05,24.0,0.02
0.0037875340785831213,1113,653.776875,50,0.660059928894043,427776,8474,0.05,24.0,0.02
0.0005862788530066609,1114,651.58375,50,4.2641825675964355,428160,8482,0.05,24.0,0.02
0.0010863457573577762,1115,653.039375,50,2.301292657852173,428544,8489,0.05,24.0,0.02
0.0076373848132789135,1116,653.8385000000001,50,0.3273370563983917,428928,8497,0.05,24.0,0.02
0.0007494949968531728,1117,652.70375,50,3.3355789184570312,429312,8505,0.05,24.0,0.02
0.00032656246912665665,1118,650.473125,50,7.6555023193359375,429696,8512,0.05,24.0,0.02
0.0022064957302063704,1119,653.293125,50,1.133018136024475,430080,8520,0.05,24.0,0.02
3.898397335433401e-05,1120,637.0475000000001,50,64.12891387939453,430464,8527,0.05,24.0,0.02
0.00034395133843645453,1121,650.39,50,7.268469333648682,430848,8535,0.05,24.0,0.02
0.0009484235197305679,1122,653.2737500000001,50,2.635952949523926,431232,8543,0.05,24.0,0.02
0.0009357539238408208,1123,653.04375,50,2.671642303466797,431616,8550,0.05,24.0,0.02
0.009099828079342842,1124,653.8831250000001,50,0.2747303545475006,432000,8558,0.05,24.0,0.02
0.0004195068613626063,1125,650.0955,50,5.959377765655518,432384,8565,0.05,24.0,0.02
0.0006847305339761078,1126,652.604375,50,3.6510708332061768,432768,8573,0.05,24.0,0.02
8.375811376026832e-06,1127,579.314375,50,298.4785461425781,433152,8581,0.05,24.0,0.02
0.0006454401300288737,1128,652.45875,50,3.8733255863189697,433536,8588,0.05,24.0,0.02
0.0010707672918215394,1129,652.934375,50,2.3347740173339844,433920,8595,0.05,24.0,0.02
0.00022444430214818567,1130,650.1968750000001,50,11.138620376586914,434304,8603,0.05,24.0,0.02
0.002697426127269864,1131,653.443125,50,0.9268093705177307,434688,8610,0.05,24.0,0.02
0.0036365725100040436,1132,653.675,50,0.6874603629112244,435072,8618,0.05,24.0,0.02
0.0034906205255538225,1133,653.67875,50,0.7162048816680908,435456,8626,0.05,24.0,0.02
0.0010326567571610212,1134,653.075,50,2.4209396839141846,435840,8633,0.05,24.0,0.02
4.7479174099862576e-05,1135,639.2221875,50,52.654666900634766,436224,8641,0.05,24.0,0.02
0.0005584768368862569,1136,651.7295,50,4.476461410522461,436608,8648,0.05,24.0,0.02
0.0008821528172120452,1137,653.117,50,2.8339757919311523,436992,8656,0.05,24.0,0.02
0.0004507443809416145,1138,652.4825000000001,50,5.546380519866943,437376,8663,0.05,24.0,0.02
0.0025219887029379606,1139,653.5137500000001,50,0.9912810921669006,437760,8671,0.05,24.0,0.02
0.007543899118900299,1140,653.8387500000001,50,0.3313934803009033,438144,8679,0.05,24.0,0.02
0.0010376223362982273,1141,653.106375,50,2.4093542098999023,438528,8686,0.05,24.0,0.02
0.0006056668353267014,1142,652.051875,50,4.127681732177734,438912,8694,0.05,24.0,0.02
0.0005432805046439171,1143,651.3512499999999,50,4.6016740798950195,439296,8702,0.05,24.0,0.02
0.0005938234971836209,1144,652.3634375,50,4.210005283355713,439680,8708,0.05,24.0,0.02
0.00021399473189376295,1145,649.938125,50,11.682530403137207,440064,8716,0.05,24.0,0.02
0.0007471434655599296,1146,652.24,50,3.3460774421691895,440448,8724,0.05,24.0,0.02
0.0003528839733917266,1147,651.519625,50,7.084481239318848,440832,8732,0.05,24.0,0.02
0.0005822465172968805,1148,651.7468749999999,50,4.2937140464782715,441216,8739,0.05,24.0,0.02
0.0010743592865765095,1149,653.29,50,2.32696795463562,441600,8747,0.05,24.0,0.02
0.0006502210744656622,1150,652.286875,50,3.844845771789551,441984,8755,0.05,24.0,0.02
0.0010667596943676472,1151,653.0268125,50,2.3435451984405518,442368,8762,0.05,24.0,0.02
0.0005551528884097934,1152,650.860625,50,4.5032639503479,442752,8770,0.05,24.0,0.02
0.0010686720488592982,1153,653.3406875000001,50,2.3393516540527344,443136,8778,0.05,24.0,0.02
0.0004188716702628881,1154,650.98125,50,5.968414783477783,443520,8786,0.05,24.0,0.02
0.00010704550368245691,1155,645.6168749999999,50,23.35455322265625,443904,8793,0.05,24.0,0.02
5.069305552751757e-05,1156,637.923125,50,49.3164176940918,444288,8801,0.05,24.0,0.02
0.0007983468240126967,1157,652.898125,50,3.1314706802368164,444672,8809,0.05,24.0,0.02
0.0005773000884801149,1158,651.5615625,50,4.330503463745117,445056,8816,0.05,24.0,0.02
0.0007939368369989097,1159,652.931875,50,3.14886474609375,445440,8824,0.05,24.0,0.02
0.0020550740882754326,1160,653.22,50,1.216500997543335,445824,8832,0.05,24.0,0.02
0.0005636450368911028,1161,650.8875,50,4.435415744781494,446208,8840,0.05,24.0,0.02
0.0010185043793171644,1162,653.004375,50,2.4545791149139404,446592,8848,0.05,24.0,0.02
0.002077072858810425,1163,653.24875,50,1.203616738319397,446976,8855,0.05,24.0,0.02
0.00377096445299685,1164,653.7731249999999,50,0.6629602313041687,447360,8863,0.05,24.0,0.02
0.0030516558326780796,1165,653.60875,50,0.8192272782325745,447744,8871,0.05,24.0,0.02
0.0007670294144190848,1166,652.553125,50,3.259326934814453,448128,8878,0.05,24.0,0.02
0.0008296860032714903,1167,652.7918749999999,50,3.013187885284424,448512,8886,0.05,24.0,0.02
0.00039915886009112,1168,651.965625,50,6.2631707191467285,448896,8893,0.05,24.0,0.02
0.00781838595867157,1169,653.830625,50,0.31975895166397095,449280,8901,0.05,24.0,0.02
0.0004300507716834545,1170,650.861875,50,5.813266754150391,449664,8908,0.05,24.0,0.02
0.00013825006317347288,1171,647.71875,50,18.083173751831055,450048,8916,0.05,24.0,0.02
0.0009171669953502715,1172,652.933125,50,2.7257847785949707,450432,8924,0.05,24.0,0.02
0.008388699032366276,1173,653.878125,50,0.2980198562145233,450816,8931,0.05,24.0,0.02
0.0007657182868570089,1174,652.59375,50,3.2649080753326416,451200,8939,0.05,24.0,0.02
0.007570804562419653,1175,653.828125,50,0.3302157521247864,451584,8947,0.05,24.0,0.02
0.0010708353947848082,1176,653.2956250000001,50,2.334625482559204,451968,8954,0.05,24.0,0.02
0.0004973747418262064,1177,652.509375,50,5.02639102935791,452352,8961,0.05,24.0,0.02
0.000881762767676264,1178,652.77,50,2.8352293968200684,452736,8969,0.05,24.0,0.02
0.009162087924778461,1179,653.878125,50,0.2728634476661682,453120,8976,0.05,24.0,0.02
0.00016410849639214575,1180,647.861875,50,15.233823776245117,453504,8984,0.05,24.0,0.02
0.0009481010492891073,1181,652.85375,50,2.6368494033813477,453888,8991,0.05,24.0,0.02
0.002895816694945097,1182,653.472,50,0.863314151763916,454272,8999,0.05,24.0,0.02
0.0001753045798977837,1183,648.4953750000001,50,14.260893821716309,454656,9007,0.05,24.0,0.02
