time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/learning_rate,train/n_updates
13,5940,-6662.4357599999985,10838,24.0,142560,75069.171875,-0.11979414522647858,2682.69189453125,0.8238292336463928,0.0003,142459
13,5944,-6655.913270000001,10852,24.0,142656,72251.234375,0.23866944015026093,2747.53515625,0.8230280876159668,0.0003,142555
13,5948,-6606.620710000001,10862,24.0,142752,104960.453125,0.07054314017295837,2915.74560546875,0.8252841830253601,0.0003,142651
13,5952,-6660.866239999999,10871,24.0,142848,53694.578125,0.011521682143211365,2792.993896484375,0.8237143158912659,0.0003,142747
13,5956,-6686.8968,10881,24.0,142944,74965.984375,0.33211803436279297,2935.306884765625,0.8221601247787476,0.0003,142843
13,5960,-6723.4155900000005,10891,24.0,143040,128898.875,0.15909188985824585,2777.690185546875,0.8220726847648621,0.0003,142939
13,5964,-6702.97426,10898,24.0,143136,66909.984375,0.1419416069984436,2923.193359375,0.8202942609786987,0.0003,143035
13,5968,-6717.21541,10907,24.0,143232,60409.4765625,-0.06931614875793457,2716.33203125,0.8192141652107239,0.0003,143131
13,5972,-6719.75828,10914,24.0,143328,63742.5234375,0.1795612871646881,2805.003173828125,0.8149208426475525,0.0003,143227
13,5976,-6719.048449999999,10921,24.0,143424,105988.5,0.317929208278656,2708.435302734375,0.8201127648353577,0.0003,143323
13,5980,-6747.1484900000005,10927,24.0,143520,75382.7890625,-0.05957821011543274,2777.85595703125,0.8190111517906189,0.0003,143419
13,5984,-6750.078079999999,10935,24.0,143616,101955.234375,0.04716020077466965,2752.92919921875,0.8147621750831604,0.0003,143515
13,5988,-6803.835579999998,10942,24.0,143712,68782.75,-0.18997585773468018,2805.523681640625,0.816016435623169,0.0003,143611
13,5992,-6778.676739999999,10950,24.0,143808,67124.59375,0.10509428381919861,3079.7802734375,0.8200462460517883,0.0003,143707
13,5996,-6845.741109999999,10955,24.0,143904,85781.34375,0.08898746967315674,3056.76953125,0.8164013624191284,0.0003,143803
13,6000,-6937.63534,10963,24.0,144000,92245.828125,-0.010939512401819229,2752.292724609375,0.8154206275939941,0.0003,143899
13,6004,-6946.89315,10968,24.0,144096,80128.59375,-0.06249120831489563,2886.199951171875,0.8193795084953308,0.0003,143995
13,6008,-6967.456459999999,10977,24.0,144192,83971.5859375,0.20162856578826904,2976.475830078125,0.8227064609527588,0.0003,144091
13,6012,-7039.96868,10986,24.0,144288,105501.546875,0.14624729752540588,2836.39697265625,0.8232080340385437,0.0003,144187
13,6016,-7051.348129999999,11000,24.0,144384,111328.34375,-0.22715795040130615,2910.267578125,0.8201262950897217,0.0003,144283
13,6020,-7021.8913600000005,11008,24.0,144480,80064.875,-0.02134857326745987,2776.681884765625,0.8192437887191772,0.0003,144379
13,6024,-6989.062159999999,11017,24.0,144576,93745.9375,-0.08429186046123505,2941.89306640625,0.8213885426521301,0.0003,144475
13,6028,-6965.104299999999,11028,24.0,144672,133059.46875,-0.0019946135580539703,2786.47802734375,0.8218217492103577,0.0003,144571
13,6032,-6918.476449999999,11037,24.0,144768,112548.3828125,0.005108147859573364,2873.8349609375,0.8293337225914001,0.0003,144667
13,6036,-6910.28184,11046,24.0,144864,73406.96875,0.05241617187857628,2834.066162109375,0.8286361694335938,0.0003,144763
13,6040,-6904.767990000001,11053,24.0,144960,78042.6796875,0.10727699100971222,2873.713134765625,0.8277153968811035,0.0003,144859
13,6044,-6889.839250000001,11058,24.0,145056,76350.796875,0.05647232010960579,2883.15283203125,0.8265088796615601,0.0003,144955
13,6048,-6955.9619999999995,11064,24.0,145152,78527.265625,-0.025491856038570404,2894.702880859375,0.8241860270500183,0.0003,145051
13,6052,-6889.469469999999,11073,24.0,145248,82163.1953125,0.00011996179819107056,2752.710205078125,0.8199131488800049,0.0003,145147
13,6056,-6874.339919999999,11079,24.0,145344,72924.421875,0.11204864084720612,2815.196044921875,0.8211772441864014,0.0003,145243
13,6060,-6829.00709,11088,24.0,145440,72497.765625,0.002032678574323654,2841.97802734375,0.8211133480072021,0.0003,145339
13,6064,-6853.62383,11097,24.0,145536,130738.8984375,0.20436306297779083,2954.138916015625,0.8191782832145691,0.0003,145435
13,6068,-6862.875429999999,11107,24.0,145632,69357.8984375,0.126211017370224,2948.51806640625,0.8173274993896484,0.0003,145531
13,6072,-6827.506899999999,11117,24.0,145728,91363.703125,-0.041027821600437164,2812.7470703125,0.8146054744720459,0.0003,145627
13,6076,-6820.92834,11129,24.0,145824,87686.046875,-0.04228093475103378,2757.03466796875,0.8201653957366943,0.0003,145723
13,6080,-6765.170950000001,11138,24.0,145920,103330.8125,-0.07874847948551178,2808.727783203125,0.8233428597450256,0.0003,145819
13,6084,-6793.70001,11145,24.0,146016,86347.3671875,-0.22675316035747528,2916.64794921875,0.8203271627426147,0.0003,145915
13,6088,-6769.25153,11158,24.0,146112,82326.5625,0.21327856183052063,2822.97021484375,0.8220880031585693,0.0003,146011
13,6092,-6771.2484300000015,11169,24.0,146208,92020.734375,0.17481394112110138,2788.3349609375,0.8212459087371826,0.0003,146107
13,6096,-6703.32723,11178,24.0,146304,61919.1328125,0.07085288316011429,2837.747314453125,0.819570004940033,0.0003,146203
13,6100,-6594.212369999998,11190,24.0,146400,58077.8515625,0.29981786012649536,3007.47998046875,0.823049783706665,0.0003,146299
13,6104,-6591.374569999999,11205,24.0,146496,81308.03125,-0.02433624118566513,2885.304931640625,0.82444828748703,0.0003,146395
13,6108,-6558.7786000000015,11212,24.0,146592,69767.328125,0.07955078780651093,2959.562744140625,0.8242490291595459,0.0003,146491
13,6112,-6469.205809999999,11218,24.0,146688,90227.53125,0.043991707265377045,2803.824462890625,0.8195258378982544,0.0003,146587
13,6116,-6443.364880000001,11226,24.0,146784,83664.15625,0.13837595283985138,2881.052490234375,0.8234402537345886,0.0003,146683
13,6120,-6419.37423,11234,24.0,146880,74874.3671875,-0.11536511033773422,2843.82958984375,0.825096070766449,0.0003,146779
13,6124,-6460.59728,11244,24.0,146976,96253.25,0.1686619371175766,2894.895751953125,0.8280709981918335,0.0003,146875
13,6128,-6471.72832,11255,24.0,147072,85244.421875,0.16482758522033691,2833.171142578125,0.8291129469871521,0.0003,146971
13,6132,-6521.837499999999,11271,24.0,147168,69790.0,-0.0649331733584404,2946.284423828125,0.8294613361358643,0.0003,147067
13,6136,-6476.266249999999,11279,24.0,147264,64907.9765625,-0.2725986838340759,2802.3037109375,0.8285965919494629,0.0003,147163
13,6140,-6458.026929999998,11288,24.0,147360,100863.5078125,-0.1474323868751526,2816.775390625,0.8268400430679321,0.0003,147259
13,6144,-6450.862389999999,11297,24.0,147456,93134.21875,0.01975042000412941,2719.005126953125,0.8235949277877808,0.0003,147355
13,6148,-6405.371190000001,11307,24.0,147552,92526.734375,-0.1770927906036377,2930.24365234375,0.822169840335846,0.0003,147451
13,6152,-6458.30821,11316,24.0,147648,86841.4609375,-0.170309379696846,2934.354736328125,0.8234700560569763,0.0003,147547
13,6156,-6400.756880000002,11322,24.0,147744,113892.640625,0.2382308840751648,2858.127197265625,0.8244940042495728,0.0003,147643
13,6160,-6378.124470000001,11331,24.0,147840,82148.171875,0.18563136458396912,2903.15185546875,0.8230471014976501,0.0003,147739
13,6164,-6351.79665,11338,24.0,147936,88185.921875,-0.16653579473495483,2894.820068359375,0.8222835659980774,0.0003,147835
13,6168,-6321.357520000001,11349,24.0,148032,98715.4453125,0.07121787965297699,2846.28466796875,0.8217583894729614,0.0003,147931
13,6172,-6309.26617,11358,24.0,148128,107491.4453125,0.17577920854091644,2727.72265625,0.8197779655456543,0.0003,148027
13,6176,-6288.915070000001,11365,24.0,148224,65759.078125,-0.08802631497383118,2974.671142578125,0.8256001472473145,0.0003,148123
13,6180,-6234.111310000002,11376,24.0,148320,79453.375,0.07607853412628174,2924.9765625,0.8279231190681458,0.0003,148219
13,6184,-6214.480980000001,11385,24.0,148416,74850.359375,-0.23163922131061554,2983.89111328125,0.8294661641120911,0.0003,148315
13,6188,-6253.4469100000015,11394,24.0,148512,76966.2421875,-0.02628495916724205,2968.31640625,0.8319172859191895,0.0003,148411
13,6192,-6242.0414500000015,11401,24.0,148608,91639.109375,-0.30623602867126465,2745.196533203125,0.8387008309364319,0.0003,148507
13,6196,-6270.77931,11409,24.0,148704,50555.94140625,-0.29208043217658997,2945.790771484375,0.8350881338119507,0.0003,148603
13,6200,-6303.751390000002,11415,24.0,148800,130252.921875,-0.0866151973605156,3001.231689453125,0.8263501524925232,0.0003,148699
13,6204,-6293.09019,11424,24.0,148896,102667.0546875,0.14643816649913788,2821.6162109375,0.8271234035491943,0.0003,148795
13,6208,-6315.40323,11436,24.0,148992,100097.9921875,0.2655586004257202,2973.06103515625,0.8247650861740112,0.0003,148891
13,6212,-6326.35059,11450,24.0,149088,82990.875,-0.20323725044727325,2943.800048828125,0.826529324054718,0.0003,148987
13,6216,-6349.651160000001,11460,24.0,149184,88333.53125,-0.10028953105211258,2828.32470703125,0.8249633312225342,0.0003,149083
13,6220,-6373.022849999999,11466,24.0,149280,94671.4375,0.14381298422813416,2861.82763671875,0.8209143877029419,0.0003,149179
13,6224,-6346.167450000001,11476,24.0,149376,96059.984375,-0.11084220558404922,2919.243896484375,0.8220747709274292,0.0003,149275
13,6228,-6337.74799,11489,24.0,149472,76878.7421875,0.15830740332603455,2903.46826171875,0.8176199197769165,0.0003,149371
13,6232,-6349.187500000001,11497,24.0,149568,83811.140625,0.1639566421508789,3009.67578125,0.8104187250137329,0.0003,149467
13,6236,-6402.07874,11507,24.0,149664,89591.71875,-0.22066883742809296,2972.0888671875,0.8057413697242737,0.0003,149563
13,6240,-6417.260020000001,11517,24.0,149760,103436.9609375,0.14104901254177094,2905.45849609375,0.8049461841583252,0.0003,149659
12,6244,-6425.0138,11529,24.0,149856,97344.359375,-0.334171861410141,2821.364990234375,0.8040498495101929,0.0003,149755
12,6248,-6451.076610000001,11543,24.0,149952,81602.25,-0.16854232549667358,2886.20361328125,0.8015865087509155,0.0003,149851
12,6252,-6460.769520000001,11551,24.0,150048,131953.625,-0.22376300394535065,3028.2763671875,0.8026422262191772,0.0003,149947
12,6256,-6503.937040000001,11560,24.0,150144,103963.8046875,0.11448121070861816,2898.451904296875,0.808472752571106,0.0003,150043
12,6260,-6518.46532,11571,24.0,150240,162218.40625,0.11761386692523956,2974.614501953125,0.8104594349861145,0.0003,150139
12,6264,-6539.358840000001,11587,24.0,150336,105850.53125,0.18641722202301025,2930.33056640625,0.814315915107727,0.0003,150235
12,6268,-6565.473810000001,11596,24.0,150432,119494.875,-0.15227682888507843,2771.849853515625,0.8119211792945862,0.0003,150331
12,6272,-6612.7888299999995,11613,24.0,150528,107663.25,-0.11521675437688828,2927.136962890625,0.8164061903953552,0.0003,150427
12,6276,-6629.79679,11625,24.0,150624,103205.5390625,-0.23685473203659058,2773.30029296875,0.814187228679657,0.0003,150523
12,6280,-6665.47884,11634,24.0,150720,83026.375,0.18602138757705688,2911.510986328125,0.8147758841514587,0.0003,150619
12,6284,-6693.4257,11646,24.0,150816,120486.5625,0.23747330904006958,2912.67626953125,0.8133810758590698,0.0003,150715
12,6288,-6612.07826,11657,24.0,150912,73835.9375,-0.0015862137079238892,2924.6083984375,0.8132535219192505,0.0003,150811
12,6292,-6667.17703,11667,24.0,151008,87823.734375,-0.008586566895246506,2986.28173828125,0.8134638071060181,0.0003,150907
12,6296,-6670.48004,11680,24.0,151104,81291.296875,0.10468652099370956,2876.8603515625,0.8151565194129944,0.0003,151003
12,6300,-6633.544760000001,11689,24.0,151200,94597.8046875,0.028593529015779495,3029.262939453125,0.8181518912315369,0.0003,151099
12,6304,-6652.353840000001,11700,24.0,151296,68415.015625,-0.061387985944747925,2888.753662109375,0.8219688534736633,0.0003,151195
12,6308,-6637.984890000001,11718,24.0,151392,75162.390625,-0.1653493344783783,3013.11474609375,0.8236660957336426,0.0003,151291
12,6312,-6653.259240000001,11731,24.0,151488,302754.6875,-0.1480417549610138,2852.397216796875,0.81992506980896,0.0003,151387
12,6316,-6619.966960000002,11741,24.0,151584,55174.9140625,-0.14560580253601074,2878.508056640625,0.8222793340682983,0.0003,151483
12,6320,-6646.65775,11753,24.0,151680,88809.765625,0.33499765396118164,2819.061767578125,0.8220346570014954,0.0003,151579
12,6324,-6668.930410000001,11774,24.0,151776,78909.671875,0.2588452696800232,3051.326416015625,0.827446699142456,0.0003,151675
12,6328,-6657.98694,11780,24.0,151872,137026.5625,0.10512137413024902,2873.1162109375,0.831251859664917,0.0003,151771
12,6332,-6633.200569999999,11786,24.0,151968,189813.609375,-0.1489337533712387,2794.2685546875,0.8335043787956238,0.0003,151867
12,6336,-6584.645369999999,11797,24.0,152064,95055.921875,0.06943370401859283,2808.5869140625,0.8288601040840149,0.0003,151963
12,6340,-6631.61568,11804,24.0,152160,71168.546875,0.022331364452838898,3036.45068359375,0.826773464679718,0.0003,152059
12,6344,-6649.267969999999,11812,24.0,152256,85008.375,0.05339668691158295,2989.63427734375,0.8258567452430725,0.0003,152155
12,6348,-6652.296399999999,11820,24.0,152352,88435.734375,0.30937543511390686,2845.736083984375,0.8249227404594421,0.0003,152251
12,6352,-6613.163969999999,11830,24.0,152448,96698.890625,-0.18347537517547607,2830.9150390625,0.8373284339904785,0.0003,152347
12,6356,-6566.34851,11838,24.0,152544,91790.65625,-0.13257794082164764,2882.149658203125,0.8390678763389587,0.0003,152443
12,6360,-6581.12844,11849,24.0,152640,136313.359375,0.04860841482877731,3023.41943359375,0.835952639579773,0.0003,152539
12,6364,-6550.118480000001,11857,24.0,152736,123685.625,0.1776306927204132,2952.14306640625,0.8395872116088867,0.0003,152635
12,6368,-6581.00789,11865,24.0,152832,56882.04296875,-0.2058613896369934,2957.4033203125,0.8399201035499573,0.0003,152731
12,6372,-6560.11364,11872,24.0,152928,109523.25,-0.041553232818841934,2930.719970703125,0.8373596668243408,0.0003,152827
12,6376,-6572.70847,11879,24.0,153024,90453.671875,-0.027121834456920624,2856.56591796875,0.8343945145606995,0.0003,152923
12,6380,-6574.177520000001,11889,24.0,153120,103454.046875,0.1322772055864334,3016.628662109375,0.8347660899162292,0.0003,153019
12,6384,-6536.940379999999,11902,24.0,153216,98989.484375,-0.10044825822114944,2923.43115234375,0.8381909132003784,0.0003,153115
12,6388,-6582.582949999999,11916,24.0,153312,138761.65625,0.09942352771759033,2719.4736328125,0.8399463295936584,0.0003,153211
12,6392,-6547.46372,11928,24.0,153408,127839.046875,0.10713408142328262,2990.169677734375,0.841699481010437,0.0003,153307
12,6396,-6551.48066,11936,24.0,153504,78689.296875,-0.0701761543750763,2930.20166015625,0.8423766493797302,0.0003,153403
12,6400,-6550.792780000001,11942,24.0,153600,96732.734375,0.21617254614830017,3028.884033203125,0.8438422679901123,0.0003,153499
12,6404,-6522.61495,11948,24.0,153696,90568.671875,0.02725278213620186,2778.76904296875,0.8473501801490784,0.0003,153595
12,6408,-6532.2098000000005,11962,24.0,153792,105773.3125,-0.1618286669254303,3042.322998046875,0.8459823727607727,0.0003,153691
12,6412,-6531.803990000001,11976,24.0,153888,114478.71875,-0.10511782020330429,2728.29443359375,0.845665693283081,0.0003,153787
12,6416,-6534.198539999999,11985,24.0,153984,81927.4609375,0.027589797973632812,2862.05615234375,0.8505724668502808,0.0003,153883
12,6420,-6509.99896,11994,24.0,154080,126454.796875,0.09531629085540771,3070.1337890625,0.8499402403831482,0.0003,153979
12,6424,-6521.57071,12004,24.0,154176,118197.359375,0.09028945863246918,2920.601318359375,0.8452630639076233,0.0003,154075
12,6428,-6518.9098300000005,12021,24.0,154272,55835.046875,0.030155103653669357,3013.395263671875,0.8397805690765381,0.0003,154171
12,6432,-6537.51114,12030,24.0,154368,80530.40625,0.07465051114559174,2735.111572265625,0.838482677936554,0.0003,154267
12,6436,-6547.9346399999995,12037,24.0,154464,123576.1875,0.12869668006896973,3035.733642578125,0.8415195345878601,0.0003,154363
12,6440,-6513.26891,12044,24.0,154560,91192.640625,0.025833286345005035,2841.779296875,0.8485960960388184,0.0003,154459
12,6444,-6513.28237,12054,24.0,154656,78539.3984375,-0.29546844959259033,3047.048828125,0.8546916246414185,0.0003,154555
12,6448,-6508.23275,12062,24.0,154752,125706.90625,0.1547650396823883,2964.8203125,0.8603299856185913,0.0003,154651
12,6452,-6498.49963,12074,24.0,154848,86579.703125,0.07733964920043945,3011.872802734375,0.8640800714492798,0.0003,154747
12,6456,-6551.229619999999,12082,24.0,154944,73186.1875,-0.0819605216383934,2957.610107421875,0.8590108752250671,0.0003,154843
12,6460,-6563.50929,12089,24.0,155040,96901.3828125,0.16601970791816711,2858.978759765625,0.8546038269996643,0.0003,154939
12,6464,-6581.16946,12095,24.0,155136,103739.6875,0.13585351407527924,2907.200927734375,0.8559439778327942,0.0003,155035
12,6468,-6529.404239999999,12108,24.0,155232,59693.5859375,-0.15514856576919556,2800.326171875,0.8533851504325867,0.0003,155131
12,6472,-6516.819869999999,12117,24.0,155328,71977.6953125,-0.22450502216815948,2851.93994140625,0.8553259372711182,0.0003,155227
12,6476,-6499.64012,12124,24.0,155424,75881.53125,-0.03939072787761688,2779.1728515625,0.8525945544242859,0.0003,155323
12,6480,-6487.815699999999,12132,24.0,155520,69966.09375,-0.0949760377407074,2916.288818359375,0.8534961342811584,0.0003,155419
12,6484,-6492.05922,12139,24.0,155616,71982.328125,-0.04085987061262131,2848.704345703125,0.8592162132263184,0.0003,155515
12,6488,-6467.286300000002,12149,24.0,155712,103526.21875,-0.3063410520553589,2794.4609375,0.8565285205841064,0.0003,155611
12,6492,-6448.570730000001,12157,24.0,155808,108589.265625,0.07836996763944626,2927.4169921875,0.8568209409713745,0.0003,155707
12,6496,-6443.157909999998,12165,24.0,155904,82547.734375,-0.010310772806406021,2964.404541015625,0.8521943092346191,0.0003,155803
12,6500,-6472.819339999999,12174,24.0,156000,105022.703125,-0.024002384394407272,2982.2666015625,0.850489616394043,0.0003,155899
12,6504,-6499.274049999999,12182,24.0,156096,74635.8125,0.05675859749317169,3095.143310546875,0.8493520021438599,0.0003,155995
12,6508,-6475.8493499999995,12189,24.0,156192,122272.3671875,-0.10032263398170471,2799.3974609375,0.8516489863395691,0.0003,156091
12,6512,-6473.80325,12194,24.0,156288,99081.765625,0.04115992411971092,2863.99072265625,0.851761519908905,0.0003,156187
12,6516,-6488.0985,12204,24.0,156384,93648.25,0.026220131665468216,2817.967529296875,0.8516374826431274,0.0003,156283
12,6520,-6487.25643,12209,24.0,156480,94019.953125,-0.12854570150375366,3173.81201171875,0.8514469265937805,0.0003,156379
12,6524,-6496.790349999999,12215,24.0,156576,84771.09375,0.18344350159168243,2779.01953125,0.8474304676055908,0.0003,156475
12,6528,-6523.681329999998,12222,24.0,156672,88775.03125,0.03133443742990494,3058.11376953125,0.8463158011436462,0.0003,156571
12,6532,-6535.78345,12234,24.0,156768,106886.046875,0.21720291674137115,2918.223388671875,0.8421656489372253,0.0003,156667
12,6536,-6520.60947,12244,24.0,156864,90184.9140625,0.18102501332759857,2815.443359375,0.8433458805084229,0.0003,156763
12,6540,-6519.60212,12257,24.0,156960,89192.53125,-0.3348160684108734,2865.777587890625,0.8406594395637512,0.0003,156859
12,6544,-6517.51638,12264,24.0,157056,80808.1328125,-0.09806264936923981,2954.85205078125,0.8379755616188049,0.0003,156955
12,6548,-6535.7661499999995,12274,24.0,157152,91790.875,0.20328542590141296,2872.008056640625,0.8360910415649414,0.0003,157051
12,6552,-6539.16341,12282,24.0,157248,56716.18359375,-0.1569078266620636,2895.0966796875,0.8395630717277527,0.0003,157147
12,6556,-6531.498769999998,12291,24.0,157344,75674.953125,0.03249228000640869,2975.248291015625,0.8356895446777344,0.0003,157243
12,6560,-6503.181189999999,12297,24.0,157440,107699.0859375,0.11945194005966187,3259.134033203125,0.8336588740348816,0.0003,157339
12,6564,-6504.0209700000005,12305,24.0,157536,71797.921875,-0.07059279084205627,2933.413818359375,0.8376753330230713,0.0003,157435
12,6568,-6503.101859999999,12311,24.0,157632,117340.359375,-0.08200949430465698,2878.55859375,0.8396105766296387,0.0003,157531
12,6572,-6522.970769999999,12318,24.0,157728,107303.625,0.02917354367673397,2935.879638671875,0.8411365747451782,0.0003,157627
12,6576,-6571.22206,12327,24.0,157824,96230.7734375,0.1349497139453888,2906.757080078125,0.8426753282546997,0.0003,157723
12,6580,-6589.986870000001,12336,24.0,157920,70683.203125,0.07079216837882996,2961.655029296875,0.8499459028244019,0.0003,157819
12,6584,-6561.861489999998,12348,24.0,158016,149525.90625,0.1279471218585968,2933.522216796875,0.8564784526824951,0.0003,157915
12,6588,-6522.0469,12361,24.0,158112,88999.578125,-0.01433710940182209,2894.5849609375,0.8560394048690796,0.0003,158011
12,6592,-6531.2338,12371,24.0,158208,93903.890625,0.06561143696308136,2849.2822265625,0.8527955412864685,0.0003,158107
12,6596,-6500.72229,12383,24.0,158304,96299.6328125,0.15765437483787537,2945.796142578125,0.8548153638839722,0.0003,158203
12,6600,-6498.5607800000025,12394,24.0,158400,78534.71875,0.008121762424707413,2907.503662109375,0.8556928634643555,0.0003,158299
12,6604,-6465.995390000001,12402,24.0,158496,80480.8125,-0.06776181608438492,2926.10986328125,0.8545697927474976,0.0003,158395
12,6608,-6487.9827000000005,12410,24.0,158592,110483.34375,-0.11431842297315598,2882.365478515625,0.8581964373588562,0.0003,158491
12,6612,-6495.02189,12416,24.0,158688,100480.9296875,-0.036118123680353165,2951.5615234375,0.8527928590774536,0.0003,158587
12,6616,-6483.86351,12425,24.0,158784,95484.3984375,-0.18917493522167206,2905.26318359375,0.8542008399963379,0.0003,158683
12,6620,-6490.5895199999995,12436,24.0,158880,99478.546875,-0.12147966027259827,2917.221923828125,0.8489453792572021,0.0003,158779
12,6624,-6446.6596899999995,12452,24.0,158976,77208.265625,-0.1494099497795105,2874.251220703125,0.8439111709594727,0.0003,158875
12,6628,-6430.677800000001,12458,24.0,159072,74623.828125,0.07550052553415298,2960.37744140625,0.8446230292320251,0.0003,158971
12,6632,-6417.988630000002,12464,24.0,159168,73610.0625,-0.0919065773487091,3109.2216796875,0.8532247543334961,0.0003,159067
12,6636,-6423.31012,12473,24.0,159264,75865.6640625,-0.061108365654945374,2676.29248046875,0.8600233793258667,0.0003,159163
12,6640,-6405.7946999999995,12482,24.0,159360,92631.515625,-0.0020374953746795654,2872.855712890625,0.8628427982330322,0.0003,159259
12,6644,-6360.90471,12492,24.0,159456,87426.34375,0.010831672698259354,2976.345703125,0.8659555912017822,0.0003,159355
12,6648,-6354.566459999999,12501,24.0,159552,136889.828125,0.044585660099983215,2962.5185546875,0.8654841184616089,0.0003,159451
12,6652,-6375.38648,12511,24.0,159648,117998.6796875,0.00965738296508789,2874.560791015625,0.866745114326477,0.0003,159547
12,6656,-6378.61,12525,24.0,159744,100942.3125,0.14400987327098846,2955.052001953125,0.8674551248550415,0.0003,159643
12,6660,-6416.01572,12536,24.0,159840,84725.0,-0.10520292073488235,2920.020263671875,0.8647871017456055,0.0003,159739
12,6664,-6392.893889999999,12546,24.0,159936,95315.0,-0.10696057975292206,2999.68359375,0.861285388469696,0.0003,159835
12,6668,-6392.750560000001,12557,24.0,160032,99220.65625,0.012003254145383835,3085.77490234375,0.8635261058807373,0.0003,159931
12,6672,-6365.44478,12564,24.0,160128,79469.140625,0.040921371430158615,2966.191650390625,0.8592117428779602,0.0003,160027
12,6676,-6327.185289999999,12573,24.0,160224,74062.265625,-0.30674126744270325,2927.3818359375,0.8564123511314392,0.0003,160123
12,6680,-6337.98421,12583,24.0,160320,70686.4296875,0.023722797632217407,2937.35205078125,0.8528573513031006,0.0003,160219
12,6684,-6402.334090000001,12591,24.0,160416,119630.796875,0.1650402545928955,2848.37353515625,0.851486086845398,0.0003,160315
12,6688,-6429.223799999999,12598,24.0,160512,89263.9375,0.009425434283912182,3004.357666015625,0.8517408967018127,0.0003,160411
12,6692,-6429.138920000001,12605,24.0,160608,60053.25,-0.07946549355983734,3141.97216796875,0.8540024161338806,0.0003,160507
12,6696,-6461.66059,12615,24.0,160704,92847.5625,0.17594096064567566,2892.995361328125,0.8574437499046326,0.0003,160603
12,6700,-6454.538709999999,12624,24.0,160800,86985.90625,-0.09859059751033783,2985.059814453125,0.8590078949928284,0.0003,160699
12,6704,-6466.829180000001,12633,24.0,160896,936453.9375,0.2561686933040619,3024.460205078125,0.8565687537193298,0.0003,160795
12,6708,-6465.514300000001,12640,24.0,160992,97609.4765625,-0.03360293433070183,2972.969970703125,0.8590502738952637,0.0003,160891
12,6712,-6459.32213,12648,24.0,161088,92417.0703125,-0.09996941685676575,2908.299560546875,0.8557963967323303,0.0003,160987
12,6716,-6471.05338,12659,24.0,161184,82501.40625,-0.03693949431180954,2948.642333984375,0.8527619242668152,0.0003,161083
12,6720,-6460.68157,12668,24.0,161280,65222.0078125,-0.06898141652345657,2931.87841796875,0.8495067954063416,0.0003,161179
12,6724,-6452.834540000002,12683,24.0,161376,61883.80078125,0.06920687854290009,2998.598876953125,0.8518399596214294,0.0003,161275
12,6728,-6482.90235,12694,24.0,161472,132160.75,-0.049416784197092056,2763.166259765625,0.8478091359138489,0.0003,161371
12,6732,-6471.305479999999,12702,24.0,161568,66797.28125,0.13654185831546783,2894.261474609375,0.8465425372123718,0.0003,161467
12,6736,-6468.43307,12718,24.0,161664,69495.1953125,-0.4533095955848694,2851.53466796875,0.8434007167816162,0.0003,161563
12,6740,-6468.466699999999,12726,24.0,161760,89635.4375,-0.0034190528094768524,3005.955810546875,0.8490105867385864,0.0003,161659
12,6744,-6501.70383,12732,24.0,161856,101598.40625,-0.016972757875919342,2939.583251953125,0.8553593754768372,0.0003,161755
12,6748,-6479.287659999999,12737,24.0,161952,67733.25,-0.05649656057357788,2935.795166015625,0.8615086674690247,0.0003,161851
12,6752,-6436.819869999998,12750,24.0,162048,74758.6953125,-0.17908674478530884,2861.93896484375,0.8648962378501892,0.0003,161947
12,6756,-6431.417629999998,12756,24.0,162144,67757.0546875,-0.07459841668605804,2864.2314453125,0.865757167339325,0.0003,162043
12,6760,-6394.203259999998,12766,24.0,162240,100513.84375,-0.13707788288593292,3010.57275390625,0.8663167357444763,0.0003,162139
12,6764,-6390.231950000002,12775,24.0,162336,355411.03125,-0.1719062626361847,2757.987060546875,0.8616618514060974,0.0003,162235
12,6768,-6398.07837,12784,24.0,162432,1245338.25,0.0068393973633646965,2838.681884765625,0.8606723546981812,0.0003,162331
12,6772,-6376.52894,12796,24.0,162528,67678.96875,-0.020604347810149193,3046.21435546875,0.8589878678321838,0.0003,162427
12,6776,-6361.29091,12809,24.0,162624,106860.15625,0.1046193540096283,2822.48291015625,0.8639146089553833,0.0003,162523
12,6780,-6344.29219,12819,24.0,162720,90010.1640625,0.08459199219942093,2900.464599609375,0.8696222901344299,0.0003,162619
12,6784,-6309.57323,12825,24.0,162816,87836.78125,0.00546003133058548,2917.537109375,0.870241105556488,0.0003,162715
12,6788,-6302.181020000001,12832,24.0,162912,80473.4921875,-0.014949746429920197,2849.47119140625,0.8711643815040588,0.0003,162811
12,6792,-6292.246479999999,12840,24.0,163008,95356.765625,-0.029468391090631485,2963.072265625,0.8672209978103638,0.0003,162907
12,6796,-6284.5542,12847,24.0,163104,80439.15625,0.09630575031042099,2947.95849609375,0.8640860319137573,0.0003,163003
12,6800,-6266.247300000001,12853,24.0,163200,145332.9375,-0.08075110614299774,2895.343017578125,0.8601837158203125,0.0003,163099
12,6804,-6257.82417,12862,24.0,163296,67223.21875,-0.05188071355223656,3052.420654296875,0.8606040477752686,0.0003,163195
12,6808,-6226.661799999999,12872,24.0,163392,66694.546875,0.03835253044962883,2937.73974609375,0.8584476113319397,0.0003,163291
