train/step_size,rollout/return_std,time/time_elapsed,train/delta_std,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/iterations
0.0013670963235199451,1.8286932706832886,2050,0.05,110976,54,24.0,0.02,614.6446874999999,288
0.000355898606358096,7.024472236633301,2057,0.05,111360,54,24.0,0.02,612.533875,289
1.637150126043707e-05,152.70437622070312,2064,0.05,111744,54,24.0,0.02,573.6190625,290
0.0006385016022250056,3.9154164791107178,2071,0.05,112128,54,24.0,0.02,613.7555625,291
0.00032660755096003413,7.654446125030518,2079,0.05,112512,54,24.0,0.02,612.0260000000001,292
0.0017944612773135304,1.3931756019592285,2086,0.05,112896,54,24.0,0.02,614.8275,293
0.0010761766461655498,2.3230385780334473,2092,0.05,113280,54,24.0,0.02,613.9975,294
0.0009031216031871736,2.768176317214966,2099,0.05,113664,54,24.0,0.02,614.034375,295
0.0015740370145067573,1.5882724523544312,2106,0.05,114048,54,24.0,0.02,614.6984375,296
0.001247744308784604,2.003615379333496,2113,0.05,114432,54,24.0,0.02,614.513375,297
0.00028811610536649823,8.677057266235352,2121,0.05,114816,54,24.0,0.02,613.03675,298
0.0017386592226102948,1.4378894567489624,2128,0.05,115200,54,24.0,0.02,614.4237499999999,299
0.00042498542461544275,5.882554531097412,2135,0.05,115584,54,24.0,0.02,612.8858124999999,300
0.0006762946723029017,3.69661283493042,2142,0.05,115968,54,24.0,0.02,614.3018750000001,301
0.0015375843504443765,1.6259269714355469,2149,0.05,116352,54,24.0,0.02,614.6693750000001,302
0.0026627290062606335,0.9388862252235413,2156,0.05,116736,54,24.0,0.02,615.8856249999999,303
2.599388790258672e-05,96.17645263671875,2163,0.05,117120,54,24.0,0.02,588.7240625,304
0.00034445818164385855,7.257774829864502,2170,0.05,117504,54,24.0,0.02,612.356875,305
0.0016144228866323829,1.5485408306121826,2177,0.05,117888,54,24.0,0.02,614.927,306
0.00033912333310581744,7.371948719024658,2184,0.05,118272,54,24.0,0.02,613.301875,307
0.0005676776636391878,4.403907299041748,2191,0.05,118656,54,24.0,0.02,613.1019375000001,308
0.0006067623617127538,4.120229244232178,2198,0.05,119040,54,24.0,0.02,614.143125,309
0.002170769963413477,1.1516649723052979,2206,0.05,119424,54,24.0,0.02,615.8739375,310
0.00017969150212593377,13.91273307800293,2213,0.05,119808,54,24.0,0.02,610.5928125,311
0.0003276290954090655,7.630579471588135,2220,0.05,120192,54,24.0,0.02,612.1829375,312
0.0007387899677269161,3.383911609649658,2227,0.05,120576,54,24.0,0.02,614.3143749999999,313
0.00015947347856126726,15.676589012145996,2233,0.05,120960,54,24.0,0.02,610.846875,314
2.841530840669293e-05,87.98074340820312,2240,0.05,121344,54,24.0,0.02,592.0095000000001,315
0.0014546025777235627,1.7186822891235352,2247,0.05,121728,54,24.0,0.02,614.788375,316
0.000223614348215051,11.179962158203125,2255,0.05,122112,54,24.0,0.02,610.640875,317
0.0010918775806203485,2.2896337509155273,2262,0.05,122496,54,24.0,0.02,614.7526875,318
0.0011133404914289713,2.2454943656921387,2269,0.05,122880,54,24.0,0.02,615.00625,319
0.0004779693263117224,5.230461120605469,2276,0.05,123264,54,24.0,0.02,613.2355,320
0.0012477640993893147,2.0035836696624756,2283,0.05,123648,54,24.0,0.02,614.9968749999999,321
5.3884209592069965e-06,463.9577941894531,2290,0.05,124032,54,24.0,0.02,498.079375,322
0.0008080552215687931,3.0938475131988525,2298,0.05,124416,54,24.0,0.02,614.5483750000001,323
1.0215856491413433e-05,244.71762084960938,2305,0.05,124800,54,24.0,0.02,534.8969374999999,324
0.000637295248452574,3.922828197479248,2312,0.05,125184,54,24.0,0.02,613.809375,325
4.769449333252851e-06,524.1694946289062,2319,0.05,125568,54,24.0,0.02,480.64493749999997,326
0.0003493995754979551,7.1551313400268555,2326,0.05,125952,54,24.0,0.02,612.0305,327
0.00033520578290335834,7.458104610443115,2333,0.05,126336,54,24.0,0.02,612.104375,328
0.0011093469802290201,2.253577709197998,2340,0.05,126720,54,24.0,0.02,614.6746875,329
4.948709829477593e-06,505.18218994140625,2347,0.05,127104,54,24.0,0.02,426.39481249999994,330
0.0006550053367391229,3.8167624473571777,2354,0.05,127488,54,24.0,0.02,614.410875,331
7.127852586563677e-05,35.07367706298828,2361,0.05,127872,54,24.0,0.02,605.8409375,332
0.0002461092662997544,10.158089637756348,2369,0.05,128256,54,24.0,0.02,611.723125,333
0.0005462386179715395,4.576754570007324,2375,0.05,128640,54,24.0,0.02,613.135625,334
0.0025039261672645807,0.9984318614006042,2382,0.05,129024,54,24.0,0.02,615.299,335
0.001136605511419475,2.1995315551757812,2389,0.05,129408,54,24.0,0.02,614.51625,336
0.0024994222912937403,1.0002310276031494,2396,0.05,129792,54,24.0,0.02,615.675,337
0.0016877156449481845,1.4812920093536377,2403,0.05,130176,54,24.0,0.02,615.440625,338
2.050706825684756e-05,121.90918731689453,2410,0.05,130560,54,24.0,0.02,584.2481875,339
0.002555325860157609,0.9783486723899841,2418,0.05,130944,54,24.0,0.02,615.772125,340
1.2720586710202042e-05,196.5318145751953,2425,0.05,131328,54,24.0,0.02,563.5154375,341
0.00040129016269929707,6.22990608215332,2432,0.05,131712,54,24.0,0.02,614.2087499999999,342
0.0007929967832751572,3.152597427368164,2439,0.05,132096,54,24.0,0.02,613.60625,343
0.0009237243793904781,2.706434726715088,2446,0.05,132480,54,24.0,0.02,614.02125,344
0.00044859934132546186,5.572901725769043,2453,0.05,132864,54,24.0,0.02,613.0259375,345
0.0008973411750048399,2.786007881164551,2460,0.05,133248,54,24.0,0.02,614.524375,346
0.001068748184479773,2.3391849994659424,2467,0.05,133632,54,24.0,0.02,614.4615000000001,347
0.0010816989233717322,2.3111789226531982,2474,0.05,134016,54,24.0,0.02,614.7850000000001,348
0.0027720315847545862,0.9018654823303223,2482,0.05,134400,54,24.0,0.02,615.1722500000001,349
0.0011484695132821798,2.176809787750244,2489,0.05,134784,54,24.0,0.02,615.20175,350
0.0017422167584300041,1.4349533319473267,2496,0.05,135168,54,24.0,0.02,615.01,351
0.0017202828312292695,1.453249216079712,2503,0.05,135552,54,24.0,0.02,615.538375,352
0.0018046671757474542,1.3852968215942383,2510,0.05,135936,54,24.0,0.02,615.32025,353
0.002707862528041005,0.9232372641563416,2517,0.05,136320,54,24.0,0.02,615.5825,354
0.00028474157443270087,8.779891014099121,2524,0.05,136704,54,24.0,0.02,613.589375,355
0.0014252919936552644,1.7540262937545776,2532,0.05,137088,54,24.0,0.02,615.049375,356
0.0011028175940737128,2.266920328140259,2539,0.05,137472,54,24.0,0.02,615.6315625,357
0.0005031530163250864,4.968667507171631,2546,0.05,137856,54,24.0,0.02,613.824375,358
1.0928230949502904e-05,228.7653045654297,2553,0.05,138240,54,24.0,0.02,557.937125,359
0.001163660315796733,2.148393154144287,2560,0.05,138624,54,24.0,0.02,615.4121875000001,360
0.0004733296518679708,5.281731128692627,2567,0.05,139008,54,24.0,0.02,614.531875,361
1.094102844945155e-05,228.49771118164062,2574,0.05,139392,54,24.0,0.02,558.7524375,362
0.002598382532596588,0.9621369242668152,2581,0.05,139776,54,24.0,0.02,615.5687499999999,363
0.0011350582353770733,2.2025299072265625,2588,0.05,140160,54,24.0,0.02,614.966375,364
0.0034569124691188335,0.7231885194778442,2595,0.05,140544,54,24.0,0.02,615.94,365
0.0012274032924324274,2.03682017326355,2602,0.05,140928,54,24.0,0.02,615.4074999999999,366
0.0030772106256335974,0.8124238848686218,2609,0.05,141312,54,24.0,0.02,616.5360625,367
3.163438304909505e-05,79.02793884277344,2616,0.05,141696,54,24.0,0.02,596.32425,368
7.167805597418919e-05,34.878177642822266,2623,0.05,142080,54,24.0,0.02,606.8485000000001,369
0.0009557884186506271,2.6156413555145264,2631,0.05,142464,54,24.0,0.02,614.7365,370
0.000746213539969176,3.3502469062805176,2638,0.05,142848,54,24.0,0.02,614.74,371
0.0016743089072406292,1.4931532144546509,2645,0.05,143232,54,24.0,0.02,615.2735625,372
0.00028116602334193885,8.8915433883667,2652,0.05,143616,54,24.0,0.02,612.796875,373
0.0021038551349192858,1.1882946491241455,2659,0.05,144000,54,24.0,0.02,615.903875,374
3.19088067044504e-05,78.34827423095703,2666,0.05,144384,54,24.0,0.02,594.785125,375
2.7288353521726094e-05,91.61417388916016,2673,0.05,144768,54,24.0,0.02,593.2021249999999,376
0.001179051585495472,2.1203479766845703,2680,0.05,145152,54,24.0,0.02,615.0878124999999,377
0.0009896004339680076,2.5262718200683594,2687,0.05,145536,54,24.0,0.02,615.718125,378
0.001224842737428844,2.0410780906677246,2694,0.05,145920,54,24.0,0.02,614.848125,379
0.0018784163985401392,1.330908179283142,2700,0.05,146304,54,24.0,0.02,615.4675,380
1.3622219739772845e-05,183.523681640625,2707,0.05,146688,54,24.0,0.02,568.9549999999999,381
0.0006746158469468355,3.7058122158050537,2714,0.05,147072,54,24.0,0.02,615.078125,382
7.739922693872359e-06,323.0006103515625,2721,0.05,147456,54,24.0,0.02,529.50425,383
0.00021860063134226948,11.436380386352539,2728,0.05,147840,54,24.0,0.02,610.4,384
0.0007497560582123697,3.3344173431396484,2735,0.05,148224,54,24.0,0.02,615.2637500000001,385
0.0015720007941126823,1.5903297662734985,2742,0.05,148608,54,24.0,0.02,615.1068750000001,386
1.3585602573584765e-05,184.01834106445312,2749,0.05,148992,54,24.0,0.02,547.44375,387
0.0004516869375947863,5.534806728363037,2756,0.05,149376,54,24.0,0.02,614.4536249999999,388
0.0006919295410625637,3.613084554672241,2763,0.05,149760,54,24.0,0.02,614.4318125,389
0.0002756499161478132,9.069474220275879,2771,0.05,150144,54,24.0,0.02,613.123125,390
1.2519997653726023e-05,199.6805419921875,2778,0.05,150528,54,24.0,0.02,565.672375,391
0.0004808235098607838,5.199412822723389,2784,0.05,150912,54,24.0,0.02,614.2321875,392
0.0011146413162350655,2.2428736686706543,2791,0.05,151296,54,24.0,0.02,615.40825,393
0.0005182927125133574,4.82352876663208,2798,0.05,151680,54,24.0,0.02,614.628,394
2.0985340597690083e-05,119.13078308105469,2805,0.05,152064,54,24.0,0.02,584.53225,395
0.001624401076696813,1.5390286445617676,2812,0.05,152448,54,24.0,0.02,615.176625,396
0.0006250548758544028,3.9996485710144043,2819,0.05,152832,54,24.0,0.02,614.706875,397
0.00251263496465981,0.9949713349342346,2826,0.05,153216,54,24.0,0.02,615.865625,398
0.002007941249758005,1.24505615234375,2833,0.05,153600,54,24.0,0.02,615.5093750000001,399
0.003133953083306551,0.7977144122123718,2841,0.05,153984,54,24.0,0.02,615.84375,400
5.777030673925765e-05,43.27482604980469,2848,0.05,154368,54,24.0,0.02,604.9611875,401
0.0018220910569652915,1.3720499277114868,2855,0.05,154752,54,24.0,0.02,614.9668750000001,402
0.002796734217554331,0.8938995599746704,2861,0.05,155136,54,24.0,0.02,615.6915624999999,403
1.2017156223009806e-05,208.03590393066406,2869,0.05,155520,54,24.0,0.02,540.803,404
0.003184759058058262,0.7849886417388916,2876,0.05,155904,54,24.0,0.02,615.7899375,405
0.0014741359045729041,1.695908546447754,2883,0.05,156288,54,24.0,0.02,615.2865625,406
8.65848323883256e-06,288.7341613769531,2890,0.05,156672,54,24.0,0.02,543.27,407
1.5444955351995304e-05,161.86514282226562,2896,0.05,157056,54,24.0,0.02,557.0598749999999,408
0.0012770355679094791,1.9576586484909058,2903,0.05,157440,54,24.0,0.02,615.640875,409
0.0009133006678894162,2.7373239994049072,2910,0.05,157824,54,24.0,0.02,614.865,410
0.0021437830291688442,1.1661626100540161,2917,0.05,158208,54,24.0,0.02,615.83375,411
0.0010828375816345215,2.308748483657837,2924,0.05,158592,54,24.0,0.02,614.618375,412
0.0008122436702251434,3.0778937339782715,2931,0.05,158976,54,24.0,0.02,615.1275,413
0.001174730365164578,2.128147602081299,2938,0.05,159360,54,24.0,0.02,615.468125,414
0.003273998387157917,0.7635921835899353,2945,0.05,159744,54,24.0,0.02,616.3065,415
0.0015542280161753297,1.6085153818130493,2952,0.05,160128,54,24.0,0.02,615.3431874999999,416
0.001688270247541368,1.4808053970336914,2959,0.05,160512,54,24.0,0.02,615.18375,417
1.6705902453395538e-05,149.647705078125,2966,0.05,160896,54,24.0,0.02,578.1151875,418
0.005156300496309996,0.4848436117172241,2973,0.05,161280,54,24.0,0.02,616.5,419
0.0021311440505087376,1.1730786561965942,2980,0.05,161664,54,24.0,0.02,615.809375,420
0.002828271361067891,0.8839320540428162,2987,0.05,162048,54,24.0,0.02,615.46,421
0.0026801135390996933,0.9327961206436157,2994,0.05,162432,54,24.0,0.02,615.50875,422
0.0046928818337619305,0.5327215790748596,3002,0.05,162816,54,24.0,0.02,616.14,423
1.6496964235557243e-05,151.54302978515625,3008,0.05,163200,54,24.0,0.02,578.1076874999999,424
0.0004959884681738913,5.040439605712891,3016,0.05,163584,54,24.0,0.02,613.935,425
0.0020645365584641695,1.2109253406524658,3023,0.05,163968,54,24.0,0.02,615.7490625,426
1.1559656741155777e-05,216.26939392089844,3030,0.05,164352,54,24.0,0.02,536.6675,427
0.002744831144809723,0.9108027219772339,3037,0.05,164736,54,24.0,0.02,615.95875,428
0.002441829303279519,1.0238224267959595,3044,0.05,165120,54,24.0,0.02,616.099375,429
1.371099006064469e-05,182.33547973632812,3051,0.05,165504,54,24.0,0.02,570.427375,430
0.0004757026908919215,5.255383491516113,3058,0.05,165888,54,24.0,0.02,613.5174999999999,431
2.1055693650851026e-05,118.73271942138672,3065,0.05,166272,54,24.0,0.02,585.840625,432
0.001117862295359373,2.2364110946655273,3072,0.05,166656,54,24.0,0.02,615.652125,433
2.4181925255106762e-05,103.38299560546875,3079,0.05,167040,54,24.0,0.02,589.62,434
0.0020018634386360645,1.2488362789154053,3086,0.05,167424,54,24.0,0.02,615.616125,435
0.002151705091819167,1.1618691682815552,3094,0.05,167808,54,24.0,0.02,615.5185,436
1.2349163625913206e-05,202.44285583496094,3100,0.05,168192,54,24.0,0.02,543.6215,437
0.0021599719766527414,1.1574223041534424,3107,0.05,168576,54,24.0,0.02,615.5835,438
0.0009911155793815851,2.522409677505493,3114,0.05,168960,54,24.0,0.02,615.785625,439
0.0027577977161854506,0.9065202474594116,3122,0.05,169344,54,24.0,0.02,615.3597500000001,440
0.0028896352741867304,0.8651610016822815,3129,0.05,169728,54,24.0,0.02,615.878375,441
0.0023263278417289257,1.0746549367904663,3136,0.05,170112,54,24.0,0.02,615.380625,442
0.0019523156806826591,1.2805304527282715,3143,0.05,170496,54,24.0,0.02,615.656125,443
0.0034165075048804283,0.7317412495613098,3150,0.05,170880,54,24.0,0.02,615.853125,444
0.0027328019496053457,0.9148118495941162,3157,0.05,171264,54,24.0,0.02,615.83875,445
0.002446013269945979,1.022071123123169,3164,0.05,171648,54,24.0,0.02,615.6737499999999,446
2.2353815438691527e-05,111.83772277832031,3171,0.05,172032,54,24.0,0.02,588.1465000000001,447
0.0026721921749413013,0.9355612993240356,3178,0.05,172416,54,24.0,0.02,615.56,448
0.004780290648341179,0.5229806303977966,3185,0.05,172800,54,24.0,0.02,616.464375,449
0.0012841082643717527,1.946876049041748,3192,0.05,173184,54,24.0,0.02,615.421875,450
0.002637633588165045,0.947819173336029,3199,0.05,173568,54,24.0,0.02,615.822625,451
2.0971487174392678e-05,119.20948028564453,3206,0.05,173952,54,24.0,0.02,586.073125,452
0.0021175891160964966,1.180587649345398,3213,0.05,174336,54,24.0,0.02,615.5450000000001,453
9.578733624948654e-06,260.99481201171875,3220,0.05,174720,54,24.0,0.02,550.7167499999999,454
0.0037156452890485525,0.6728305220603943,3227,0.05,175104,54,24.0,0.02,616.0425,455
0.004024984780699015,0.6211202144622803,3234,0.05,175488,54,24.0,0.02,616.10625,456
0.0010792851680889726,2.31634783744812,3241,0.05,175872,54,24.0,0.02,615.09125,457
0.00181836006231606,1.3748650550842285,3248,0.05,176256,54,24.0,0.02,615.7194999999999,458
0.0016732985386624932,1.4940547943115234,3255,0.05,176640,54,24.0,0.02,615.673125,459
0.0006603837828151882,3.785677194595337,3262,0.05,177024,54,24.0,0.02,614.63375,460
0.0034774180967360735,0.7189240455627441,3269,0.05,177408,54,24.0,0.02,616.095,461
0.0051628099754452705,0.4842323064804077,3276,0.05,177792,54,24.0,0.02,616.23,462
0.0017235275590792298,1.4505133628845215,3283,0.05,178176,54,24.0,0.02,615.550125,463
0.0038294908590614796,0.6528281569480896,3290,0.05,178560,54,24.0,0.02,616.1025,464
0.004458251874893904,0.5607577562332153,3297,0.05,178944,54,24.0,0.02,616.002,465
0.0017676308052614331,1.4143222570419312,3304,0.05,179328,54,24.0,0.02,615.100625,466
0.002317385980859399,1.0788016319274902,3311,0.05,179712,54,24.0,0.02,615.6985,467
0.000628827721811831,3.975651264190674,3318,0.05,180096,54,24.0,0.02,614.254125,468
0.002157227834686637,1.1588945388793945,3325,0.05,180480,54,24.0,0.02,616.05,469
0.002528840908780694,0.9885951280593872,3332,0.05,180864,54,24.0,0.02,615.74875,470
0.0032147830352187157,0.7776573300361633,3339,0.05,181248,54,24.0,0.02,615.8418750000001,471
0.0025803563185036182,0.9688583612442017,3346,0.05,181632,54,24.0,0.02,615.6912500000001,472
0.002804973628371954,0.8912738561630249,3353,0.05,182016,54,24.0,0.02,615.8038750000001,473
0.0044388193637132645,0.5632126927375793,3360,0.05,182400,54,24.0,0.02,615.9175,474
0.002404875587671995,1.0395547151565552,3367,0.05,182784,54,24.0,0.02,616.0543749999999,475
0.0026874791365116835,0.9302396178245544,3374,0.05,183168,54,24.0,0.02,615.924375,476
0.0036764570977538824,0.6800023913383484,3382,0.05,183552,54,24.0,0.02,615.715125,477
1.5464536772924475e-05,161.66018676757812,3389,0.05,183936,54,24.0,0.02,575.2604375,478
0.0030038398690521717,0.8322679400444031,3396,0.05,184320,54,24.0,0.02,615.90625,479
0.004245547577738762,0.588852047920227,3403,0.05,184704,54,24.0,0.02,616.1303125,480
0.002578592160716653,0.9695211052894592,3410,0.05,185088,54,24.0,0.02,616.05,481
0.0021618364844471216,1.1564240455627441,3417,0.05,185472,54,24.0,0.02,616.0562500000001,482
0.004621797241270542,0.5409149527549744,3424,0.05,185856,54,24.0,0.02,616.342125,483
0.002197570400312543,1.1376198530197144,3431,0.05,186240,54,24.0,0.02,615.93625,484
0.002542988397181034,0.9830951690673828,3438,0.05,186624,54,24.0,0.02,616.1056249999999,485
0.004851324018090963,0.5153231024742126,3445,0.05,187008,54,24.0,0.02,616.3199999999999,486
0.0017665786435827613,1.4151647090911865,3452,0.05,187392,54,24.0,0.02,615.743125,487
0.00409619091078639,0.6103230118751526,3459,0.05,187776,54,24.0,0.02,616.06275,488
0.0030200278852134943,0.8278067708015442,3466,0.05,188160,54,24.0,0.02,615.945375,489
0.0035443641245365143,0.7053449749946594,3473,0.05,188544,54,24.0,0.02,616.65375,490
0.0020186440087854862,1.2384549379348755,3480,0.05,188928,54,24.0,0.02,615.7980625,491
0.004722126759588718,0.5294223427772522,3487,0.05,189312,54,24.0,0.02,616.181625,492
0.00468838308006525,0.5332327485084534,3494,0.05,189696,54,24.0,0.02,616.27075,493
3.6654728319263086e-05,68.20402526855469,3501,0.05,190080,54,24.0,0.02,599.0218124999999,494
0.003752428572624922,0.666235089302063,3508,0.05,190464,54,24.0,0.02,616.3087499999999,495
0.0023357302416116,1.070328950881958,3515,0.05,190848,54,24.0,0.02,615.708125,496
0.0030587229412049055,0.8173344731330872,3522,0.05,191232,54,24.0,0.02,615.9008125,497
0.0017752957064658403,1.4082159996032715,3529,0.05,191616,54,24.0,0.02,615.59125,498
0.004330080933868885,0.5773562788963318,3536,0.05,192000,54,24.0,0.02,616.27875,499
0.003554700640961528,0.7032939791679382,3543,0.05,192384,54,24.0,0.02,616.1056249999999,500
0.006075005978345871,0.4115220904350281,3550,0.05,192768,54,24.0,0.02,616.5564374999999,501
0.001327275182120502,1.8835580348968506,3558,0.05,193152,54,24.0,0.02,615.5515624999999,502
0.003429920645430684,0.7288796901702881,3564,0.05,193536,54,24.0,0.02,616.044375,503
0.0035362194757908583,0.7069695591926575,3571,0.05,193920,54,24.0,0.02,616.0799999999999,504
0.001641112845391035,1.5233564376831055,3579,0.05,194304,54,24.0,0.02,615.79075,505
0.002826516516506672,0.8844808340072632,3586,0.05,194688,54,24.0,0.02,616.0543749999999,506
0.002711612731218338,0.9219604134559631,3593,0.05,195072,54,24.0,0.02,615.721875,507
0.0027024499140679836,0.9250863790512085,3600,0.05,195456,54,24.0,0.02,616.138125,508
0.003368338569998741,0.7422055602073669,3607,0.05,195840,54,24.0,0.02,616.563,509
0.0036711629945784807,0.6809830069541931,3615,0.05,196224,54,24.0,0.02,616.208125,510
0.0025665261782705784,0.9740791916847229,3622,0.05,196608,54,24.0,0.02,615.39,511
0.005050686653703451,0.4949820935726166,3629,0.05,196992,54,24.0,0.02,616.280625,512
0.0029308502562344074,0.8529946208000183,3637,0.05,197376,54,24.0,0.02,615.9043750000001,513
