train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/iterations,rollout/return_std,time/total_timesteps,time/fps,train/delta_std,time/time_elapsed
0.02,645.50375,24.0,0.0017235709819942713,1194,1.450476884841919,458880,54,0.05,8400
0.02,645.8968749999999,24.0,0.00767013942822814,1195,0.3259391784667969,459264,54,0.05,8407
0.02,644.72,24.0,0.0007816170109435916,1196,3.1984970569610596,459648,54,0.05,8414
0.02,645.2818749999999,24.0,0.0014593873638659716,1197,1.7130473852157593,460032,54,0.05,8421
0.02,645.665,24.0,0.0034549974370747805,1198,0.7235894203186035,460416,54,0.05,8428
0.02,645.2506249999999,24.0,0.001459344639442861,1199,1.7130975723266602,460800,54,0.05,8435
0.02,566.657125,24.0,7.940337127365638e-06,1200,314.84808349609375,461184,54,0.05,8442
0.02,645.025625,24.0,0.0011812837328761816,1201,2.1163413524627686,461568,54,0.05,8449
0.02,645.6275,24.0,0.0028473245911300182,1202,0.8780170679092407,461952,54,0.05,8456
0.02,644.83375,24.0,0.0005910975160077214,1203,4.2294206619262695,462336,54,0.05,8463
0.02,645.50375,24.0,0.001804086728952825,1204,1.3857425451278687,462720,54,0.05,8471
0.02,645.2071874999999,24.0,0.0007261818973347545,1205,3.4426631927490234,463104,54,0.05,8478
0.02,645.5593749999999,24.0,0.0018466031178832054,1206,1.353837013244629,463488,54,0.05,8485
0.02,645.368125,24.0,0.001375085092149675,1207,1.8180692195892334,463872,54,0.05,8492
0.02,645.131875,24.0,0.0015169819816946983,1208,1.6480088233947754,464256,54,0.05,8499
0.02,642.091875,24.0,0.00024410180049017072,1209,10.241628646850586,464640,54,0.05,8506
0.02,645.555,24.0,0.0018184263026341796,1210,1.3748149871826172,465024,54,0.05,8513
0.02,645.7362499999999,24.0,0.00363345118239522,1211,0.6880509853363037,465408,54,0.05,8520
0.02,644.3668749999999,24.0,0.0004806465294677764,1212,5.201327323913574,465792,54,0.05,8527
0.02,646.05,24.0,20000.0,1213,0.0,466176,54,0.05,8534
0.02,645.2674999999999,24.0,0.0013475306332111359,1214,1.8552452325820923,466560,54,0.05,8541
0.02,646.04625,24.0,0.2442297637462616,1215,0.010236137546598911,466944,54,0.05,8548
0.02,645.6800000000001,24.0,0.0028394621331244707,1216,0.8804482817649841,467328,54,0.05,8555
0.02,646.05,24.0,20000.0,1217,0.0,467712,54,0.05,8562
0.02,645.6681249999999,24.0,0.0031800984870642424,1218,0.7861390709877014,468096,54,0.05,8569
0.02,645.625,24.0,0.0026795235462486744,1219,0.9330015778541565,468480,54,0.05,8576
0.02,238.84062500000002,24.0,1.53769565258699e-06,1220,1625.809326171875,468864,54,0.05,8583
0.02,644.6356249999999,24.0,0.0006171269342303276,1221,4.051030158996582,469248,54,0.05,8590
0.02,645.26375,24.0,0.001150547992438078,1222,2.172877311706543,469632,54,0.05,8597
0.02,646.0,24.0,0.012838736176490784,1223,0.19472308456897736,470016,54,0.05,8604
0.02,645.4875,24.0,0.001722224522382021,1224,1.4516109228134155,470400,54,0.05,8611
0.02,645.153125,24.0,0.0023529748432338238,1225,1.062484622001648,470784,54,0.05,8618
0.02,645.9031249999999,24.0,0.005369310732930899,1226,0.46560898423194885,471168,54,0.05,8626
0.02,644.9024999999999,24.0,0.0007303578313440084,1227,3.4229793548583984,471552,54,0.05,8633
0.02,645.0418749999999,24.0,0.000887598202098161,1228,2.81658935546875,471936,54,0.05,8640
0.02,645.889375,24.0,0.0038910387083888054,1229,0.6425018310546875,472320,54,0.05,8647
0.02,645.7484374999999,24.0,0.0023509087041020393,1230,1.0634185075759888,472704,54,0.05,8654
0.02,645.8475,24.0,0.006901462562382221,1231,0.3622419238090515,473088,54,0.05,8661
0.02,644.4593749999999,24.0,0.0008274349966086447,1232,3.0213849544525146,473472,54,0.05,8668
0.02,645.7662499999999,24.0,0.003114113351330161,1233,0.8027965426445007,473856,54,0.05,8675
0.02,644.85375,24.0,0.0009657372138462961,1234,2.588695526123047,474240,54,0.05,8682
0.02,644.213125,24.0,0.0006424628663808107,1235,3.891274929046631,474624,54,0.05,8689
0.02,645.5625,24.0,0.0024194743018597364,1236,1.0332821607589722,475008,54,0.05,8696
0.02,645.206875,24.0,0.0011730558471754193,1237,2.131185531616211,475392,54,0.05,8703
0.02,645.941875,24.0,0.00578041048720479,1238,0.4324951171875,475776,54,0.05,8710
0.02,645.665625,24.0,0.003127097152173519,1239,0.7994633913040161,476160,54,0.05,8717
0.02,645.7125,24.0,0.00185186427552253,1240,1.3499908447265625,476544,54,0.05,8724
0.02,644.7418749999999,24.0,0.0007299831486307085,1241,3.424736499786377,476928,54,0.05,8731
0.02,566.9181249999999,24.0,7.938622729852796e-06,1242,314.91607666015625,477312,54,0.05,8738
0.02,645.3824999999999,24.0,0.0011116433888673782,1243,2.248922348022461,477696,54,0.05,8745
0.02,645.2731249999999,24.0,0.0013681689742952585,1244,1.8272594213485718,478080,54,0.05,8751
0.02,644.165625,24.0,0.0007997714565135539,1245,3.1258926391601562,478464,54,0.05,8758
0.02,645.14,24.0,0.000728872197214514,1246,3.4299561977386475,478848,54,0.05,8765
0.02,645.999375,24.0,0.012345707975327969,1247,0.2024993896484375,479232,54,0.05,8773
0.02,645.499375,24.0,0.0017219102010130882,1248,1.4518758058547974,479616,54,0.05,8780
0.02,645.03375,24.0,0.0006861678557470441,1249,3.643423080444336,480000,54,0.05,8786
0.02,643.90625,24.0,0.0004508302372414619,1250,5.545324802398682,480384,54,0.05,8794
0.02,645.27125,24.0,0.0013668389292433858,1251,1.8290375471115112,480768,54,0.05,8801
0.02,644.863125,24.0,0.0007192646735347807,1252,3.47577166557312,481152,54,0.05,8807
0.02,644.95875,24.0,0.0009891185909509659,1253,2.5275025367736816,481536,54,0.05,8815
0.02,644.9281249999999,24.0,0.0007254143711179495,1254,3.446305990219116,481920,54,0.05,8822
0.02,645.340625,24.0,0.001222496386617422,1255,2.0449955463409424,482304,54,0.05,8829
0.02,494.84187499999996,24.0,4.136274583288468e-06,1256,604.4085693359375,482688,54,0.05,8836
0.02,645.440625,24.0,0.0010256408713757992,1257,2.4375,483072,54,0.05,8843
0.02,645.190625,24.0,0.0007745139300823212,1258,3.227830648422241,483456,54,0.05,8850
0.02,645.800625,24.0,0.0030971458181738853,1259,0.8071946501731873,483840,54,0.05,8857
0.02,645.9003124999999,24.0,0.005411935970187187,1260,0.46194177865982056,484224,54,0.05,8864
0.02,645.4449999999999,24.0,0.0016864335630089045,1261,1.482418179512024,484608,54,0.05,8871
0.02,645.9962499999999,24.0,0.011628097854554653,1262,0.214996337890625,484992,54,0.05,8878
0.02,645.79,24.0,0.002946708118543029,1263,0.8484042286872864,485376,54,0.05,8885
0.02,645.44,24.0,0.0012334748171269894,1264,2.026794195175171,485760,54,0.05,8892
0.02,645.513125,24.0,0.002155867638066411,1265,1.159625768661499,486144,54,0.05,8899
0.02,645.7831249999999,24.0,0.003349666716530919,1266,0.7463427782058716,486528,54,0.05,8907
0.02,645.6099999999999,24.0,0.0016054875450208783,1267,1.557159185409546,486912,54,0.05,8914
0.02,645.650625,24.0,0.0018532545072957873,1268,1.348978042602539,487296,54,0.05,8921
0.02,645.8387499999999,24.0,0.0037841133307665586,1269,0.6606565713882446,487680,54,0.05,8928
0.02,645.8725,24.0,0.0035211683716624975,1270,0.709991455078125,488064,54,0.05,8935
0.02,644.644375,24.0,0.0006281527457758784,1271,3.9799232482910156,488448,54,0.05,8942
0.02,645.894375,24.0,0.0075812130235135555,1272,0.32976239919662476,488832,54,0.05,8949
0.02,645.62,24.0,0.002660482656210661,1273,0.939678966999054,489216,54,0.05,8956
0.02,645.999375,24.0,0.012844468466937542,1274,0.19463619589805603,489600,54,0.05,8964
0.02,645.829375,24.0,0.0037487938534468412,1275,0.6668810248374939,489984,54,0.05,8970
0.02,645.821875,24.0,0.003447294235229492,1276,0.7252063155174255,490368,54,0.05,8978
0.02,645.878125,24.0,0.0038996923249214888,1277,0.6410760879516602,490752,54,0.05,8985
0.02,644.975625,24.0,0.0007730047218501568,1278,3.2341325283050537,491136,54,0.05,8992
0.02,645.836875,24.0,0.003743671113625169,1279,0.6677935719490051,491520,54,0.05,8999
0.02,645.2393749999999,24.0,0.0016648420132696629,1280,1.5016437768936157,491904,54,0.05,9006
0.02,645.595,24.0,0.0015463900053873658,1281,1.6166683435440063,492288,54,0.05,9013
0.02,645.9293749999999,24.0,0.008930519223213196,1282,0.27993881702423096,492672,54,0.05,9020
0.02,645.7925,24.0,0.004999921191483736,1283,0.5000077486038208,493056,54,0.05,9027
0.02,645.7375,24.0,0.0036568238865584135,1284,0.6836532354354858,493440,54,0.05,9034
0.02,646.0487499999999,24.0,0.5010195374488831,1285,0.0049897003918886185,493824,54,0.05,9041
0.02,598.69875,24.0,1.3214291357144248e-05,1286,189.18910217285156,494208,54,0.05,9048
0.02,645.8868749999999,24.0,0.007127309218049049,1287,0.35076338052749634,494592,54,0.05,9055
0.02,645.030625,24.0,0.0007701424183323979,1288,3.246152400970459,494976,54,0.05,9062
0.02,645.50125,24.0,0.0017223597969859838,1289,1.4514968395233154,495360,54,0.05,9069
0.02,646.05,24.0,20000.0,1290,0.0,495744,54,0.05,9076
0.02,645.1043749999999,24.0,0.0009904660983011127,1291,2.5240638256073,496128,54,0.05,9083
0.02,645.610625,24.0,0.0026964715216308832,1292,0.9271374344825745,496512,54,0.05,9091
0.02,646.05,24.0,20000.0,1293,0.0,496896,54,0.05,9098
0.02,645.2156249999999,24.0,0.0010083294473588467,1294,2.4793481826782227,497280,54,0.05,9105
0.02,645.73425,24.0,0.0031213562469929457,1295,0.8009337186813354,497664,54,0.05,9112
0.02,645.1637499999999,24.0,0.001329820603132248,1296,1.8799527883529663,498048,54,0.05,9119
0.02,645.204375,24.0,0.0010776397539302707,1297,2.3198843002319336,498432,54,0.05,9126
0.02,644.415625,24.0,0.0006614912999793887,1298,3.779338836669922,498816,54,0.05,9133
0.02,645.103125,24.0,0.0009485420305281878,1299,2.6356234550476074,499200,54,0.05,9140
0.02,645.8931249999999,24.0,0.005453387275338173,1300,0.45843052864074707,499584,54,0.05,9147
0.02,645.6062499999999,24.0,0.0015879450365900993,1301,1.5743616819381714,499968,54,0.05,9154
0.02,645.67625,24.0,0.0028389713261276484,1302,0.8806005120277405,500352,54,0.05,9161
0.02,644.11,24.0,0.0007034934824332595,1303,3.5536928176879883,500736,54,0.05,9168
0.02,586.8325,24.0,1.0623036359902471e-05,1304,235.33761596679688,501120,54,0.05,9175
0.02,-654.7249999999999,24.0,4.80585697459901e-07,1305,5201.9853515625,501504,54,0.05,9182
0.02,644.92875,24.0,0.0006492396933026612,1306,3.8506577014923096,501888,54,0.05,9189
0.02,584.375,24.0,1.0225856385659426e-05,1307,244.47830200195312,502272,54,0.05,9196
0.02,643.80625,24.0,0.0006478019640780985,1308,3.859203815460205,502656,54,0.05,9203
0.02,644.8318749999999,24.0,0.0011165932519361377,1309,2.238952875137329,503040,54,0.05,9211
0.02,645.528125,24.0,0.0028640704695135355,1310,0.8728834390640259,503424,54,0.05,9218
0.02,645.795,24.0,0.006467917468398809,1311,0.38652303814888,503808,54,0.05,9224
0.02,645.690625,24.0,0.002831198275089264,1312,0.8830181956291199,504192,54,0.05,9232
0.02,644.6631249999999,24.0,0.001012934371829033,1313,2.468076467514038,504576,54,0.05,9238
0.02,645.0206249999999,24.0,0.0009957479778677225,1314,2.5106751918792725,504960,54,0.05,9245
0.02,645.788125,24.0,0.003707638941705227,1315,0.6742834448814392,505344,54,0.05,9253
0.02,645.32625,24.0,0.001330721192061901,1316,1.8786803483963013,505728,54,0.05,9260
0.02,645.7106249999999,24.0,0.0021565803326666355,1317,1.1592425107955933,506112,54,0.05,9267
0.02,646.05,24.0,20000.0,1318,0.0,506496,54,0.05,9274
0.02,645.901875,24.0,0.0058016180992126465,1319,0.43091416358947754,506880,54,0.05,9281
0.02,646.00125,24.0,0.01282102707773447,1320,0.1949920654296875,507264,54,0.05,9288
0.02,645.524375,24.0,0.002865851391106844,1321,0.8723409175872803,507648,54,0.05,9294
0.02,645.785,24.0,0.004950905218720436,1322,0.5049580335617065,508032,54,0.05,9302
0.02,645.38375,24.0,0.0015363091370090842,1323,1.6272765398025513,508416,54,0.05,9308
0.02,645.999375,24.0,0.012345707975327969,1324,0.2024993896484375,508800,54,0.05,9315
0.02,227.87062499999996,24.0,1.4973156794440001e-06,1325,1669.654541015625,509184,54,0.05,9322
0.02,645.3075,24.0,0.0021569125819951296,1326,1.1590640544891357,509568,54,0.05,9329
0.02,645.1568749999999,24.0,0.0012204142985865474,1327,2.0484843254089355,509952,54,0.05,9336
0.02,645.998125,24.0,0.012362273409962654,1328,0.20222803950309753,510336,54,0.05,9344
0.02,646.04625,24.0,0.2442297637462616,1329,0.010236137546598911,510720,54,0.05,9351
0.02,644.531875,24.0,0.0006432807422243059,1330,3.8863279819488525,511104,54,0.05,9358
0.02,645.891875,24.0,0.007530854549258947,1331,0.3319675028324127,511488,54,0.05,9365
0.02,645.4749999999999,24.0,0.002475640270859003,1332,1.009839653968811,511872,54,0.05,9372
0.02,645.2412499999999,24.0,0.0007727973279543221,1333,3.2350006103515625,512256,54,0.05,9379
0.02,646.05,24.0,20000.0,1334,0.0,512640,54,0.05,9386
0.02,645.5587499999999,24.0,0.0016133944736793637,1335,1.5495280027389526,513024,54,0.05,9393
0.02,645.65125,24.0,0.0018110424280166626,1336,1.3804203271865845,513408,54,0.05,9400
0.02,645.999375,24.0,0.012345707975327969,1337,0.2024993896484375,513792,54,0.05,9407
0.02,645.488125,24.0,0.0013685200829058886,1338,1.826790690422058,514176,54,0.05,9415
0.02,645.0993749999999,24.0,0.0009232671582140028,1339,2.707775115966797,514560,54,0.05,9422
0.02,646.05,24.0,20000.0,1340,0.0,514944,54,0.05,9429
0.02,645.3968749999999,24.0,0.0015146950026974082,1341,1.6504971981048584,515328,54,0.05,9436
0.02,645.0543749999999,24.0,0.0007678772090002894,1342,3.2557284832000732,515712,54,0.05,9443
0.02,566.326875,24.0,7.942225238366518e-06,1343,314.7732238769531,516096,54,0.05,9450
0.02,645.999375,24.0,0.012345707975327969,1344,0.2024993896484375,516480,54,0.05,9457
0.02,645.9975,24.0,0.01236776914447546,1345,0.20213818550109863,516864,54,0.05,9464
0.02,646.04625,24.0,0.2442297637462616,1346,0.010236137546598911,517248,54,0.05,9471
0.02,645.889375,24.0,0.0038910387083888054,1347,0.6425018310546875,517632,54,0.05,9478
0.02,645.101875,24.0,0.0009229524293914437,1348,2.708698272705078,518016,54,0.05,9485
0.02,595.521,24.0,1.243937458639266e-05,1349,200.97471618652344,518400,54,0.05,9492
0.02,645.0274999999999,24.0,0.000770273560192436,1350,3.2455997467041016,518784,54,0.05,9499
0.02,644.7825,24.0,0.001129518379457295,1351,2.213332414627075,519168,54,0.05,9507
0.02,645.050625,24.0,0.0011525868903845549,1352,2.1690335273742676,519552,54,0.05,9514
0.02,645.8225,24.0,0.004649117588996887,1353,0.5377362966537476,519936,54,0.05,9521
0.02,644.8875,24.0,0.0008690254180692136,1354,2.8767855167388916,520320,54,0.05,9528
0.02,645.946875,24.0,0.009056772105395794,1355,0.27603641152381897,520704,54,0.05,9535
0.02,645.06375,24.0,0.0009189466363750398,1356,2.720505952835083,521088,54,0.05,9542
0.02,645.465625,24.0,0.002022463595494628,1357,1.2361160516738892,521472,54,0.05,9549
0.02,645.26875,24.0,0.0012766835279762745,1358,1.9581985473632812,521856,54,0.05,9556
0.02,645.2037499999999,24.0,0.0010566863929852843,1359,2.3658862113952637,522240,54,0.05,9563
0.02,645.895,24.0,0.007498409133404493,1360,0.33340394496917725,522624,54,0.05,9570
0.02,645.7325,24.0,0.0033136247657239437,1361,0.7544606924057007,523008,54,0.05,9577
0.02,645.7125,24.0,0.00185186427552253,1362,1.3499908447265625,523392,54,0.05,9584
0.02,645.498125,24.0,0.0015928178327158093,1363,1.5695452690124512,523776,54,0.05,9591
0.02,644.745625,24.0,0.0006955673452466726,1364,3.5941879749298096,524160,54,0.05,9599
0.02,645.59375,24.0,0.0013698652619495988,1365,1.8249969482421875,524544,54,0.05,9606
0.02,645.551875,24.0,0.0012547096703201532,1366,1.99249267578125,524928,54,0.05,9613
0.02,644.80625,24.0,0.0008713052957318723,1367,2.869257926940918,525312,54,0.05,9620
0.02,644.4024999999999,24.0,0.0008698341553099453,1368,2.874110698699951,525696,54,0.05,9627
0.02,645.6893749999999,24.0,0.0028936222661286592,1369,0.8639689087867737,526080,54,0.05,9634
0.02,645.624375,24.0,0.002675139345228672,1370,0.9345306754112244,526464,54,0.05,9641
0.02,645.6887499999999,24.0,0.0036354067269712687,1371,0.6876808404922485,526848,54,0.05,9648
0.02,645.28,24.0,0.0013761462178081274,1372,1.8166673183441162,527232,54,0.05,9655
0.02,645.998125,24.0,0.012362273409962654,1373,0.20222803950309753,527616,54,0.05,9662
0.02,645.655,24.0,0.0015822765417397022,1374,1.5800018310546875,528000,54,0.05,9669
0.02,645.03,24.0,0.0007701529539190233,1375,3.246108293533325,528384,54,0.05,9676
0.02,645.7099999999999,24.0,0.0018454646924510598,1376,1.3546721935272217,528768,54,0.05,9683
0.02,645.680625,24.0,0.0033004500437527895,1377,0.7574723362922668,529152,54,0.05,9690
0.02,645.8981249999999,24.0,0.007656485307961702,1378,0.3265204429626465,529536,54,0.05,9698
0.02,645.999375,24.0,0.012345707975327969,1379,0.2024993896484375,529920,54,0.05,9705
0.02,642.2462499999999,24.0,0.0003937941219191998,1380,6.348494529724121,530304,54,0.05,9712
0.02,645.231875,24.0,0.0015673539601266384,1381,1.595044732093811,530688,54,0.05,9720
0.02,645.6225,24.0,0.0026674557011574507,1382,0.9372225999832153,531072,54,0.05,9727
0.02,645.026875,24.0,0.0007210950134322047,1383,3.466949224472046,531456,54,0.05,9734
0.02,645.4168749999999,24.0,0.001358791603706777,1384,1.8398699760437012,531840,54,0.05,9741
0.02,644.851875,24.0,0.0008060844265855849,1385,3.101411819458008,532224,54,0.05,9748
0.02,644.0725,24.0,0.000647614651825279,1386,3.8603198528289795,532608,54,0.05,9755
0.02,645.62625,24.0,0.0014749330002814531,1387,1.6949920654296875,532992,54,0.05,9762
0.02,644.53125,24.0,0.0007829738897271454,1388,3.1929543018341064,533376,54,0.05,9770
0.02,645.895,24.0,0.0054868911392986774,1389,0.455631285905838,533760,54,0.05,9777
0.02,644.98,24.0,0.0007764280890114605,1390,3.2198727130889893,534144,54,0.05,9784
0.02,645.895,24.0,0.0054868911392986774,1391,0.455631285905838,534528,54,0.05,9791
0.02,644.6825,24.0,0.0006984790088608861,1392,3.579205274581909,534912,54,0.05,9798
0.02,645.0325,24.0,0.0007774208206683397,1393,3.215761184692383,535296,54,0.05,9806
0.02,645.6793749999999,24.0,0.002707526320591569,1394,0.9233519434928894,535680,54,0.05,9813
0.02,597.5875,24.0,1.2971095202374272e-05,1395,192.73623657226562,536064,54,0.05,9820
0.02,645.7831249999999,24.0,0.003349666716530919,1396,0.7463427782058716,536448,54,0.05,9827
0.02,645.84925,24.0,0.005259246099740267,1397,0.4753531515598297,536832,54,0.05,9834
0.02,646.0,24.0,0.012838736176490784,1398,0.19472308456897736,537216,54,0.05,9841
0.02,646.0487499999999,24.0,0.5010145306587219,1399,0.00498975021764636,537600,54,0.05,9848
0.02,645.9525,24.0,0.00938403233885765,1400,0.26640987396240234,537984,54,0.05,9854
0.02,646.05,24.0,20000.0,1401,0.0,538368,54,0.05,9862
0.02,594.621875,24.0,1.2452950613806024e-05,1402,200.75564575195312,538752,54,0.05,9869
0.02,645.1568749999999,24.0,0.0012207638937979937,1403,2.0478978157043457,539136,54,0.05,9876
0.02,645.8575,24.0,0.00324673461727798,1404,0.7700042724609375,539520,54,0.05,9883
0.02,645.840625,24.0,0.0037943024653941393,1405,0.6588824987411499,539904,54,0.05,9890
0.02,644.94125,24.0,0.000917472003493458,1406,2.7248785495758057,540288,54,0.05,9897
0.02,646.05,24.0,20000.0,1407,0.0,540672,54,0.05,9904
0.02,644.75375,24.0,0.000721653166692704,1408,3.4642677307128906,541056,54,0.05,9911
0.02,644.84875,24.0,0.0010361801832914352,1409,2.412707567214966,541440,54,0.05,9918
0.02,645.895,24.0,0.005534598603844643,1410,0.451703816652298,541824,54,0.05,9925
0.02,610.3206250000001,24.0,1.7602449588594027e-05,1411,142.0256805419922,542208,54,0.05,9933
0.02,645.733125,24.0,0.003637370653450489,1412,0.6873095035552979,542592,54,0.05,9940
0.02,645.1875,24.0,0.0007246382301673293,1413,3.4499969482421875,542976,54,0.05,9947
0.02,645.945625,24.0,0.005988083314150572,1414,0.4174957275390625,543360,54,0.05,9954
0.02,609.81375,24.0,1.7559754269314e-05,1415,142.3710174560547,543744,54,0.05,9961
0.02,612.24125,24.0,1.851479464676231e-05,1416,135.0271453857422,544128,54,0.05,9968
0.02,645.63125,24.0,0.0028402984607964754,1417,0.880189061164856,544512,54,0.05,9975
0.02,645.889375,24.0,0.0038910387083888054,1418,0.6425018310546875,544896,54,0.05,9982
0.02,645.551875,24.0,0.0015602938365191221,1419,1.6022621393203735,545280,54,0.05,9989
0.02,645.6637499999999,24.0,0.0016181247774511576,1420,1.5449981689453125,545664,54,0.05,9996
0.02,645.1253125,24.0,0.00115340412594378,1421,2.167496681213379,546048,54,0.05,10004
0.02,645.999375,24.0,0.012345707975327969,1422,0.2024993896484375,546432,54,0.05,10011
0.02,646.05,24.0,20000.0,1423,0.0,546816,54,0.05,10018
0.02,645.4906249999999,24.0,0.001117316773161292,1424,2.2375030517578125,547200,54,0.05,10025
0.02,644.51,24.0,0.0006874989485368133,1425,3.636368751525879,547584,54,0.05,10032
0.02,644.7887499999999,24.0,0.0006751134642399848,1426,3.703080892562866,547968,54,0.05,10039
0.02,610.320625,24.0,1.7602449588594027e-05,1427,142.0256805419922,548352,54,0.05,10046
0.02,645.32625,24.0,0.001361881266348064,1428,1.8356958627700806,548736,54,0.05,10053
0.02,645.7125,24.0,0.00185186427552253,1429,1.3499908447265625,549120,54,0.05,10060
0.02,645.68125,24.0,0.0019503055373206735,1430,1.2818503379821777,549504,54,0.05,10067
0.02,645.663375,24.0,0.001848335494287312,1431,1.3525681495666504,549888,54,0.05,10074
0.02,646.05,24.0,20000.0,1432,0.0,550272,54,0.05,10081
0.02,645.3299999999999,24.0,0.001093429746106267,1433,2.2863833904266357,550656,54,0.05,10088
0.02,646.05,24.0,20000.0,1434,0.0,551040,54,0.05,10095
0.02,646.05,24.0,20000.0,1435,0.0,551424,54,0.05,10102
0.02,645.889375,24.0,0.0038910387083888054,1436,0.6425018310546875,551808,54,0.05,10109
0.02,645.946875,24.0,0.008870339952409267,1437,0.28183799982070923,552192,54,0.05,10116
0.02,646.05,24.0,20000.0,1438,0.0,552576,54,0.05,10123
0.02,645.84125,24.0,0.002994042355567217,1439,0.834991455078125,552960,54,0.05,10131
0.02,645.551875,24.0,0.0012547096703201532,1440,1.99249267578125,553344,54,0.05,10138
0.02,646.05,24.0,20000.0,1441,0.0,553728,54,0.05,10145
0.02,645.1175,24.0,0.0009951932588592172,1442,2.5120747089385986,554112,54,0.05,10152
0.02,645.993125,24.0,0.011663701385259628,1443,0.21434007585048676,554496,54,0.05,10159
0.02,645.1143749999999,24.0,0.0009641461656428874,1444,2.5929675102233887,554880,54,0.05,10166
0.02,646.00125,24.0,0.01282102707773447,1445,0.1949920654296875,555264,54,0.05,10173
0.02,646.05,24.0,20000.0,1446,0.0,555648,54,0.05,10180
0.02,646.0487499999999,24.0,0.5010145306587219,1447,0.00498975021764636,556032,54,0.05,10187
0.02,645.620625,24.0,0.0026596838142722845,1448,0.9399611949920654,556416,54,0.05,10194
0.02,645.8387499999999,24.0,0.0037841133307665586,1449,0.6606565713882446,556800,54,0.05,10202
0.02,645.9962499999999,24.0,0.011628097854554653,1450,0.214996337890625,557184,54,0.05,10209
0.02,645.89625,24.0,0.007676336448639631,1451,0.3256760537624359,557568,54,0.05,10216
0.02,645.2412499999999,24.0,0.0007727973279543221,1452,3.2350006103515625,557952,54,0.05,10223
0.02,645.941875,24.0,0.00578041048720479,1453,0.4324951171875,558336,54,0.05,10230
0.02,646.048125,24.0,0.3336796164512634,1454,0.007492091506719589,558720,54,0.05,10237
0.02,646.05,24.0,20000.0,1455,0.0,559104,54,0.05,10244
0.02,646.048125,24.0,0.3336796164512634,1456,0.007492091506719589,559488,54,0.05,10251
0.02,645.94875,24.0,0.009036133997142315,1457,0.2766668498516083,559872,54,0.05,10258
0.02,646.05,24.0,20000.0,1458,0.0,560256,54,0.05,10266
0.02,646.05,24.0,20000.0,1459,0.0,560640,54,0.05,10273
0.02,646.05,24.0,20000.0,1460,0.0,561024,54,0.05,10280
0.02,645.440625,24.0,0.0010256408713757992,1461,2.4375,561408,54,0.05,10287
0.02,646.05,24.0,20000.0,1462,0.0,561792,54,0.05,10294
0.02,645.889375,24.0,0.0038910387083888054,1463,0.6425018310546875,562176,54,0.05,10300
0.02,645.999375,24.0,0.012345707975327969,1464,0.2024993896484375,562560,54,0.05,10308
0.02,646.05,24.0,20000.0,1465,0.0,562944,54,0.05,10315
0.02,645.359375,24.0,0.001104270457290113,1466,2.2639379501342773,563328,54,0.05,10322
0.02,645.889375,24.0,0.0038910387083888054,1467,0.6425018310546875,563712,54,0.05,10329
0.02,645.6225,24.0,0.0026674557011574507,1468,0.9372225999832153,564096,54,0.05,10336
0.02,645.8333124999999,24.0,0.0028843542095273733,1469,0.8667449951171875,564480,54,0.05,10344
0.02,646.05,24.0,20000.0,1470,0.0,564864,54,0.05,10351
0.02,646.05,24.0,20000.0,1471,0.0,565248,54,0.05,10358
0.02,646.048125,24.0,0.3336796164512634,1472,0.007492091506719589,565632,54,0.05,10365
0.02,646.05,24.0,20000.0,1473,0.0,566016,54,0.05,10372
0.02,645.999375,24.0,0.012345707975327969,1474,0.2024993896484375,566400,54,0.05,10378
0.02,645.7881249999999,24.0,0.003707638941705227,1475,0.6742834448814392,566784,54,0.05,10385
0.02,645.800625,24.0,0.0030971458181738853,1476,0.8071946501731873,567168,54,0.05,10392
0.02,645.9571874999999,24.0,0.00886622630059719,1477,0.28196877241134644,567552,54,0.05,10400
0.02,645.7831249999999,24.0,0.003349666716530919,1478,0.7463427782058716,567936,54,0.05,10407
0.02,646.05,24.0,20000.0,1479,0.0,568320,54,0.05,10414
0.02,645.55,24.0,0.0015588527312502265,1480,1.603743314743042,568704,54,0.05,10421
0.02,644.853125,24.0,0.0007147868745960295,1481,3.4975457191467285,569088,54,0.05,10428
0.02,645.68375,24.0,0.003309441963210702,1482,0.7554141879081726,569472,54,0.05,10435
0.02,645.844375,24.0,0.00523220282047987,1483,0.4778101146221161,569856,54,0.05,10442
0.02,645.9437499999999,24.0,0.005882308818399906,1484,0.4250030517578125,570240,54,0.05,10449
0.02,645.7125,24.0,0.00185186427552253,1485,1.3499908447265625,570624,54,0.05,10457
0.02,646.048125,24.0,0.3336796164512634,1486,0.007492091506719589,571008,54,0.05,10464
0.02,645.889375,24.0,0.0038910387083888054,1487,0.6425018310546875,571392,54,0.05,10470
0.02,645.7125,24.0,0.00185186427552253,1488,1.3499908447265625,571776,54,0.05,10478
0.02,646.05,24.0,20000.0,1489,0.0,572160,54,0.05,10484
0.02,645.888125,24.0,0.003861054079607129,1490,0.647491455078125,572544,54,0.05,10492
0.02,646.048125,24.0,0.3336796164512634,1491,0.007492091506719589,572928,54,0.05,10499
0.02,601.2625,24.0,1.4067459233046975e-05,1492,177.71510314941406,573312,54,0.05,10506
0.02,645.71125,24.0,0.0018523080507293344,1493,1.3496674299240112,573696,54,0.05,10513
0.02,644.5106249999999,24.0,0.0007035976741462946,1494,3.5531668663024902,574080,54,0.05,10520
