rollout/ep_rew_mean,train/std,train/value_loss,time/time_elapsed,time/total_timesteps,train/n_updates,rollout/ep_len_mean,train/entropy_loss,time/iterations,time/fps,train/policy_loss,train/explained_variance,train/learning_rate
204.62844,1.2193926572799683,19.225265502929688,7241,342000,68399,24.0,-17.54052734375,68400,47,67.2086410522461,0.9616912305355072,0.0007
204.15223000000003,1.2151659727096558,32.464229583740234,7252,342500,68499,24.0,-17.511198043823242,68500,47,-40.90357971191406,0.9712297935038805,0.0007
205.12095000000002,1.2195117473602295,52.65717697143555,7263,343000,68599,24.0,-17.554765701293945,68600,47,-141.00344848632812,0.999353414750658,0.0007
206.63971999999998,1.2150006294250488,547.8531494140625,7273,343500,68699,24.0,-17.516569137573242,68700,47,-179.43479919433594,0.09890091419219971,0.0007
212.31095000000002,1.2112923860549927,1262.7325439453125,7284,344000,68799,24.0,-17.48261070251465,68800,47,322.1905822753906,0.8616955578327179,0.0007
220.35928999999996,1.2112760543823242,187.80970764160156,7295,344500,68899,24.0,-17.48377227783203,68900,47,218.26416015625,0.9273197278380394,0.0007
227.86943999999997,1.2123626470565796,222.1324005126953,7306,345000,68999,24.0,-17.4943790435791,69000,47,193.50369262695312,0.5959145128726959,0.0007
236.17813999999998,1.2120970487594604,16.66545295715332,7316,345500,69099,24.0,-17.500642776489258,69100,47,-42.56494903564453,0.9894085442647338,0.0007
243.97430999999997,1.2138817310333252,43.68144607543945,7328,346000,69199,24.0,-17.515533447265625,69200,47,72.8619155883789,0.9587497264146805,0.0007
247.70281,1.2163230180740356,87.79850769042969,7338,346500,69299,24.0,-17.539306640625,69300,47,105.0667724609375,0.8697098642587662,0.0007
252.85143000000005,1.2166695594787598,227.72048950195312,7350,347000,69399,24.0,-17.54178237915039,69400,47,-128.78115844726562,0.9803237896412611,0.0007
256.41903,1.2161314487457275,213.7150115966797,7360,347500,69499,24.0,-17.539398193359375,69500,47,219.32333374023438,0.8158893436193466,0.0007
263.95616,1.2184983491897583,220.47842407226562,7371,348000,69599,24.0,-17.558406829833984,69600,47,224.7600555419922,0.7590606510639191,0.0007
268.49158,1.2177565097808838,143.0947723388672,7382,348500,69699,24.0,-17.541872024536133,69700,47,21.42157554626465,0.8577102273702621,0.0007
269.13878,1.2191113233566284,261.2816162109375,7393,349000,69799,24.0,-17.554702758789062,69800,47,-245.4191436767578,0.9477915428578854,0.0007
269.83461000000005,1.2192381620407104,63.56965255737305,7404,349500,69899,24.0,-17.561548233032227,69900,47,6.223476409912109,0.8550745695829391,0.0007
271.23658,1.2161129713058472,1978.510498046875,7415,350000,69999,24.0,-17.54046058654785,70000,47,-539.9856567382812,0.9197669103741646,0.0007
270.51883000000004,1.2164756059646606,317.3583984375,7426,350500,70099,24.0,-17.530385971069336,70100,47,248.2360076904297,0.8039353787899017,0.0007
271.58189,1.215020775794983,538.25634765625,7437,351000,70199,24.0,-17.51593780517578,70200,47,384.45196533203125,0.6395193040370941,0.0007
270.47767000000005,1.216017723083496,299.69793701171875,7449,351500,70299,24.0,-17.521194458007812,70300,47,-185.1621856689453,0.8437134921550751,0.0007
267.83095000000003,1.2161184549331665,107.22618103027344,7460,352000,70399,24.0,-17.526702880859375,70400,47,154.35733032226562,0.951333362609148,0.0007
261.63962,1.2145905494689941,51.349578857421875,7471,352500,70499,24.0,-17.52672576904297,70500,47,14.997448921203613,0.893261544406414,0.0007
252.67682000000005,1.2180967330932617,873.3524169921875,7481,353000,70599,24.0,-17.552610397338867,70600,47,-394.6973571777344,0.9705999791622162,0.0007
243.79367,1.223082423210144,333.5840148925781,7493,353500,70699,24.0,-17.58583641052246,70700,47,325.0203552246094,0.8845915570855141,0.0007
238.10277000000002,1.2231402397155762,280.795654296875,7504,354000,70799,24.0,-17.580440521240234,70800,47,257.1671142578125,0.21565711498260498,0.0007
234.84005000000002,1.2201440334320068,197.1757049560547,7515,354500,70899,24.0,-17.548076629638672,70900,47,-150.54446411132812,0.9020217806100845,0.0007
235.08514,1.219788670539856,25.92194175720215,7526,355000,70999,24.0,-17.55100440979004,71000,47,-43.98466110229492,0.969443479552865,0.0007
234.57553,1.22419011592865,181.11280822753906,7535,355500,71099,24.0,-17.58243179321289,71100,47,63.779335021972656,0.6278302073478699,0.0007
237.91199,1.222913146018982,335.3265075683594,7545,356000,71199,24.0,-17.573209762573242,71200,47,-205.66525268554688,0.9818450156599283,0.0007
239.76343000000006,1.222058892250061,95.3988037109375,7557,356500,71299,24.0,-17.56165885925293,71300,47,93.92540740966797,0.8882771134376526,0.0007
237.60571,1.2250723838806152,321.2036437988281,7567,357000,71399,24.0,-17.586811065673828,71400,47,290.6897277832031,0.832590639591217,0.0007
234.42461000000003,1.2284303903579712,59.4085578918457,7578,357500,71499,24.0,-17.615217208862305,71500,47,-41.32901382446289,0.9425748474895954,0.0007
232.08099,1.2347766160964966,97.63067626953125,7590,358000,71599,24.0,-17.664623260498047,71600,47,-145.57681274414062,0.9709798004478216,0.0007
224.63325000000003,1.2356822490692139,83.76419067382812,7600,358500,71699,24.0,-17.67414665222168,71700,47,31.81621742248535,0.8358039557933807,0.0007
216.77803000000003,1.2384165525436401,1080.732666015625,7612,359000,71799,24.0,-17.695228576660156,71800,47,-443.4267578125,0.9131302759051323,0.0007
210.06863,1.2381932735443115,70.36246490478516,7623,359500,71899,24.0,-17.690521240234375,71900,47,103.86190032958984,0.7461073994636536,0.0007
204.12667,1.2405366897583008,245.7384033203125,7634,360000,71999,24.0,-17.706623077392578,72000,47,-187.06576538085938,-1.3623273372650146,0.0007
195.39521999999994,1.237886905670166,117.43284606933594,7645,360500,72099,24.0,-17.681385040283203,72100,47,-61.71995162963867,0.8903383687138557,0.0007
193.75543999999994,1.2363953590393066,22.40976905822754,7655,361000,72199,24.0,-17.66880989074707,72200,47,22.70908546447754,0.9736351259052753,0.0007
195.35906,1.2355091571807861,24.853275299072266,7666,361500,72299,24.0,-17.649555206298828,72300,47,36.85112762451172,0.9562356844544411,0.0007
198.69164000000004,1.2348781824111938,543.4989013671875,7677,362000,72399,24.0,-17.639726638793945,72400,47,45.29584884643555,0.9167062044143677,0.0007
200.72705999999994,1.2344326972961426,53.982643127441406,7688,362500,72499,24.0,-17.646318435668945,72500,47,21.64737319946289,0.10973560810089111,0.0007
203.56575,1.2339941263198853,128.88754272460938,7700,363000,72599,24.0,-17.636293411254883,72600,47,-183.9595947265625,-1.0751080513000488,0.0007
198.11175000000003,1.232391357421875,10.111948013305664,7711,363500,72699,24.0,-17.618253707885742,72700,47,25.371227264404297,0.9909972604364157,0.0007
191.91188999999997,1.2317065000534058,5.348868370056152,7721,364000,72799,24.0,-17.613550186157227,72800,47,-39.90406799316406,0.9992882366059348,0.0007
183.79241,1.2303168773651123,88.44277954101562,7732,364500,72899,24.0,-17.61068344116211,72900,47,72.05094909667969,0.8645720481872559,0.0007
177.08075,1.2287135124206543,613.2122192382812,7743,365000,72999,24.0,-17.591093063354492,73000,47,-401.1373596191406,0.9813428279012442,0.0007
179.34232999999998,1.223351001739502,490.5669860839844,7754,365500,73099,24.0,-17.54483413696289,73100,47,372.529541015625,0.5778127014636993,0.0007
188.44484,1.221599817276001,430.07244873046875,7764,366000,73199,24.0,-17.528846740722656,73200,47,326.5021057128906,0.7683534175157547,0.0007
202.23666,1.2210965156555176,100.78646087646484,7775,366500,73299,24.0,-17.528995513916016,73300,47,-163.0127410888672,0.9800766110420227,0.0007
218.91395999999995,1.2204598188400269,7.02486515045166,7787,367000,73399,24.0,-17.51606559753418,73400,47,-22.524341583251953,0.9933402119204402,0.0007
239.4168,1.2214174270629883,49.59981155395508,7798,367500,73499,24.0,-17.523292541503906,73500,47,15.820699691772461,0.8888379782438278,0.0007
256.68620999999996,1.223429560661316,1181.7716064453125,7809,368000,73599,24.0,-17.544124603271484,73600,47,-452.705322265625,0.9561050310730934,0.0007
270.02526,1.222285509109497,729.29833984375,7820,368500,73699,24.0,-17.538572311401367,73700,47,444.7162170410156,0.932404488325119,0.0007
282.72373999999996,1.220526099205017,123.62495422363281,7830,369000,73799,24.0,-17.516328811645508,73800,47,161.3496551513672,0.8751505762338638,0.0007
297.62805000000003,1.2156139612197876,8.347822189331055,7840,369500,73899,24.0,-17.4720458984375,73900,47,-43.410789489746094,0.9974010898731649,0.0007
311.16181,1.2133322954177856,1.1800353527069092,7850,370000,73999,24.0,-17.448566436767578,74000,47,12.152105331420898,0.9988624420948327,0.0007
325.38459,1.2150849103927612,47.427764892578125,7861,370500,74099,24.0,-17.472637176513672,74100,47,48.648887634277344,0.9074685722589493,0.0007
338.18555,1.2124109268188477,641.8734130859375,7872,371000,74199,24.0,-17.446645736694336,74200,47,-198.5220489501953,0.9630872309207916,0.0007
343.11821,1.2117453813552856,655.6674194335938,7882,371500,74299,24.0,-17.44383430480957,74300,47,406.01953125,0.909799262881279,0.0007
345.95689000000016,1.2086633443832397,27.82122230529785,7893,372000,74399,24.0,-17.420907974243164,74400,47,45.38102340698242,0.9734597485512495,0.0007
344.10907999999995,1.2062697410583496,92.73361206054688,7904,372500,74499,24.0,-17.39698600769043,74500,47,34.74065017700195,0.9142017289996147,0.0007
340.5718199999999,1.2072478532791138,12.125802993774414,7915,373000,74599,24.0,-17.404739379882812,74600,47,-49.612464904785156,0.9928972898051143,0.0007
337.42897,1.2059143781661987,65.84232330322266,7926,373500,74699,24.0,-17.392099380493164,74700,47,34.31305694580078,0.8566464483737946,0.0007
337.22549,1.20389723777771,484.083740234375,7937,374000,74799,24.0,-17.37434196472168,74800,47,228.01318359375,0.9782628957182169,0.0007
336.55292000000003,1.2056951522827148,902.5759887695312,7949,374500,74899,24.0,-17.387470245361328,74900,47,499.90673828125,0.9530657790601254,0.0007
337.46996999999993,1.2082585096359253,390.37738037109375,7959,375000,74999,24.0,-17.402929306030273,75000,47,304.57373046875,0.9824442137032747,0.0007
334.90532,1.2069519758224487,49.587554931640625,7970,375500,75099,24.0,-17.38410186767578,75100,47,-105.48823547363281,0.9925538180395961,0.0007
328.84347,1.2060964107513428,39.05840301513672,7981,376000,75199,24.0,-17.381946563720703,75200,47,26.99747657775879,0.9508879072964191,0.0007
319.74522,1.2057898044586182,156.521240234375,7992,376500,75299,24.0,-17.378446578979492,75300,47,-177.81271362304688,0.8947795704007149,0.0007
309.59475,1.2079402208328247,538.6868896484375,8002,377000,75399,24.0,-17.405765533447266,75400,47,126.9267807006836,0.9556725434958935,0.0007
299.80093,1.207575798034668,83.36489868164062,8012,377500,75499,24.0,-17.4001407623291,75500,47,73.32743072509766,0.9278694242238998,0.0007
293.16598,1.2082775831222534,49.14617156982422,8023,378000,75599,24.0,-17.405000686645508,75600,47,-15.073155403137207,0.8488865494728088,0.0007
289.16326999999995,1.2083697319030762,227.08047485351562,8034,378500,75699,24.0,-17.410680770874023,75700,47,-209.162109375,0.9170939549803734,0.0007
284.47819,1.2098196744918823,25.18874740600586,8045,379000,75799,24.0,-17.426593780517578,75800,47,-89.00797271728516,0.9961952781304717,0.0007
282.64646,1.2086411714553833,3.057544231414795,8056,379500,75899,24.0,-17.41204071044922,75900,47,-17.015867233276367,0.9949286226183176,0.0007
284.55316000000005,1.2100253105163574,193.67642211914062,8067,380000,75999,24.0,-17.431255340576172,76000,47,-181.7244415283203,0.9912908738479018,0.0007
284.6281,1.208263874053955,126.69798278808594,8079,380500,76099,24.0,-17.41213035583496,76100,47,48.094078063964844,0.8479788452386856,0.0007
285.07592999999997,1.208927035331726,85.93758392333984,8090,381000,76199,24.0,-17.42847442626953,76200,47,-29.967859268188477,0.5869672894477844,0.0007
286.12907,1.2095569372177124,81.92739868164062,8101,381500,76299,24.0,-17.427410125732422,76300,47,17.436031341552734,0.9197781682014465,0.0007
289.27786,1.2103110551834106,9.685892105102539,8112,382000,76399,24.0,-17.432600021362305,76400,47,-28.140060424804688,0.9902620697394013,0.0007
294.33738000000005,1.2099961042404175,703.9154052734375,8123,382500,76499,24.0,-17.426862716674805,76500,47,-216.7378387451172,-0.1417834758758545,0.0007
300.26649000000003,1.2078913450241089,933.0978393554688,8134,383000,76599,24.0,-17.411840438842773,76600,47,-390.60198974609375,0.9770398754626513,0.0007
306.98303000000004,1.2096997499465942,470.1065368652344,8145,383500,76699,24.0,-17.421213150024414,76700,47,357.4383544921875,0.9854923784732819,0.0007
314.29386999999997,1.2071852684020996,35.64817810058594,8156,384000,76799,24.0,-17.393627166748047,76800,47,80.90724182128906,0.9236224666237831,0.0007
319.99010000000004,1.2067512273788452,65.49930572509766,8168,384500,76899,24.0,-17.3909912109375,76900,47,16.340869903564453,0.9389370903372765,0.0007
320.83769000000007,1.202446699142456,22.967592239379883,8179,385000,76999,24.0,-17.352964401245117,77000,47,79.33863830566406,0.9987279266351834,0.0007
324.72023,1.1996382474899292,1.6653026342391968,8190,385500,77099,24.0,-17.330598831176758,77100,47,-5.228456497192383,0.9961666213348508,0.0007
329.7196,1.202317714691162,365.3311462402344,8201,386000,77199,24.0,-17.357471466064453,77200,47,-179.8710479736328,0.9846308268606663,0.0007
333.88409000000007,1.1988176107406616,291.91253662109375,8212,386500,77299,24.0,-17.323156356811523,77300,47,211.0247802734375,0.9119128733873367,0.0007
338.8536800000001,1.1959006786346436,9.896214485168457,8222,387000,77399,24.0,-17.299108505249023,77400,47,-47.082054138183594,0.9949179268442094,0.0007
342.95444000000003,1.194273591041565,98.12739562988281,8234,387500,77499,24.0,-17.2803955078125,77500,47,20.420223236083984,0.9073123931884766,0.0007
348.23699999999997,1.1901978254318237,23.003849029541016,8244,388000,77599,24.0,-17.24599838256836,77600,47,47.42186737060547,0.9758331142365932,0.0007
349.16470000000004,1.1879570484161377,59.53147506713867,8255,388500,77699,24.0,-17.223899841308594,77700,47,40.038490295410156,0.8633476346731186,0.0007
348.21578,1.1901718378067017,314.50537109375,8267,389000,77799,24.0,-17.239791870117188,77800,47,-119.3419189453125,0.9833777025341988,0.0007
345.73654999999997,1.1880215406417847,151.70547485351562,8278,389500,77899,24.0,-17.21343231201172,77900,47,-140.48855590820312,0.9158813282847404,0.0007
340.62521999999996,1.1833338737487793,34.97551345825195,8289,390000,77999,24.0,-17.170019149780273,78000,47,55.3290901184082,0.932687908411026,0.0007
335.87405000000007,1.1837489604949951,21.466821670532227,8300,390500,78099,24.0,-17.178592681884766,78100,47,9.462579727172852,0.9806959480047226,0.0007
331.0491,1.1887331008911133,34.82228088378906,8311,391000,78199,24.0,-17.208444595336914,78200,47,-34.48430252075195,0.9623644910752773,0.0007
330.58655,1.1895112991333008,48.635311126708984,8321,391500,78299,24.0,-17.223154067993164,78300,47,67.93077087402344,0.9092462137341499,0.0007
331.03847,1.1891083717346191,60.89592742919922,8333,392000,78399,24.0,-17.221460342407227,78400,47,0.20638465881347656,0.9955048142001033,0.0007
333.2929199999999,1.1856664419174194,116.0297622680664,8343,392500,78499,24.0,-17.18848991394043,78500,47,-64.9911880493164,0.9285718873143196,0.0007
335.59304000000003,1.1923269033432007,641.5340576171875,8354,393000,78599,24.0,-17.24968147277832,78600,47,-422.00018310546875,0.9530036561191082,0.0007
339.86114000000003,1.1954056024551392,116.11796569824219,8365,393500,78699,24.0,-17.2733097076416,78700,47,82.7472152709961,0.9194837436079979,0.0007
342.50589,1.1970194578170776,19.753921508789062,8377,394000,78799,24.0,-17.28818130493164,78800,47,12.462536811828613,0.9726883247494698,0.0007
345.50174000000004,1.200540542602539,256.7932434082031,8389,394500,78899,24.0,-17.318035125732422,78900,47,-97.3610610961914,0.4945060610771179,0.0007
346.08993000000004,1.198760747909546,668.7599487304688,8401,395000,78999,24.0,-17.297183990478516,79000,47,-266.57843017578125,0.970640392974019,0.0007
346.2128,1.2031582593917847,261.8280944824219,8412,395500,79099,24.0,-17.337491989135742,79100,47,223.8406524658203,0.9514390416443348,0.0007
345.23508000000004,1.1974201202392578,91.65351104736328,8423,396000,79199,24.0,-17.286510467529297,79200,47,-147.659912109375,0.9368216171860695,0.0007
349.78913,1.1964302062988281,34.265777587890625,8434,396500,79299,24.0,-17.27604866027832,79300,47,-68.26546478271484,0.9794353861361742,0.0007
354.86240999999995,1.1996017694473267,11.290234565734863,8445,397000,79399,24.0,-17.313274383544922,79400,47,-55.83966064453125,0.9962918697856367,0.0007
360.08524000000006,1.1968058347702026,60.208702087402344,8456,397500,79499,24.0,-17.283042907714844,79500,47,-12.1649751663208,0.851707324385643,0.0007
367.02239000000003,1.1974915266036987,169.1551971435547,8468,398000,79599,24.0,-17.275192260742188,79600,46,81.53584289550781,0.990343595854938,0.0007
371.60576000000003,1.1979888677597046,240.67440795898438,8479,398500,79699,24.0,-17.281246185302734,79700,46,66.65742492675781,0.868609830737114,0.0007
376.02831000000003,1.1966865062713623,388.09783935546875,8490,399000,79799,24.0,-17.273548126220703,79800,46,295.59759521484375,0.7813661247491837,0.0007
383.56265,1.1947240829467773,290.4732666015625,8501,399500,79899,24.0,-17.247520446777344,79900,46,-206.41030883789062,0.8792861625552177,0.0007
386.16342999999995,1.1968905925750732,219.3501739501953,8513,400000,79999,24.0,-17.267017364501953,80000,46,-253.908447265625,0.9965267446823418,0.0007
386.99192999999997,1.198698878288269,65.56941223144531,8524,400500,80099,24.0,-17.284029006958008,80100,46,56.739898681640625,0.8584396839141846,0.0007
384.86024999999995,1.1968026161193848,480.14080810546875,8534,401000,80199,24.0,-17.258930206298828,80200,46,-191.0457000732422,0.9798514321446419,0.0007
382.37268000000006,1.1990313529968262,432.49200439453125,8545,401500,80299,24.0,-17.280553817749023,80300,46,308.1502380371094,0.9582436196506023,0.0007
381.12156000000004,1.2009912729263306,695.596435546875,8556,402000,80399,24.0,-17.291900634765625,80400,46,393.22637939453125,0.8445107340812683,0.0007
387.11467000000005,1.199526071548462,105.23529052734375,8566,402500,80499,24.0,-17.27305030822754,80500,46,107.84037017822266,0.9340895563364029,0.0007
394.24320000000006,1.1932799816131592,152.81185913085938,8577,403000,80599,24.0,-17.22286033630371,80600,46,-213.9189910888672,0.973436864092946,0.0007
399.85405,1.1914294958114624,57.88231658935547,8588,403500,80699,24.0,-17.208831787109375,80700,46,-64.52488708496094,0.8723125606775284,0.0007
403.74339999999995,1.1919105052947998,359.09405517578125,8599,404000,80799,24.0,-17.210620880126953,80800,46,118.96769714355469,0.9832998681813478,0.0007
404.4646600000001,1.1915316581726074,165.49591064453125,8610,404500,80899,24.0,-17.201553344726562,80900,46,-179.19491577148438,0.9585584625601768,0.0007
404.21342999999996,1.191652774810791,87.78904724121094,8621,405000,80999,24.0,-17.206615447998047,81000,46,-12.0239839553833,0.891027495265007,0.0007
408.83087999999987,1.1899224519729614,69.89665222167969,8633,405500,81099,24.0,-17.184314727783203,81100,46,-94.59318542480469,0.965994581580162,0.0007
414.86166999999995,1.1922497749328613,191.78843688964844,8644,406000,81199,24.0,-17.205928802490234,81200,46,234.7704620361328,0.9839006084948778,0.0007
420.03602,1.1914753913879395,24.046329498291016,8655,406500,81299,24.0,-17.1983585357666,81300,46,26.8316650390625,0.9424544461071491,0.0007
423.3118999999999,1.186102032661438,102.4818344116211,8666,407000,81399,24.0,-17.151718139648438,81400,46,-47.930545806884766,0.9952731034718454,0.0007
424.25917999999996,1.1835888624191284,82.2962417602539,8677,407500,81499,24.0,-17.13265609741211,81500,46,128.9217071533203,0.9831097275018692,0.0007
425.85274999999996,1.1796878576278687,13.109756469726562,8688,408000,81599,24.0,-17.110687255859375,81600,46,8.855459213256836,0.9837554674595594,0.0007
430.35060000000004,1.1780476570129395,55.435882568359375,8699,408500,81699,24.0,-17.093252182006836,81700,46,39.50531768798828,0.9560752585530281,0.0007
435.47489999999993,1.1712586879730225,44.11627197265625,8710,409000,81799,24.0,-17.028615951538086,81800,46,105.001220703125,0.998409936320968,0.0007
443.2257599999999,1.1691848039627075,24.96035385131836,8721,409500,81899,24.0,-17.013790130615234,81900,46,36.126548767089844,0.9403160102665424,0.0007
446.87526999999994,1.1716469526290894,296.43267822265625,8732,410000,81999,24.0,-17.035287857055664,82000,46,73.33448791503906,0.9867409095168114,0.0007
444.77161,1.1738444566726685,1390.27978515625,8742,410500,82099,24.0,-17.056087493896484,82100,46,593.74853515625,0.9866073084995151,0.0007
439.19089,1.1698875427246094,45.04850769042969,8753,411000,82199,24.0,-17.01894760131836,82200,46,-26.240304946899414,0.9104330837726593,0.0007
428.79724999999996,1.1735225915908813,64.16352844238281,8764,411500,82299,24.0,-17.05748748779297,82300,46,65.03591918945312,0.9564744532108307,0.0007
418.90096,1.1727287769317627,104.91510009765625,8775,412000,82399,24.0,-17.049419403076172,82400,46,171.2721405029297,0.9993663339409977,0.0007
407.97158999999994,1.171093225479126,11.47111701965332,8785,412500,82499,24.0,-17.037023544311523,82500,46,-11.463569641113281,0.9715878646820784,0.0007
398.07379000000003,1.1739699840545654,230.98983764648438,8796,413000,82599,24.0,-17.062841415405273,82600,46,-49.66342544555664,0.9854817660525441,0.0007
394.74358,1.174724817276001,1012.4937744140625,8807,413500,82699,24.0,-17.068851470947266,82700,46,556.9030151367188,0.9274981021881104,0.0007
391.4241099999999,1.1783465147018433,306.1791076660156,8818,414000,82799,24.0,-17.093997955322266,82800,46,286.68536376953125,0.7908493429422379,0.0007
389.00359,1.1791218519210815,107.76741790771484,8830,414500,82899,24.0,-17.103281021118164,82900,46,145.8597869873047,0.9683096930384636,0.0007
392.16405999999995,1.1803325414657593,2.3910698890686035,8841,415000,82999,24.0,-17.11404037475586,83000,46,24.19748306274414,0.9992061543744057,0.0007
395.72954000000004,1.1771973371505737,1.2507479190826416,8852,415500,83099,24.0,-17.0931339263916,83100,46,14.091560363769531,0.9986711778910831,0.0007
391.45187,1.1774959564208984,400.7727355957031,8863,416000,83199,24.0,-17.093339920043945,83200,46,183.68641662597656,0.9831365160644054,0.0007
389.72693,1.181679129600525,152.44638061523438,8874,416500,83299,24.0,-17.129087448120117,83300,46,19.62952995300293,0.9152797237038612,0.0007
388.79042000000004,1.1812530755996704,44.77650451660156,8885,417000,83399,24.0,-17.133934020996094,83400,46,-86.74534606933594,0.9448518231511116,0.0007
389.38833000000005,1.1800411939620972,7.188462734222412,8895,417500,83499,24.0,-17.121538162231445,83500,46,-42.167945861816406,0.9993131085066125,0.0007
389.46104999999994,1.1790187358856201,3.873981475830078,8906,418000,83599,24.0,-17.11313819885254,83600,46,-23.306697845458984,0.9979871879331768,0.0007
391.98287,1.1744199991226196,0.4016040861606598,8917,418500,83699,24.0,-17.080774307250977,83700,46,-7.311707496643066,0.9994001362938434,0.0007
392.69104,1.173843502998352,575.8014526367188,8929,419000,83799,24.0,-17.081743240356445,83800,46,-359.55694580078125,0.9898002026602626,0.0007
389.26230000000004,1.1719006299972534,614.3616943359375,8940,419500,83899,24.0,-17.05970001220703,83900,46,383.06304931640625,0.9828283600509167,0.0007
386.25982,1.1714234352111816,57.38530349731445,8950,420000,83999,24.0,-17.042329788208008,84000,46,117.0543441772461,0.9758525881916285,0.0007
381.45203999999995,1.1712619066238403,20.509817123413086,8961,420500,84099,24.0,-17.044719696044922,84100,46,2.1944243907928467,0.9812593907117844,0.0007
375.19131999999996,1.1710773706436157,9.463911056518555,8972,421000,84199,24.0,-17.038074493408203,84200,46,-10.77131462097168,0.9882612889632583,0.0007
372.43287999999995,1.1717758178710938,1.6827776432037354,8984,421500,84299,24.0,-17.04615592956543,84300,46,13.69896411895752,0.9968997349496931,0.0007
368.50263,1.1683984994888306,544.6793212890625,8996,422000,84399,24.0,-17.029369354248047,84400,46,-158.17727661132812,0.9622041955590248,0.0007
367.48208,1.166808009147644,363.8423767089844,9007,422500,84499,24.0,-17.02191925048828,84500,46,302.63702392578125,0.9720853306353092,0.0007
368.64347999999995,1.1673545837402344,70.36567687988281,9019,423000,84599,24.0,-17.02463722229004,84600,46,-130.56695556640625,0.9459043890237808,0.0007
371.48263,1.1677216291427612,19.73293113708496,9030,423500,84699,24.0,-17.029542922973633,84700,46,78.87110900878906,0.9995362131739967,0.0007
371.64637000000005,1.1612380743026733,0.602800190448761,9042,424000,84799,24.0,-16.971738815307617,84800,46,-13.331997871398926,0.9998383766942425,0.0007
370.59553,1.162256121635437,14.468198776245117,9053,424500,84899,24.0,-16.96950912475586,84900,46,-0.33511218428611755,0.9653456136584282,0.0007
362.22817,1.1632832288742065,386.02410888671875,9064,425000,84999,24.0,-16.982704162597656,85000,46,-265.96673583984375,0.9874599939212203,0.0007
352.65304000000003,1.1659585237503052,274.53167724609375,9074,425500,85099,24.0,-16.990976333618164,85100,46,-183.3618621826172,0.8520057797431946,0.0007
346.29315999999994,1.1679075956344604,69.6020736694336,9085,426000,85199,24.0,-17.010009765625,85200,46,-11.333510398864746,0.556758314371109,0.0007
343.06904000000003,1.165752649307251,27.294992446899414,9096,426500,85299,24.0,-16.994277954101562,85300,46,-78.8017807006836,0.9983171625062823,0.0007
344.10464,1.167322039604187,1.877164602279663,9108,427000,85399,24.0,-17.009885787963867,85400,46,20.026180267333984,0.9990013774950057,0.0007
350.41373000000004,1.165888786315918,0.5206772685050964,9119,427500,85499,24.0,-17.002527236938477,85500,46,-0.687674880027771,0.9987307575065643,0.0007
355.17910000000006,1.163735270500183,91.48130798339844,9130,428000,85599,24.0,-16.978740692138672,85600,46,93.1530532836914,0.9960713014006615,0.0007
359.35024,1.1613987684249878,188.29141235351562,9141,428500,85699,24.0,-16.96402359008789,85700,46,-113.0227279663086,0.8988472819328308,0.0007
359.85006999999996,1.1538543701171875,157.3079833984375,9152,429000,85799,24.0,-16.88977813720703,85800,46,134.92837524414062,0.837518110871315,0.0007
365.45992,1.1501084566116333,27.957677841186523,9163,429500,85899,24.0,-16.85639190673828,85900,46,83.0256576538086,0.9920229967683554,0.0007
370.36308,1.1495156288146973,50.85282897949219,9174,430000,85999,24.0,-16.852964401245117,86000,46,-85.94416809082031,0.9706391897052526,0.0007
377.30644,1.1499862670898438,5.473207950592041,9185,430500,86099,24.0,-16.8551025390625,86100,46,26.89034080505371,0.9918324211612344,0.0007
385.95499,1.1485110521316528,140.909912109375,9196,431000,86199,24.0,-16.842607498168945,86200,46,-102.00137329101562,0.9932532268576324,0.0007
398.2269999999999,1.1493674516677856,299.57818603515625,9207,431500,86299,24.0,-16.846521377563477,86300,46,35.612770080566406,0.8900783807039261,0.0007
407.8773500000001,1.1509743928909302,90.19892120361328,9218,432000,86399,24.0,-16.8496150970459,86400,46,-5.877352714538574,0.8794001787900925,0.0007
414.35163,1.1546119451522827,54.24370193481445,9229,432500,86499,24.0,-16.885202407836914,86500,46,129.41397094726562,0.9981939890421927,0.0007
419.77966,1.1541320085525513,12.923833847045898,9240,433000,86599,24.0,-16.880891799926758,86600,46,-59.26807403564453,0.995574505534023,0.0007
425.14581999999996,1.1574560403823853,0.8567667007446289,9251,433500,86699,24.0,-16.915578842163086,86700,46,-7.6994500160217285,0.9984628041274846,0.0007
423.30192000000005,1.1529126167297363,304.36572265625,9262,434000,86799,24.0,-16.86937141418457,86800,46,-150.1556396484375,0.9855684712529182,0.0007
422.1959800000001,1.1533539295196533,1002.0157470703125,9274,434500,86899,24.0,-16.87225341796875,86900,46,333.6393127441406,0.7483839690685272,0.0007
418.27814,1.1505974531173706,319.8275451660156,9285,435000,86999,24.0,-16.83993148803711,87000,46,282.2996520996094,0.9268646687269211,0.0007
414.52506,1.1517716646194458,7.078289985656738,9296,435500,87099,24.0,-16.846216201782227,87100,46,43.894569396972656,0.99986323111807,0.0007
403.86277,1.147641658782959,0.5311864614486694,9307,436000,87199,24.0,-16.805294036865234,87200,46,6.95065975189209,0.9995071922894567,0.0007
399.64089000000007,1.1428132057189941,5.886473655700684,9319,436500,87299,24.0,-16.76108169555664,87300,46,22.07843589782715,0.9897243697196245,0.0007
